pole_01.dat                                                                     
poles     0  0  1
       phi     theta      int
   -90.000    35.000     0.510
   -85.000    35.000     0.470
   -80.000    35.000     0.470
   -75.000    35.000     0.500
   -70.000    35.000     0.590
   -65.000    35.000     0.710
   -60.000    35.000     0.860
   -55.000    35.000     1.040
   -50.000    35.000     1.220
   -45.000    35.000     1.390
   -40.000    35.000     1.540
   -35.000    35.000     1.650
   -30.000    35.000     1.740
   -25.000    35.000     1.790
   -20.000    35.000     1.820
   -15.000    35.000     1.840
   -10.000    35.000     1.870
    -5.000    35.000     1.900
     0.000    35.000     1.950
    -5.000    40.000     1.840
     0.000    40.000     1.880
     5.000    40.000     1.920
    10.000    40.000     1.960
    15.000    40.000     2.000
    20.000    40.000     2.010
    25.000    40.000     1.980
    30.000    40.000     1.900
    35.000    40.000     1.760
    40.000    40.000     1.550
    45.000    40.000     1.300
    50.000    40.000     1.020
    55.000    40.000     0.760
    60.000    40.000     0.540
    65.000    40.000     0.390
    70.000    40.000     0.320
    75.000    40.000     0.320
    80.000    40.000     0.350
    85.000    40.000     0.390
    90.000    40.000     0.400
    95.000    40.000     0.380
   100.000    40.000     0.340
   105.000    40.000     0.300
   110.000    40.000     0.280
   115.000    40.000     0.310
   120.000    40.000     0.400
   125.000    40.000     0.540
   130.000    40.000     0.710
   135.000    40.000     0.910
   140.000    40.000     1.110
   145.000    40.000     1.300
   150.000    40.000     1.490
   155.000    40.000     1.660
   160.000    40.000     1.800
   165.000    40.000     1.920
   170.000    40.000     2.010
   175.000    40.000     2.070
   180.000    40.000     2.120
   185.000    40.000     2.150
  -170.000    40.000     2.170
  -165.000    40.000     2.150
  -160.000    40.000     2.090
  -155.000    40.000     1.980
  -150.000    40.000     1.830
  -145.000    40.000     1.650
  -140.000    40.000     1.450
  -135.000    40.000     1.260
  -130.000    40.000     1.090
  -125.000    40.000     0.950
  -120.000    40.000     0.830
  -115.000    40.000     0.720
  -110.000    40.000     0.620
  -105.000    40.000     0.520
  -100.000    40.000     0.430
   -95.000    40.000     0.360
   -90.000    40.000     0.320
   -85.000    40.000     0.310
   -80.000    40.000     0.320
   -75.000    40.000     0.360
   -70.000    40.000     0.420
   -65.000    40.000     0.520
   -60.000    40.000     0.630
   -55.000    40.000     0.760
   -50.000    40.000     0.920
   -45.000    40.000     1.070
   -40.000    40.000     1.230
   -35.000    40.000     1.370
   -30.000    40.000     1.500
   -25.000    40.000     1.610
   -20.000    40.000     1.690
   -15.000    40.000     1.750
   -10.000    40.000     1.800
    -5.000    40.000     1.840
     0.000    40.000     1.880
    -5.000    45.000     1.880
     0.000    45.000     1.900
     5.000    45.000     1.900
    10.000    45.000     1.890
    15.000    45.000     1.860
    20.000    45.000     1.810
    25.000    45.000     1.730
    30.000    45.000     1.620
    35.000    45.000     1.480
    40.000    45.000     1.290
    45.000    45.000     1.070
    50.000    45.000     0.840
    55.000    45.000     0.610
    60.000    45.000     0.420
    65.000    45.000     0.280
    70.000    45.000     0.220
    75.000    45.000     0.210
    80.000    45.000     0.240
    85.000    45.000     0.260
    90.000    45.000     0.260
    95.000    45.000     0.220
   100.000    45.000     0.160
   105.000    45.000     0.120
   110.000    45.000     0.110
   115.000    45.000     0.170
   120.000    45.000     0.280
   125.000    45.000     0.440
   130.000    45.000     0.620
   135.000    45.000     0.800
   140.000    45.000     0.970
   145.000    45.000     1.140
   150.000    45.000     1.310
   155.000    45.000     1.480
   160.000    45.000     1.640
   165.000    45.000     1.780
   170.000    45.000     1.900
   175.000    45.000     1.980
   180.000    45.000     2.040
   185.000    45.000     2.090
  -170.000    45.000     2.110
  -165.000    45.000     2.100
  -160.000    45.000     2.040
  -155.000    45.000     1.920
  -150.000    45.000     1.750
  -145.000    45.000     1.530
  -140.000    45.000     1.310
  -135.000    45.000     1.100
  -130.000    45.000     0.920
  -125.000    45.000     0.780
  -120.000    45.000     0.650
  -115.000    45.000     0.540
  -110.000    45.000     0.440
  -105.000    45.000     0.350
  -100.000    45.000     0.270
   -95.000    45.000     0.230
   -90.000    45.000     0.230
   -85.000    45.000     0.260
   -80.000    45.000     0.300
   -75.000    45.000     0.330
   -70.000    45.000     0.370
   -65.000    45.000     0.400
   -60.000    45.000     0.440
   -55.000    45.000     0.500
   -50.000    45.000     0.600
   -45.000    45.000     0.720
   -40.000    45.000     0.880
   -35.000    45.000     1.060
   -30.000    45.000     1.240
   -25.000    45.000     1.420
   -20.000    45.000     1.580
   -15.000    45.000     1.720
   -10.000    45.000     1.820
    -5.000    45.000     1.880
     0.000    45.000     1.900
    -5.000    50.000     1.990
     0.000    50.000     2.020
     5.000    50.000     2.000
    10.000    50.000     1.930
    15.000    50.000     1.840
    20.000    50.000     1.720
    25.000    50.000     1.570
    30.000    50.000     1.400
    35.000    50.000     1.230
    40.000    50.000     1.040
    45.000    50.000     0.860
    50.000    50.000     0.670
    55.000    50.000     0.490
    60.000    50.000     0.330
    65.000    50.000     0.220
    70.000    50.000     0.160
    75.000    50.000     0.150
    80.000    50.000     0.180
    85.000    50.000     0.200
    90.000    50.000     0.190
    95.000    50.000     0.140
   100.000    50.000     0.080
   105.000    50.000     0.040
   110.000    50.000     0.040
   115.000    50.000     0.120
   120.000    50.000     0.240
   125.000    50.000     0.390
   130.000    50.000     0.550
   135.000    50.000     0.690
   140.000    50.000     0.820
   145.000    50.000     0.960
   150.000    50.000     1.140
   155.000    50.000     1.340
   160.000    50.000     1.550
   165.000    50.000     1.750
   170.000    50.000     1.900
   175.000    50.000     2.010
   180.000    50.000     2.080
   185.000    50.000     2.120
  -170.000    50.000     2.140
  -165.000    50.000     2.110
  -160.000    50.000     2.020
  -155.000    50.000     1.870
  -150.000    50.000     1.650
  -145.000    50.000     1.400
  -140.000    50.000     1.150
  -135.000    50.000     0.940
  -130.000    50.000     0.770
  -125.000    50.000     0.640
  -120.000    50.000     0.530
  -115.000    50.000     0.420
  -110.000    50.000     0.310
  -105.000    50.000     0.210
  -100.000    50.000     0.140
   -95.000    50.000     0.130
   -90.000    50.000     0.160
   -85.000    50.000     0.230
   -80.000    50.000     0.290
   -75.000    50.000     0.330
   -70.000    50.000     0.330
   -65.000    50.000     0.300
   -60.000    50.000     0.280
   -55.000    50.000     0.280
   -50.000    50.000     0.340
   -45.000    50.000     0.450
   -40.000    50.000     0.610
   -35.000    50.000     0.820
   -30.000    50.000     1.060
   -25.000    50.000     1.310
   -20.000    50.000     1.550
   -15.000    50.000     1.750
   -10.000    50.000     1.900
    -5.000    50.000     1.990
     0.000    50.000     2.020
    -5.000    55.000     2.090
     0.000    55.000     2.140
     5.000    55.000     2.120
    10.000    55.000     2.060
    15.000    55.000     1.940
    20.000    55.000     1.770
    25.000    55.000     1.550
    30.000    55.000     1.310
    35.000    55.000     1.070
    40.000    55.000     0.860
    45.000    55.000     0.680
    50.000    55.000     0.520
    55.000    55.000     0.380
    60.000    55.000     0.250
    65.000    55.000     0.150
    70.000    55.000     0.100
    75.000    55.000     0.110
    80.000    55.000     0.140
    85.000    55.000     0.170
    90.000    55.000     0.170
    95.000    55.000     0.130
   100.000    55.000     0.070
   105.000    55.000     0.030
   110.000    55.000     0.040
   115.000    55.000     0.100
   120.000    55.000     0.210
   125.000    55.000     0.330
   130.000    55.000     0.440
   135.000    55.000     0.540
   140.000    55.000     0.630
   145.000    55.000     0.770
   150.000    55.000     0.970
   155.000    55.000     1.230
   160.000    55.000     1.520
   165.000    55.000     1.780
   170.000    55.000     1.980
   175.000    55.000     2.110
   180.000    55.000     2.180
   185.000    55.000     2.210
  -170.000    55.000     2.200
  -165.000    55.000     2.150
  -160.000    55.000     2.020
  -155.000    55.000     1.810
  -150.000    55.000     1.540
  -145.000    55.000     1.250
  -140.000    55.000     0.980
  -135.000    55.000     0.770
  -130.000    55.000     0.620
  -125.000    55.000     0.510
  -120.000    55.000     0.420
  -115.000    55.000     0.330
  -110.000    55.000     0.210
  -105.000    55.000     0.100
  -100.000    55.000     0.030
   -95.000    55.000     0.020
   -90.000    55.000     0.070
   -85.000    55.000     0.160
   -80.000    55.000     0.240
   -75.000    55.000     0.280
   -70.000    55.000     0.260
   -65.000    55.000     0.210
   -60.000    55.000     0.150
   -55.000    55.000     0.140
   -50.000    55.000     0.200
   -45.000    55.000     0.330
   -40.000    55.000     0.520
   -35.000    55.000     0.750
   -30.000    55.000     1.010
   -25.000    55.000     1.280
   -20.000    55.000     1.560
   -15.000    55.000     1.800
   -10.000    55.000     1.980
    -5.000    55.000     2.090
     0.000    55.000     2.140
    -5.000    60.000     2.070
     0.000    60.000     2.140
     5.000    60.000     2.170
    10.000    60.000     2.150
    15.000    60.000     2.060
    20.000    60.000     1.890
    25.000    60.000     1.620
    30.000    60.000     1.310
    35.000    60.000     1.000
    40.000    60.000     0.740
    45.000    60.000     0.550
    50.000    60.000     0.410
    55.000    60.000     0.280
    60.000    60.000     0.180
    65.000    60.000     0.090
    70.000    60.000     0.050
    75.000    60.000     0.060
    80.000    60.000     0.110
    85.000    60.000     0.160
    90.000    60.000     0.180
    95.000    60.000     0.160
   100.000    60.000     0.110
   105.000    60.000     0.060
   110.000    60.000     0.050
   115.000    60.000     0.080
   120.000    60.000     0.160
   125.000    60.000     0.240
   130.000    60.000     0.310
   135.000    60.000     0.370
   140.000    60.000     0.450
   145.000    60.000     0.600
   150.000    60.000     0.840
   155.000    60.000     1.160
   160.000    60.000     1.500
   165.000    60.000     1.800
   170.000    60.000     2.010
   175.000    60.000     2.140
   180.000    60.000     2.210
   185.000    60.000     2.230
  -170.000    60.000     2.220
  -165.000    60.000     2.160
  -160.000    60.000     2.010
  -155.000    60.000     1.760
  -150.000    60.000     1.440
  -145.000    60.000     1.100
  -140.000    60.000     0.810
  -135.000    60.000     0.590
  -130.000    60.000     0.460
  -125.000    60.000     0.390
  -120.000    60.000     0.320
  -115.000    60.000     0.250
  -110.000    60.000     0.150
  -105.000    60.000     0.040
  -100.000    60.000    -0.040
   -95.000    60.000    -0.050
   -90.000    60.000    -0.010
   -85.000    60.000     0.070
   -80.000    60.000     0.160
   -75.000    60.000     0.190
   -70.000    60.000     0.160
   -65.000    60.000     0.100
   -60.000    60.000     0.070
   -55.000    60.000     0.090
   -50.000    60.000     0.200
   -45.000    60.000     0.370
   -40.000    60.000     0.570
   -35.000    60.000     0.790
   -30.000    60.000     1.030
   -25.000    60.000     1.290
   -20.000    60.000     1.540
   -15.000    60.000     1.770
   -10.000    60.000     1.950
    -5.000    60.000     2.070
     0.000    60.000     2.140
    -5.000    65.000     1.930
     0.000    65.000     2.020
     5.000    65.000     2.100
    10.000    65.000     2.140
    15.000    65.000     2.110
    20.000    65.000     1.950
    25.000    65.000     1.670
    30.000    65.000     1.310
    35.000    65.000     0.950
    40.000    65.000     0.660
    45.000    65.000     0.450
    50.000    65.000     0.320
    55.000    65.000     0.220
    60.000    65.000     0.120
    65.000    65.000     0.050
    70.000    65.000     0.010
    75.000    65.000     0.020
    80.000    65.000     0.080
    85.000    65.000     0.140
    90.000    65.000     0.180
    95.000    65.000     0.170
   100.000    65.000     0.140
   105.000    65.000     0.090
   110.000    65.000     0.060
   115.000    65.000     0.060
   120.000    65.000     0.100
   125.000    65.000     0.140
   130.000    65.000     0.190
   135.000    65.000     0.240
   140.000    65.000     0.340
   145.000    65.000     0.510
   150.000    65.000     0.770
   155.000    65.000     1.100
   160.000    65.000     1.450
   165.000    65.000     1.740
   170.000    65.000     1.940
   175.000    65.000     2.050
   180.000    65.000     2.100
   185.000    65.000     2.140
  -170.000    65.000     2.160
  -165.000    65.000     2.110
  -160.000    65.000     1.970
  -155.000    65.000     1.710
  -150.000    65.000     1.360
  -145.000    65.000     0.990
  -140.000    65.000     0.680
  -135.000    65.000     0.450
  -130.000    65.000     0.320
  -125.000    65.000     0.260
  -120.000    65.000     0.230
  -115.000    65.000     0.180
  -110.000    65.000     0.120
  -105.000    65.000     0.030
  -100.000    65.000    -0.030
   -95.000    65.000    -0.060
   -90.000    65.000    -0.030
   -85.000    65.000     0.020
   -80.000    65.000     0.090
   -75.000    65.000     0.100
   -70.000    65.000     0.070
   -65.000    65.000     0.020
   -60.000    65.000     0.020
   -55.000    65.000     0.090
   -50.000    65.000     0.250
   -45.000    65.000     0.450
   -40.000    65.000     0.650
   -35.000    65.000     0.850
   -30.000    65.000     1.040
   -25.000    65.000     1.250
   -20.000    65.000     1.460
   -15.000    65.000     1.660
   -10.000    65.000     1.820
    -5.000    65.000     1.930
     0.000    65.000     2.020
    -5.000    70.000     1.790
     0.000    70.000     1.880
     5.000    70.000     1.970
    10.000    70.000     2.050
    15.000    70.000     2.050
    20.000    70.000     1.920
    25.000    70.000     1.630
    30.000    70.000     1.250
    35.000    70.000     0.870
    40.000    70.000     0.570
    45.000    70.000     0.380
    50.000    70.000     0.260
    55.000    70.000     0.180
    60.000    70.000     0.110
    65.000    70.000     0.040
    70.000    70.000     0.000
    75.000    70.000     0.010
    80.000    70.000     0.060
    85.000    70.000     0.110
    90.000    70.000     0.150
    95.000    70.000     0.160
   100.000    70.000     0.140
   105.000    70.000     0.100
   110.000    70.000     0.070
   115.000    70.000     0.060
   120.000    70.000     0.060
   125.000    70.000     0.090
   130.000    70.000     0.130
   135.000    70.000     0.200
   140.000    70.000     0.310
   145.000    70.000     0.490
   150.000    70.000     0.760
   155.000    70.000     1.080
   160.000    70.000     1.400
   165.000    70.000     1.650
   170.000    70.000     1.800
   175.000    70.000     1.880
   180.000    70.000     1.930
   185.000    70.000     1.990
  -170.000    70.000     2.050
  -165.000    70.000     2.050
  -160.000    70.000     1.930
  -155.000    70.000     1.670
  -150.000    70.000     1.320
  -145.000    70.000     0.940
  -140.000    70.000     0.610
  -135.000    70.000     0.370
  -130.000    70.000     0.230
  -125.000    70.000     0.160
  -120.000    70.000     0.140
  -115.000    70.000     0.140
  -110.000    70.000     0.120
  -105.000    70.000     0.090
  -100.000    70.000     0.040
   -95.000    70.000     0.010
   -90.000    70.000     0.010
   -85.000    70.000     0.040
   -80.000    70.000     0.070
   -75.000    70.000     0.070
   -70.000    70.000     0.030
   -65.000    70.000     0.000
   -60.000    70.000     0.000
   -55.000    70.000     0.090
   -50.000    70.000     0.270
   -45.000    70.000     0.470
   -40.000    70.000     0.650
   -35.000    70.000     0.810
   -30.000    70.000     0.960
   -25.000    70.000     1.140
   -20.000    70.000     1.350
   -15.000    70.000     1.540
   -10.000    70.000     1.690
    -5.000    70.000     1.790
     0.000    70.000     1.880
    -5.000    75.000     1.780
     0.000    75.000     1.850
     5.000    75.000     1.920
    10.000    75.000     1.980
    15.000    75.000     1.970
    20.000    75.000     1.820
    25.000    75.000     1.520
    30.000    75.000     1.140
    35.000    75.000     0.760
    40.000    75.000     0.490
    45.000    75.000     0.320
    50.000    75.000     0.240
    55.000    75.000     0.180
    60.000    75.000     0.120
    65.000    75.000     0.060
    70.000    75.000     0.020
    75.000    75.000     0.020
    80.000    75.000     0.040
    85.000    75.000     0.070
    90.000    75.000     0.090
    95.000    75.000     0.110
   100.000    75.000     0.110
   105.000    75.000     0.110
   110.000    75.000     0.090
   115.000    75.000     0.080
   120.000    75.000     0.070
   125.000    75.000     0.090
   130.000    75.000     0.130
   135.000    75.000     0.210
   140.000    75.000     0.330
   145.000    75.000     0.510
   150.000    75.000     0.770
   155.000    75.000     1.080
   160.000    75.000     1.380
   165.000    75.000     1.600
   170.000    75.000     1.730
   175.000    75.000     1.780
   180.000    75.000     1.820
   185.000    75.000     1.890
  -170.000    75.000     1.980
  -165.000    75.000     2.010
  -160.000    75.000     1.910
  -155.000    75.000     1.660
  -150.000    75.000     1.310
  -145.000    75.000     0.930
  -140.000    75.000     0.600
  -135.000    75.000     0.350
  -130.000    75.000     0.190
  -125.000    75.000     0.110
  -120.000    75.000     0.080
  -115.000    75.000     0.110
  -110.000    75.000     0.140
  -105.000    75.000     0.160
  -100.000    75.000     0.150
   -95.000    75.000     0.110
   -90.000    75.000     0.090
   -85.000    75.000     0.090
   -80.000    75.000     0.100
   -75.000    75.000     0.090
   -70.000    75.000     0.050
   -65.000    75.000     0.010
   -60.000    75.000     0.010
   -55.000    75.000     0.080
   -50.000    75.000     0.220
   -45.000    75.000     0.380
   -40.000    75.000     0.520
   -35.000    75.000     0.650
   -30.000    75.000     0.810
   -25.000    75.000     1.020
   -20.000    75.000     1.270
   -15.000    75.000     1.510
   -10.000    75.000     1.680
    -5.000    75.000     1.780
     0.000    75.000     1.850
    -5.000    80.000     1.920
     0.000    80.000     1.960
     5.000    80.000     1.980
    10.000    80.000     1.990
    15.000    80.000     1.930
    20.000    80.000     1.750
    25.000    80.000     1.430
    30.000    80.000     1.040
    35.000    80.000     0.690
    40.000    80.000     0.440
    45.000    80.000     0.300
    50.000    80.000     0.240
    55.000    80.000     0.190
    60.000    80.000     0.130
    65.000    80.000     0.090
    70.000    80.000     0.060
    75.000    80.000     0.050
    80.000    80.000     0.050
    85.000    80.000     0.040
    90.000    80.000     0.040
    95.000    80.000     0.050
   100.000    80.000     0.090
   105.000    80.000     0.120
   110.000    80.000     0.130
   115.000    80.000     0.120
   120.000    80.000     0.110
   125.000    80.000     0.110
   130.000    80.000     0.150
   135.000    80.000     0.220
   140.000    80.000     0.330
   145.000    80.000     0.510
   150.000    80.000     0.770
   155.000    80.000     1.090
   160.000    80.000     1.410
   165.000    80.000     1.650
   170.000    80.000     1.790
   175.000    80.000     1.840
   180.000    80.000     1.870
   185.000    80.000     1.930
  -170.000    80.000     2.000
  -165.000    80.000     2.010
  -160.000    80.000     1.890
  -155.000    80.000     1.630
  -150.000    80.000     1.280
  -145.000    80.000     0.910
  -140.000    80.000     0.600
  -135.000    80.000     0.360
  -130.000    80.000     0.200
  -125.000    80.000     0.100
  -120.000    80.000     0.060
  -115.000    80.000     0.090
  -110.000    80.000     0.150
  -105.000    80.000     0.200
  -100.000    80.000     0.210
   -95.000    80.000     0.180
   -90.000    80.000     0.140
   -85.000    80.000     0.130
   -80.000    80.000     0.140
   -75.000    80.000     0.140
   -70.000    80.000     0.110
   -65.000    80.000     0.070
   -60.000    80.000     0.040
   -55.000    80.000     0.070
   -50.000    80.000     0.150
   -45.000    80.000     0.250
   -40.000    80.000     0.350
   -35.000    80.000     0.480
   -30.000    80.000     0.670
   -25.000    80.000     0.950
   -20.000    80.000     1.280
   -15.000    80.000     1.590
   -10.000    80.000     1.810
    -5.000    80.000     1.920
     0.000    80.000     1.960
    -5.000    85.000     2.080
     0.000    85.000     2.100
     5.000    85.000     2.090
    10.000    85.000     2.060
    15.000    85.000     1.960
    20.000    85.000     1.750
    25.000    85.000     1.410
    30.000    85.000     1.030
    35.000    85.000     0.690
    40.000    85.000     0.450
    45.000    85.000     0.320
    50.000    85.000     0.240
    55.000    85.000     0.180
    60.000    85.000     0.130
    65.000    85.000     0.100
    70.000    85.000     0.100
    75.000    85.000     0.100
    80.000    85.000     0.090
    85.000    85.000     0.050
    90.000    85.000     0.030
    95.000    85.000     0.040
   100.000    85.000     0.080
   105.000    85.000     0.140
   110.000    85.000     0.170
   115.000    85.000     0.160
   120.000    85.000     0.130
   125.000    85.000     0.120
   130.000    85.000     0.140
   135.000    85.000     0.190
   140.000    85.000     0.290
   145.000    85.000     0.460
   150.000    85.000     0.720
   155.000    85.000     1.070
   160.000    85.000     1.440
   165.000    85.000     1.740
   170.000    85.000     1.930
   175.000    85.000     2.000
   180.000    85.000     2.020
   185.000    85.000     2.050
  -170.000    85.000     2.070
  -165.000    85.000     2.020
  -160.000    85.000     1.860
  -155.000    85.000     1.570
  -150.000    85.000     1.210
  -145.000    85.000     0.850
  -140.000    85.000     0.570
  -135.000    85.000     0.370
  -130.000    85.000     0.220
  -125.000    85.000     0.120
  -120.000    85.000     0.080
  -115.000    85.000     0.090
  -110.000    85.000     0.150
  -105.000    85.000     0.200
  -100.000    85.000     0.200
   -95.000    85.000     0.170
   -90.000    85.000     0.120
   -85.000    85.000     0.110
   -80.000    85.000     0.140
   -75.000    85.000     0.170
   -70.000    85.000     0.170
   -65.000    85.000     0.130
   -60.000    85.000     0.090
   -55.000    85.000     0.080
   -50.000    85.000     0.110
   -45.000    85.000     0.160
   -40.000    85.000     0.240
   -35.000    85.000     0.380
   -30.000    85.000     0.610
   -25.000    85.000     0.950
   -20.000    85.000     1.360
   -15.000    85.000     1.720
   -10.000    85.000     1.970
    -5.000    85.000     2.080
     0.000    85.000     2.100
    -5.000    89.000     2.120
     0.000    89.000     2.130
     5.000    89.000     2.120
    10.000    89.000     2.100
    15.000    89.000     2.010
    20.000    89.000     1.800
    25.000    89.000     1.480
    30.000    89.000     1.100
    35.000    89.000     0.760
    40.000    89.000     0.510
    45.000    89.000     0.350
    50.000    89.000     0.240
    55.000    89.000     0.160
    60.000    89.000     0.110
    65.000    89.000     0.100
    70.000    89.000     0.130
    75.000    89.000     0.150
    80.000    89.000     0.150
    85.000    89.000     0.110
    90.000    89.000     0.070
    95.000    89.000     0.070
   100.000    89.000     0.110
   105.000    89.000     0.160
   110.000    89.000     0.190
   115.000    89.000     0.170
   120.000    89.000     0.130
   125.000    89.000     0.100
   130.000    89.000     0.110
   135.000    89.000     0.150
   140.000    89.000     0.230
   145.000    89.000     0.390
   150.000    89.000     0.650
   155.000    89.000     1.010
   160.000    89.000     1.430
   165.000    89.000     1.790
   170.000    89.000     2.020
   175.000    89.000     2.120
   180.000    89.000     2.130
   185.000    89.000     2.120
  -170.000    89.000     2.100
  -165.000    89.000     2.010
  -160.000    89.000     1.800
  -155.000    89.000     1.480
  -150.000    89.000     1.100
  -145.000    89.000     0.760
  -140.000    89.000     0.510
  -135.000    89.000     0.350
  -130.000    89.000     0.240
  -125.000    89.000     0.160
  -120.000    89.000     0.110
  -115.000    89.000     0.100
  -110.000    89.000     0.130
  -105.000    89.000     0.150
  -100.000    89.000     0.150
   -95.000    89.000     0.110
   -90.000    89.000     0.070
   -85.000    89.000     0.070
   -80.000    89.000     0.110
   -75.000    89.000     0.160
   -70.000    89.000     0.190
   -65.000    89.000     0.170
   -60.000    89.000     0.130
   -55.000    89.000     0.100
   -50.000    89.000     0.110
   -45.000    89.000     0.150
   -40.000    89.000     0.230
   -35.000    89.000     0.390
   -30.000    89.000     0.650
   -25.000    89.000     1.010
   -20.000    89.000     1.430
   -15.000    89.000     1.790
   -10.000    89.000     2.020
    -5.000    89.000     2.120
     0.000    89.000     2.130
    -5.000    91.000     2.120
     0.000    91.000     2.130
     5.000    91.000     2.120
    10.000    91.000     2.100
    15.000    91.000     2.010
    20.000    91.000     1.800
    25.000    91.000     1.480
    30.000    91.000     1.100
    35.000    91.000     0.760
    40.000    91.000     0.510
    45.000    91.000     0.350
    50.000    91.000     0.240
    55.000    91.000     0.160
    60.000    91.000     0.110
    65.000    91.000     0.100
    70.000    91.000     0.130
    75.000    91.000     0.150
    80.000    91.000     0.150
    85.000    91.000     0.110
    90.000    91.000     0.070
    95.000    91.000     0.070
   100.000    91.000     0.110
   105.000    91.000     0.160
   110.000    91.000     0.190
   115.000    91.000     0.170
   120.000    91.000     0.130
   125.000    91.000     0.100
   130.000    91.000     0.110
   135.000    91.000     0.150
   140.000    91.000     0.230
   145.000    91.000     0.390
   150.000    91.000     0.650
   155.000    91.000     1.010
   160.000    91.000     1.430
   165.000    91.000     1.790
   170.000    91.000     2.020
   175.000    91.000     2.120
   180.000    91.000     2.130
   185.000    91.000     2.120
  -170.000    91.000     2.100
  -165.000    91.000     2.010
  -160.000    91.000     1.800
  -155.000    91.000     1.480
  -150.000    91.000     1.100
  -145.000    91.000     0.760
  -140.000    91.000     0.510
  -135.000    91.000     0.350
  -130.000    91.000     0.240
  -125.000    91.000     0.160
  -120.000    91.000     0.110
  -115.000    91.000     0.100
  -110.000    91.000     0.130
  -105.000    91.000     0.150
  -100.000    91.000     0.150
   -95.000    91.000     0.110
   -90.000    91.000     0.070
   -85.000    91.000     0.070
   -80.000    91.000     0.110
   -75.000    91.000     0.160
   -70.000    91.000     0.190
   -65.000    91.000     0.170
   -60.000    91.000     0.130
   -55.000    91.000     0.100
   -50.000    91.000     0.110
   -45.000    91.000     0.150
   -40.000    91.000     0.230
   -35.000    91.000     0.390
   -30.000    91.000     0.650
   -25.000    91.000     1.010
   -20.000    91.000     1.430
   -15.000    91.000     1.790
   -10.000    91.000     2.020
    -5.000    91.000     2.120
     0.000    91.000     2.130
pole_10.dat                                                                     
poles     1  0  1
       phi     theta      int
    -5.000     0.810     0.910
     0.000     0.810     0.910
     5.000     0.810     0.910
    10.000     0.810     0.910
    15.000     0.810     0.910
    20.000     0.810     0.910
    25.000     0.810     0.910
    30.000     0.810     0.910
    35.000     0.810     0.910
    40.000     0.810     0.910
    45.000     0.810     0.910
    50.000     0.810     0.910
    55.000     0.810     0.910
    60.000     0.810     0.910
    65.000     0.810     0.910
    70.000     0.810     0.910
    75.000     0.810     0.910
    80.000     0.810     0.910
    85.000     0.810     0.910
    90.000     0.810     0.910
    95.000     0.810     0.910
   100.000     0.810     0.910
   105.000     0.810     0.910
   110.000     0.810     0.910
   115.000     0.810     0.910
   120.000     0.810     0.910
   125.000     0.810     0.910
   130.000     0.810     0.910
   135.000     0.810     0.910
   140.000     0.810     0.910
   145.000     0.810     0.910
   150.000     0.810     0.910
   155.000     0.810     0.910
   160.000     0.810     0.910
   165.000     0.810     0.910
   170.000     0.810     0.910
   175.000     0.810     0.910
   180.000     0.810     0.910
   185.000     0.810     0.910
  -170.000     0.810     0.910
  -165.000     0.810     0.910
  -160.000     0.810     0.910
  -155.000     0.810     0.910
  -150.000     0.810     0.910
  -145.000     0.810     0.910
  -140.000     0.810     0.910
  -135.000     0.810     0.910
  -130.000     0.810     0.910
  -125.000     0.810     0.910
  -120.000     0.810     0.910
  -115.000     0.810     0.910
  -110.000     0.810     0.910
  -105.000     0.810     0.910
  -100.000     0.810     0.910
   -95.000     0.810     0.910
   -90.000     0.810     0.910
   -85.000     0.810     0.910
   -80.000     0.810     0.910
   -75.000     0.810     0.910
   -70.000     0.810     0.910
   -65.000     0.810     0.910
   -60.000     0.810     0.910
   -55.000     0.810     0.910
   -50.000     0.810     0.910
   -45.000     0.810     0.910
   -40.000     0.810     0.910
   -35.000     0.810     0.910
   -30.000     0.810     0.910
   -25.000     0.810     0.910
   -20.000     0.810     0.910
   -15.000     0.810     0.910
   -10.000     0.810     0.910
    -5.000     0.810     0.910
     0.000     0.810     0.910
    -5.000     5.000     0.930
     0.000     5.000     0.930
     5.000     5.000     0.940
    10.000     5.000     0.940
    15.000     5.000     0.950
    20.000     5.000     0.950
    25.000     5.000     0.960
    30.000     5.000     0.960
    35.000     5.000     0.970
    40.000     5.000     0.970
    45.000     5.000     0.980
    50.000     5.000     0.980
    55.000     5.000     0.990
    60.000     5.000     0.990
    65.000     5.000     1.000
    70.000     5.000     1.000
    75.000     5.000     1.000
    80.000     5.000     1.000
    85.000     5.000     1.000
    90.000     5.000     1.000
    95.000     5.000     1.000
   100.000     5.000     0.990
   105.000     5.000     0.990
   110.000     5.000     0.980
   115.000     5.000     0.980
   120.000     5.000     0.970
   125.000     5.000     0.960
   130.000     5.000     0.960
   135.000     5.000     0.950
   140.000     5.000     0.940
   145.000     5.000     0.930
   150.000     5.000     0.930
   155.000     5.000     0.920
   160.000     5.000     0.910
   165.000     5.000     0.910
   170.000     5.000     0.900
   175.000     5.000     0.900
   180.000     5.000     0.900
   185.000     5.000     0.890
  -170.000     5.000     0.890
  -165.000     5.000     0.890
  -160.000     5.000     0.890
  -155.000     5.000     0.890
  -150.000     5.000     0.900
  -145.000     5.000     0.900
  -140.000     5.000     0.900
  -135.000     5.000     0.900
  -130.000     5.000     0.910
  -125.000     5.000     0.910
  -120.000     5.000     0.920
  -115.000     5.000     0.920
  -110.000     5.000     0.920
  -105.000     5.000     0.920
