     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.14799     0.1418E+06  0.1419E+06  0.1503E+06  0.7082E+05  0.6990E+05  0.7125E+05  0.3637E+05  0.3526E+05  0.3517E+05     0.6068E-05  0.6467E-05  0.9211E-05
     0.15785     0.1419E+06  0.1419E+06  0.1503E+06  0.7084E+05  0.6985E+05  0.7125E+05  0.3640E+05  0.3521E+05  0.3516E+05     0.6054E-05  0.6475E-05  0.9216E-05
     0.16772     0.1419E+06  0.1419E+06  0.1504E+06  0.7086E+05  0.6980E+05  0.7124E+05  0.3643E+05  0.3516E+05  0.3516E+05     0.6041E-05  0.6483E-05  0.9221E-05
     0.17758     0.1419E+06  0.1419E+06  0.1504E+06  0.7088E+05  0.6975E+05  0.7124E+05  0.3645E+05  0.3511E+05  0.3515E+05     0.6028E-05  0.6491E-05  0.9225E-05
     0.18744     0.1419E+06  0.1419E+06  0.1505E+06  0.7090E+05  0.6970E+05  0.7124E+05  0.3648E+05  0.3505E+05  0.3514E+05     0.6016E-05  0.6499E-05  0.9230E-05
     0.19729     0.1420E+06  0.1419E+06  0.1505E+06  0.7091E+05  0.6965E+05  0.7123E+05  0.3650E+05  0.3501E+05  0.3514E+05     0.6005E-05  0.6507E-05  0.9234E-05
     0.20714     0.1420E+06  0.1419E+06  0.1506E+06  0.7093E+05  0.6960E+05  0.7123E+05  0.3653E+05  0.3496E+05  0.3513E+05     0.5993E-05  0.6514E-05  0.9238E-05
     0.21697     0.1420E+06  0.1420E+06  0.1506E+06  0.7094E+05  0.6957E+05  0.7122E+05  0.3655E+05  0.3493E+05  0.3512E+05     0.5984E-05  0.6519E-05  0.9241E-05
     0.22682     0.1420E+06  0.1420E+06  0.1506E+06  0.7095E+05  0.6952E+05  0.7122E+05  0.3657E+05  0.3488E+05  0.3512E+05     0.5974E-05  0.6526E-05  0.9245E-05
     0.23661     0.1420E+06  0.1420E+06  0.1507E+06  0.7096E+05  0.6950E+05  0.7121E+05  0.3658E+05  0.3486E+05  0.3511E+05     0.5967E-05  0.6530E-05  0.9248E-05
     0.24646     0.1420E+06  0.1420E+06  0.1507E+06  0.7097E+05  0.6946E+05  0.7121E+05  0.3660E+05  0.3482E+05  0.3510E+05     0.5957E-05  0.6536E-05  0.9252E-05
     0.25625     0.1421E+06  0.1420E+06  0.1508E+06  0.7097E+05  0.6943E+05  0.7120E+05  0.3661E+05  0.3480E+05  0.3510E+05     0.5952E-05  0.6538E-05  0.9255E-05
     0.26608     0.1421E+06  0.1420E+06  0.1508E+06  0.7098E+05  0.6940E+05  0.7120E+05  0.3662E+05  0.3476E+05  0.3509E+05     0.5944E-05  0.6543E-05  0.9258E-05
     0.27588     0.1421E+06  0.1420E+06  0.1508E+06  0.7098E+05  0.6938E+05  0.7119E+05  0.3663E+05  0.3474E+05  0.3509E+05     0.5939E-05  0.6545E-05  0.9261E-05
     0.28570     0.1421E+06  0.1420E+06  0.1509E+06  0.7099E+05  0.6935E+05  0.7119E+05  0.3664E+05  0.3472E+05  0.3508E+05     0.5933E-05  0.6548E-05  0.9264E-05
     0.29551     0.1421E+06  0.1420E+06  0.1509E+06  0.7098E+05  0.6933E+05  0.7119E+05  0.3664E+05  0.3470E+05  0.3508E+05     0.5928E-05  0.6550E-05  0.9268E-05
     0.29551     0.1421E+06  0.1420E+06  0.1509E+06  0.7098E+05  0.6933E+05  0.7119E+05  0.3664E+05  0.3470E+05  0.3508E+05     0.5928E-05  0.6550E-05  0.9268E-05
