text_01.dat                                                                     
poles     0  0  1
       phi     theta      int
   167.500    64.051     0.001
   172.500    64.051     0.081
   177.500    64.051     0.354
   182.500    64.051     0.354
  -182.500    68.769     0.021
  -177.500    68.769     0.021
  -172.500    68.769     0.093
  -167.500    68.769     0.069
  -162.500    68.769     0.000
  -157.500    68.769     0.000
  -152.500    68.769     0.000
  -147.500    68.769     0.000
  -142.500    68.769     0.000
  -137.500    68.769     0.000
  -132.500    68.769     0.000
  -127.500    68.769     0.000
  -122.500    68.769     0.000
  -117.500    68.769     0.000
  -112.500    68.769     0.000
  -107.500    68.769     0.000
  -102.500    68.769     0.069
   -97.500    68.769     0.093
   -92.500    68.769     0.021
   -87.500    68.769     0.021
   -82.500    68.769     0.093
   -77.500    68.769     0.069
   -72.500    68.769     0.000
   -67.500    68.769     0.000
   -62.500    68.769     0.000
   -57.500    68.769     0.000
   -52.500    68.769     0.000
   -47.500    68.769     0.000
   -42.500    68.769     0.000
   -37.500    68.769     0.000
   -32.500    68.769     0.000
   -27.500    68.769     0.000
   -22.500    68.769     0.000
   -17.500    68.769     0.000
   -12.500    68.769     0.069
    -7.500    68.769     0.093
    -2.500    68.769     0.021
     2.500    68.769     0.021
     7.500    68.769     0.093
    12.500    68.769     0.069
    17.500    68.769     0.000
    22.500    68.769     0.000
    27.500    68.769     0.000
    32.500    68.769     0.000
    37.500    68.769     0.000
    42.500    68.769     0.000
    47.500    68.769     0.000
    52.500    68.769     0.000
    57.500    68.769     0.000
    62.500    68.769     0.000
    67.500    68.769     0.000
    72.500    68.769     0.000
    77.500    68.769     0.069
    82.500    68.769     0.093
    87.500    68.769     0.021
    92.500    68.769     0.021
    97.500    68.769     0.093
   102.500    68.769     0.069
   107.500    68.769     0.000
   112.500    68.769     0.000
   117.500    68.769     0.000
   122.500    68.769     0.000
   127.500    68.769     0.000
   132.500    68.769     0.000
   137.500    68.769     0.000
   142.500    68.769     0.000
   147.500    68.769     0.000
   152.500    68.769     0.000
   157.500    68.769     0.000
   162.500    68.769     0.000
   167.500    68.769     0.069
   172.500    68.769     0.093
   177.500    68.769     0.021
   182.500    68.769     0.021
  -182.500    73.487     0.000
  -177.500    73.487     0.000
  -172.500    73.487     0.078
  -167.500    73.487     0.466
  -162.500    73.487     0.042
  -157.500    73.487     0.000
  -152.500    73.487     0.000
  -147.500    73.487     0.000
  -142.500    73.487     0.000
  -137.500    73.487     0.000
  -132.500    73.487     0.000
  -127.500    73.487     0.000
  -122.500    73.487     0.000
  -117.500    73.487     0.000
  -112.500    73.487     0.000
  -107.500    73.487     0.042
  -102.500    73.487     0.466
   -97.500    73.487     0.078
   -92.500    73.487     0.000
   -87.500    73.487     0.000
   -82.500    73.487     0.078
   -77.500    73.487     0.466
   -72.500    73.487     0.042
   -67.500    73.487     0.000
   -62.500    73.487     0.000
   -57.500    73.487     0.000
   -52.500    73.487     0.000
   -47.500    73.487     0.000
   -42.500    73.487     0.000
   -37.500    73.487     0.000
   -32.500    73.487     0.000
   -27.500    73.487     0.000
   -22.500    73.487     0.000
   -17.500    73.487     0.042
   -12.500    73.487     0.466
    -7.500    73.487     0.078
    -2.500    73.487     0.000
     2.500    73.487     0.000
     7.500    73.487     0.078
    12.500    73.487     0.466
    17.500    73.487     0.042
    22.500    73.487     0.000
    27.500    73.487     0.000
    32.500    73.487     0.000
    37.500    73.487     0.000
    42.500    73.487     0.000
    47.500    73.487     0.000
    52.500    73.487     0.000
    57.500    73.487     0.000
    62.500    73.487     0.000
    67.500    73.487     0.000
    72.500    73.487     0.042
    77.500    73.487     0.466
    82.500    73.487     0.078
    87.500    73.487     0.000
    92.500    73.487     0.000
    97.500    73.487     0.078
   102.500    73.487     0.466
   107.500    73.487     0.042
   112.500    73.487     0.000
   117.500    73.487     0.000
   122.500    73.487     0.000
   127.500    73.487     0.000
   132.500    73.487     0.000
   137.500    73.487     0.000
   142.500    73.487     0.000
   147.500    73.487     0.000
   152.500    73.487     0.000
   157.500    73.487     0.000
   162.500    73.487     0.042
   167.500    73.487     0.466
   172.500    73.487     0.078
   177.500    73.487     0.000
   182.500    73.487     0.000
  -182.500    78.205     0.000
  -177.500    78.205     0.000
  -172.500    78.205     0.002
  -167.500    78.205     0.085
  -162.500    78.205     0.466
  -157.500    78.205     0.029
  -152.500    78.205     0.000
  -147.500    78.205     0.000
  -142.500    78.205     0.000
  -137.500    78.205     0.000
  -132.500    78.205     0.000
  -127.500    78.205     0.000
  -122.500    78.205     0.000
  -117.500    78.205     0.000
  -112.500    78.205     0.029
  -107.500    78.205     0.466
  -102.500    78.205     0.085
   -97.500    78.205     0.002
   -92.500    78.205     0.000
   -87.500    78.205     0.000
   -82.500    78.205     0.002
   -77.500    78.205     0.085
   -72.500    78.205     0.466
   -67.500    78.205     0.029
   -62.500    78.205     0.000
   -57.500    78.205     0.000
   -52.500    78.205     0.000
   -47.500    78.205     0.000
   -42.500    78.205     0.000
   -37.500    78.205     0.000
   -32.500    78.205     0.000
   -27.500    78.205     0.000
   -22.500    78.205     0.029
   -17.500    78.205     0.466
   -12.500    78.205     0.085
    -7.500    78.205     0.002
    -2.500    78.205     0.000
     2.500    78.205     0.000
     7.500    78.205     0.002
    12.500    78.205     0.085
    17.500    78.205     0.466
    22.500    78.205     0.029
    27.500    78.205     0.000
    32.500    78.205     0.000
    37.500    78.205     0.000
    42.500    78.205     0.000
    47.500    78.205     0.000
    52.500    78.205     0.000
    57.500    78.205     0.000
    62.500    78.205     0.000
    67.500    78.205     0.029
    72.500    78.205     0.466
    77.500    78.205     0.085
    82.500    78.205     0.002
    87.500    78.205     0.000
    92.500    78.205     0.000
    97.500    78.205     0.002
   102.500    78.205     0.085
   107.500    78.205     0.466
   112.500    78.205     0.029
   117.500    78.205     0.000
   122.500    78.205     0.000
   127.500    78.205     0.000
   132.500    78.205     0.000
   137.500    78.205     0.000
   142.500    78.205     0.000
   147.500    78.205     0.000
   152.500    78.205     0.000
   157.500    78.205     0.029
   162.500    78.205     0.466
   167.500    78.205     0.085
   172.500    78.205     0.002
   177.500    78.205     0.000
   182.500    78.205     0.000
  -182.500    82.923     0.000
  -177.500    82.923     0.000
  -172.500    82.923     0.000
  -167.500    82.923     0.003
  -162.500    82.923     0.082
  -157.500    82.923     0.089
  -152.500    82.923     0.093
  -147.500    82.923     0.038
  -142.500    82.923     0.002
  -137.500    82.923     0.002
  -132.500    82.923     0.002
  -127.500    82.923     0.002
  -122.500    82.923     0.038
  -117.500    82.923     0.093
  -112.500    82.923     0.089
  -107.500    82.923     0.082
  -102.500    82.923     0.003
   -97.500    82.923     0.000
   -92.500    82.923     0.000
   -87.500    82.923     0.000
   -82.500    82.923     0.000
   -77.500    82.923     0.003
   -72.500    82.923     0.082
   -67.500    82.923     0.089
   -62.500    82.923     0.093
   -57.500    82.923     0.038
   -52.500    82.923     0.002
   -47.500    82.923     0.002
   -42.500    82.923     0.002
   -37.500    82.923     0.002
   -32.500    82.923     0.038
   -27.500    82.923     0.093
   -22.500    82.923     0.089
   -17.500    82.923     0.082
   -12.500    82.923     0.003
    -7.500    82.923     0.000
    -2.500    82.923     0.000
     2.500    82.923     0.000
     7.500    82.923     0.000
    12.500    82.923     0.003
    17.500    82.923     0.082
    22.500    82.923     0.089
    27.500    82.923     0.093
    32.500    82.923     0.038
    37.500    82.923     0.002
    42.500    82.923     0.002
    47.500    82.923     0.002
    52.500    82.923     0.002
    57.500    82.923     0.038
    62.500    82.923     0.093
    67.500    82.923     0.089
    72.500    82.923     0.082
    77.500    82.923     0.003
    82.500    82.923     0.000
    87.500    82.923     0.000
    92.500    82.923     0.000
    97.500    82.923     0.000
   102.500    82.923     0.003
   107.500    82.923     0.082
   112.500    82.923     0.089
   117.500    82.923     0.093
   122.500    82.923     0.038
   127.500    82.923     0.002
   132.500    82.923     0.002
   137.500    82.923     0.002
   142.500    82.923     0.002
   147.500    82.923     0.038
   152.500    82.923     0.093
   157.500    82.923     0.089
   162.500    82.923     0.082
   167.500    82.923     0.003
   172.500    82.923     0.000
   177.500    82.923     0.000
   182.500    82.923     0.000
  -182.500    87.641     0.000
  -177.500    87.641     0.000
  -172.500    87.641     0.000
  -167.500    87.641     0.000
  -162.500    87.641     0.000
  -157.500    87.641     0.081
  -152.500    87.641     0.644
  -147.500    87.641     2.535
  -142.500    87.641     6.328
  -137.500    87.641    25.796
  -132.500    87.641    25.784
  -127.500    87.641     6.328
  -122.500    87.641     2.518
  -117.500    87.641     0.644
  -112.500    87.641     0.081
  -107.500    87.641     0.000
  -102.500    87.641     0.000
   -97.500    87.641     0.000
   -92.500    87.641     0.000
   -87.500    87.641     0.000
   -82.500    87.641     0.000
   -77.500    87.641     0.000
   -72.500    87.641     0.000
   -67.500    87.641     0.081
   -62.500    87.641     0.644
   -57.500    87.641     2.518
   -52.500    87.641     6.328
   -47.500    87.641    25.782
   -42.500    87.641    25.798
   -37.500    87.641     6.328
   -32.500    87.641     2.535
   -27.500    87.641     0.644
   -22.500    87.641     0.081
   -17.500    87.641     0.000
   -12.500    87.641     0.000
    -7.500    87.641     0.000
    -2.500    87.641     0.000
     2.500    87.641     0.000
     7.500    87.641     0.000
    12.500    87.641     0.000
    17.500    87.641     0.000
    22.500    87.641     0.081
    27.500    87.641     0.644
    32.500    87.641     2.518
    37.500    87.641     6.328
    42.500    87.641    25.748
    47.500    87.641    25.764
    52.500    87.641     6.328
    57.500    87.641     2.535
    62.500    87.641     0.644
    67.500    87.641     0.081
    72.500    87.641     0.000
    77.500    87.641     0.000
    82.500    87.641     0.000
    87.500    87.641     0.000
    92.500    87.641     0.000
    97.500    87.641     0.000
   102.500    87.641     0.000
   107.500    87.641     0.000
   112.500    87.641     0.081
   117.500    87.641     0.644
   122.500    87.641     2.535
   127.500    87.641     6.328
   132.500    87.641    25.762
   137.500    87.641    25.750
   142.500    87.641     6.328
   147.500    87.641     2.518
   152.500    87.641     0.644
   157.500    87.641     0.081
   162.500    87.641     0.000
   167.500    87.641     0.000
   172.500    87.641     0.000
   177.500    87.641     0.000
   182.500    87.641     0.000
  -182.500    92.359     0.000
  -177.500    92.359     0.000
  -172.500    92.359     0.000
  -167.500    92.359     0.000
  -162.500    92.359     0.000
  -157.500    92.359     0.081
  -152.500    92.359     0.644
  -147.500    92.359     2.518
  -142.500    92.359     6.328
  -137.500    92.359    25.748
  -132.500    92.359    25.764
  -127.500    92.359     6.328
  -122.500    92.359     2.535
  -117.500    92.359     0.644
  -112.500    92.359     0.081
  -107.500    92.359     0.000
  -102.500    92.359     0.000
   -97.500    92.359     0.000
   -92.500    92.359     0.000
   -87.500    92.359     0.000
   -82.500    92.359     0.000
   -77.500    92.359     0.000
   -72.500    92.359     0.000
   -67.500    92.359     0.081
   -62.500    92.359     0.644
   -57.500    92.359     2.535
   -52.500    92.359     6.328
   -47.500    92.359    25.762
   -42.500    92.359    25.750
   -37.500    92.359     6.328
   -32.500    92.359     2.518
   -27.500    92.359     0.644
   -22.500    92.359     0.081
   -17.500    92.359     0.000
   -12.500    92.359     0.000
    -7.500    92.359     0.000
    -2.500    92.359     0.000
     2.500    92.359     0.000
     7.500    92.359     0.000
    12.500    92.359     0.000
    17.500    92.359     0.000
    22.500    92.359     0.081
    27.500    92.359     0.644
    32.500    92.359     2.535
    37.500    92.359     6.328
    42.500    92.359    25.796
    47.500    92.359    25.784
    52.500    92.359     6.328
    57.500    92.359     2.518
    62.500    92.359     0.644
    67.500    92.359     0.081
    72.500    92.359     0.000
    77.500    92.359     0.000
    82.500    92.359     0.000
    87.500    92.359     0.000
    92.500    92.359     0.000
    97.500    92.359     0.000
   102.500    92.359     0.000
   107.500    92.359     0.000
   112.500    92.359     0.081
   117.500    92.359     0.644
   122.500    92.359     2.518
   127.500    92.359     6.328
   132.500    92.359    25.782
   137.500    92.359    25.798
   142.500    92.359     6.328
   147.500    92.359     2.535
   152.500    92.359     0.644
   157.500    92.359     0.081
   162.500    92.359     0.000
   167.500    92.359     0.000
   172.500    92.359     0.000
   177.500    92.359     0.000
   182.500    92.359     0.000
text_02.dat                                                                     
poles     0  0  1
       phi     theta      int
  -182.500     0.810    16.469
  -177.500     0.810    16.469
  -172.500     0.810    16.469
  -167.500     0.810    16.469
  -162.500     0.810    16.469
  -157.500     0.810    16.469
  -152.500     0.810    16.469
  -147.500     0.810    16.469
  -142.500     0.810    16.469
  -137.500     0.810    16.469
  -132.500     0.810    16.469
  -127.500     0.810    16.469
  -122.500     0.810    16.469
  -117.500     0.810    16.469
  -112.500     0.810    16.469
  -107.500     0.810    16.469
  -102.500     0.810    16.469
   -97.500     0.810    16.469
   -92.500     0.810    16.469
   -87.500     0.810    16.469
   -82.500     0.810    16.469
   -77.500     0.810    16.469
   -72.500     0.810    16.469
   -67.500     0.810    16.469
   -62.500     0.810    16.469
   -57.500     0.810    16.469
   -52.500     0.810    16.469
   -47.500     0.810    16.469
   -42.500     0.810    16.469
   -37.500     0.810    16.469
   -32.500     0.810    16.469
   -27.500     0.810    16.469
   -22.500     0.810    16.469
   -17.500     0.810    16.469
   -12.500     0.810    16.469
    -7.500     0.810    16.469
    -2.500     0.810    16.469
     2.500     0.810    16.469
     7.500     0.810    16.469
    12.500     0.810    16.469
    17.500     0.810    16.469
    22.500     0.810    16.469
    27.500     0.810    16.469
    32.500     0.810    16.469
    37.500     0.810    16.469
    42.500     0.810    16.469
    47.500     0.810    16.469
    52.500     0.810    16.469
    57.500     0.810    16.469
    62.500     0.810    16.469
    67.500     0.810    16.469
    72.500     0.810    16.469
    77.500     0.810    16.469
    82.500     0.810    16.469
    87.500     0.810    16.469
    92.500     0.810    16.469
    97.500     0.810    16.469
   102.500     0.810    16.469
   107.500     0.810    16.469
   112.500     0.810    16.469
   117.500     0.810    16.469
   122.500     0.810    16.469
   127.500     0.810    16.469
   132.500     0.810    16.469
   137.500     0.810    16.469
   142.500     0.810    16.469
   147.500     0.810    16.469
   152.500     0.810    16.469
   157.500     0.810    16.469
   162.500     0.810    16.469
   167.500     0.810    16.469
   172.500     0.810    16.469
   177.500     0.810    16.469
   182.500     0.810    16.469
  -182.500     7.729     0.273
  -177.500     7.729     0.273
  -172.500     7.729     0.278
  -167.500     7.729     0.438
  -162.500     7.729     0.796
  -157.500     7.729     1.465
  -152.500     7.729     2.514
  -147.500     7.729     3.500
  -142.500     7.729     5.436
  -137.500     7.729     7.817
  -132.500     7.729     7.817
  -127.500     7.729     5.436
  -122.500     7.729     3.495
  -117.500     7.729     2.519
  -112.500     7.729     1.465
  -107.500     7.729     0.796
  -102.500     7.729     0.438
   -97.500     7.729     0.278
   -92.500     7.729     0.273
   -87.500     7.729     0.273
   -82.500     7.729     0.278
   -77.500     7.729     0.438
   -72.500     7.729     0.796
   -67.500     7.729     1.465
   -62.500     7.729     2.514
   -57.500     7.729     3.500
   -52.500     7.729     5.436
   -47.500     7.729     7.817
   -42.500     7.729     7.817
   -37.500     7.729     5.436
   -32.500     7.729     3.495
   -27.500     7.729     2.519
   -22.500     7.729     1.465
   -17.500     7.729     0.796
   -12.500     7.729     0.438
    -7.500     7.729     0.278
    -2.500     7.729     0.273
     2.500     7.729     0.273
     7.500     7.729     0.278
    12.500     7.729     0.438
    17.500     7.729     0.796
    22.500     7.729     1.465
    27.500     7.729     2.514
    32.500     7.729     3.500
    37.500     7.729     5.436
    42.500     7.729     7.817
    47.500     7.729     7.817
    52.500     7.729     5.436
    57.500     7.729     3.495
    62.500     7.729     2.519
    67.500     7.729     1.465
    72.500     7.729     0.796
    77.500     7.729     0.438
    82.500     7.729     0.278
    87.500     7.729     0.273
    92.500     7.729     0.273
    97.500     7.729     0.278
   102.500     7.729     0.438
   107.500     7.729     0.796
   112.500     7.729     1.465
   117.500     7.729     2.519
   122.500     7.729     3.495
   127.500     7.729     5.436
   132.500     7.729     7.817
   137.500     7.729     7.817
   142.500     7.729     5.436
   147.500     7.729     3.495
   152.500     7.729     2.519
   157.500     7.729     1.465
   162.500     7.729     0.796
   167.500     7.729     0.438
   172.500     7.729     0.278
   177.500     7.729     0.273
   182.500     7.729     0.273
  -182.500    12.308     0.102
  -177.500    12.308     0.102
  -172.500    12.308     0.151
  -167.500    12.308     0.040
  -162.500    12.308     0.030
  -157.500    12.308     0.038
  -152.500    12.308     0.135
  -147.500    12.308     0.468
  -142.500    12.308     1.311
  -137.500    12.308     2.713
  -132.500    12.308     2.713
  -127.500    12.308     1.308
  -122.500    12.308     0.468
  -117.500    12.308     0.135
  -112.500    12.308     0.038
  -107.500    12.308     0.030
  -102.500    12.308     0.040
   -97.500    12.308     0.151
   -92.500    12.308     0.102
   -87.500    12.308     0.102
   -82.500    12.308     0.151
   -77.500    12.308     0.040
   -72.500    12.308     0.030
   -67.500    12.308     0.038
   -62.500    12.308     0.135
   -57.500    12.308     0.468
   -52.500    12.308     1.308
   -47.500    12.308     2.713
   -42.500    12.308     2.713
   -37.500    12.308     1.311
   -32.500    12.308     0.468
   -27.500    12.308     0.135
   -22.500    12.308     0.038
   -17.500    12.308     0.030
   -12.500    12.308     0.040
    -7.500    12.308     0.151
    -2.500    12.308     0.102
     2.500    12.308     0.102
     7.500    12.308     0.151
    12.500    12.308     0.040
    17.500    12.308     0.030
    22.500    12.308     0.038
    27.500    12.308     0.135
    32.500    12.308     0.468
    37.500    12.308     1.308
    42.500    12.308     2.713
    47.500    12.308     2.713
    52.500    12.308     1.311
    57.500    12.308     0.468
    62.500    12.308     0.135
    67.500    12.308     0.038
    72.500    12.308     0.030
    77.500    12.308     0.040
    82.500    12.308     0.151
    87.500    12.308     0.102
    92.500    12.308     0.102
    97.500    12.308     0.151
   102.500    12.308     0.040
   107.500    12.308     0.030
   112.500    12.308     0.038
   117.500    12.308     0.135
   122.500    12.308     0.468
   127.500    12.308     1.311
   132.500    12.308     2.713
   137.500    12.308     2.713
   142.500    12.308     1.308
   147.500    12.308     0.468
   152.500    12.308     0.135
   157.500    12.308     0.038
   162.500    12.308     0.030
   167.500    12.308     0.040
   172.500    12.308     0.151
   177.500    12.308     0.102
   182.500    12.308     0.102
  -182.500    16.966     0.000
  -177.500    16.966     0.000
  -172.500    16.966     0.000
  -167.500    16.966     0.000
  -162.500    16.966     0.000
  -157.500    16.966     0.000
  -152.500    16.966     0.000
  -147.500    16.966     0.041
  -142.500    16.966     0.690
  -137.500    16.966     2.426
  -132.500    16.966     2.372
  -127.500    16.966     0.690
  -122.500    16.966     0.041
  -117.500    16.966     0.000
  -112.500    16.966     0.000
  -107.500    16.966     0.000
  -102.500    16.966     0.000
   -97.500    16.966     0.000
   -92.500    16.966     0.000
   -87.500    16.966     0.000
   -82.500    16.966     0.000
   -77.500    16.966     0.000
   -72.500    16.966     0.000
   -67.500    16.966     0.000
   -62.500    16.966     0.000
   -57.500    16.966     0.041
   -52.500    16.966     0.690
   -47.500    16.966     2.372
   -42.500    16.966     2.426
   -37.500    16.966     0.690
   -32.500    16.966     0.041
   -27.500    16.966     0.000
   -22.500    16.966     0.000
   -17.500    16.966     0.000
   -12.500    16.966     0.000
    -7.500    16.966     0.000
    -2.500    16.966     0.000
     2.500    16.966     0.000
     7.500    16.966     0.000
    12.500    16.966     0.000
    17.500    16.966     0.000
    22.500    16.966     0.000
    27.500    16.966     0.000
    32.500    16.966     0.041
    37.500    16.966     0.690
    42.500    16.966     2.372
    47.500    16.966     2.426
    52.500    16.966     0.690
    57.500    16.966     0.041
    62.500    16.966     0.000
    67.500    16.966     0.000
    72.500    16.966     0.000
    77.500    16.966     0.000
    82.500    16.966     0.000
    87.500    16.966     0.000
    92.500    16.966     0.000
    97.500    16.966     0.000
   102.500    16.966     0.000
   107.500    16.966     0.000
   112.500    16.966     0.000
   117.500    16.966     0.000
   122.500    16.966     0.041
   127.500    16.966     0.690
   132.500    16.966     2.426
   137.500    16.966     2.372
   142.500    16.966     0.690
   147.500    16.966     0.041
   152.500    16.966     0.000
   157.500    16.966     0.000
   162.500    16.966     0.000
   167.500    16.966     0.000
   172.500    16.966     0.000
   177.500    16.966     0.000
   182.500    16.966     0.000
  -182.500    21.651     0.000
  -177.500    21.651     0.000
  -172.500    21.651     0.000
  -167.500    21.651     0.000
  -162.500    21.651     0.000
  -157.500    21.651     0.000
  -152.500    21.651     0.000
  -147.500    21.651     0.000
  -142.500    21.651     0.193
  -137.500    21.651     1.397
  -132.500    21.651     1.397
  -127.500    21.651     0.193
  -122.500    21.651     0.000
  -117.500    21.651     0.000
  -112.500    21.651     0.000
  -107.500    21.651     0.000
  -102.500    21.651     0.000
   -97.500    21.651     0.000
   -92.500    21.651     0.000
   -87.500    21.651     0.000
   -82.500    21.651     0.000
   -77.500    21.651     0.000
   -72.500    21.651     0.000
   -67.500    21.651     0.000
   -62.500    21.651     0.000
   -57.500    21.651     0.000
   -52.500    21.651     0.193
   -47.500    21.651     1.397
   -42.500    21.651     1.397
   -37.500    21.651     0.193
   -32.500    21.651     0.000
   -27.500    21.651     0.000
   -22.500    21.651     0.000
   -17.500    21.651     0.000
   -12.500    21.651     0.000
    -7.500    21.651     0.000
    -2.500    21.651     0.000
     2.500    21.651     0.000
     7.500    21.651     0.000
    12.500    21.651     0.000
    17.500    21.651     0.000
    22.500    21.651     0.000
    27.500    21.651     0.000
    32.500    21.651     0.000
    37.500    21.651     0.193
    42.500    21.651     1.397
    47.500    21.651     1.397
    52.500    21.651     0.193
    57.500    21.651     0.000
    62.500    21.651     0.000
    67.500    21.651     0.000
    72.500    21.651     0.000
    77.500    21.651     0.000
    82.500    21.651     0.000
    87.500    21.651     0.000
    92.500    21.651     0.000
    97.500    21.651     0.000
   102.500    21.651     0.000
   107.500    21.651     0.000
   112.500    21.651     0.000
   117.500    21.651     0.000
   122.500    21.651     0.000
   127.500    21.651     0.193
   132.500    21.651     1.397
   137.500    21.651     1.397
   142.500    21.651     0.193
   147.500    21.651     0.000
   152.500    21.651     0.000
   157.500    21.651     0.000
   162.500    21.651     0.000
   167.500    21.651     0.000
   172.500    21.651     0.000
   177.500    21.651     0.000
   182.500    21.651     0.000
  -182.500    26.348     0.000
  -177.500    26.348     0.000
  -172.500    26.348     0.000
  -167.500    26.348     0.000
  -162.500    26.348     0.000
  -157.500    26.348     0.000
  -152.500    26.348     0.000
  -147.500    26.348     0.000
  -142.500    26.348     0.107
  -137.500    26.348     1.604
  -132.500    26.348     1.604
  -127.500    26.348     0.107
  -122.500    26.348     0.000
  -117.500    26.348     0.000
  -112.500    26.348     0.000
  -107.500    26.348     0.000
  -102.500    26.348     0.000
   -97.500    26.348     0.000
   -92.500    26.348     0.000
   -87.500    26.348     0.000
   -82.500    26.348     0.000
   -77.500    26.348     0.000
   -72.500    26.348     0.000
   -67.500    26.348     0.000
   -62.500    26.348     0.000
   -57.500    26.348     0.000
   -52.500    26.348     0.107
   -47.500    26.348     1.604
   -42.500    26.348     1.604
   -37.500    26.348     0.107
   -32.500    26.348     0.000
   -27.500    26.348     0.000
   -22.500    26.348     0.000
   -17.500    26.348     0.000
   -12.500    26.348     0.000
    -7.500    26.348     0.000
    -2.500    26.348     0.000
     2.500    26.348     0.000
     7.500    26.348     0.000
    12.500    26.348     0.000
    17.500    26.348     0.000
    22.500    26.348     0.000
    27.500    26.348     0.000
    32.500    26.348     0.000
    37.500    26.348     0.107
    42.500    26.348     1.604
    47.500    26.348     1.604
    52.500    26.348     0.107
    57.500    26.348     0.000
    62.500    26.348     0.000
    67.500    26.348     0.000
    72.500    26.348     0.000
    77.500    26.348     0.000
    82.500    26.348     0.000
    87.500    26.348     0.000
    92.500    26.348     0.000
    97.500    26.348     0.000
   102.500    26.348     0.000
   107.500    26.348     0.000
   112.500    26.348     0.000
   117.500    26.348     0.000
   122.500    26.348     0.000
   127.500    26.348     0.107
   132.500    26.348     1.604
   137.500    26.348     1.604
   142.500    26.348     0.107
   147.500    26.348     0.000
   152.500    26.348     0.000
   157.500    26.348     0.000
   162.500    26.348     0.000
   167.500    26.348     0.000
   172.500    26.348     0.000
   177.500    26.348     0.000
   182.500    26.348     0.000
  -182.500    31.053     0.000
  -177.500    31.053     0.000
  -172.500    31.053     0.000
  -167.500    31.053     0.000
  -162.500    31.053     0.000
  -157.500    31.053     0.000
  -152.500    31.053     0.000
  -147.500    31.053     0.000
  -142.500    31.053     0.024
  -137.500    31.053     3.843
  -132.500    31.053     3.878
  -127.500    31.053     0.024
  -122.500    31.053     0.000
  -117.500    31.053     0.000
  -112.500    31.053     0.000
  -107.500    31.053     0.000
  -102.500    31.053     0.000
   -97.500    31.053     0.000
   -92.500    31.053     0.000
   -87.500    31.053     0.000
   -82.500    31.053     0.000
   -77.500    31.053     0.000
   -72.500    31.053     0.000
   -67.500    31.053     0.000
   -62.500    31.053     0.000
   -57.500    31.053     0.000
   -52.500    31.053     0.024
   -47.500    31.053     3.875
   -42.500    31.053     3.846
   -37.500    31.053     0.024
   -32.500    31.053     0.000
   -27.500    31.053     0.000
   -22.500    31.053     0.000
   -17.500    31.053     0.000
   -12.500    31.053     0.000
    -7.500    31.053     0.000
    -2.500    31.053     0.000
     2.500    31.053     0.000
     7.500    31.053     0.000
    12.500    31.053     0.000
    17.500    31.053     0.000
    22.500    31.053     0.000
    27.500    31.053     0.000
    32.500    31.053     0.000
    37.500    31.053     0.024
    42.500    31.053     3.875
    47.500    31.053     3.846
    52.500    31.053     0.024
    57.500    31.053     0.000
    62.500    31.053     0.000
    67.500    31.053     0.000
    72.500    31.053     0.000
    77.500    31.053     0.000
    82.500    31.053     0.000
    87.500    31.053     0.000
    92.500    31.053     0.000
    97.500    31.053     0.000
   102.500    31.053     0.000
   107.500    31.053     0.000
   112.500    31.053     0.000
   117.500    31.053     0.000
   122.500    31.053     0.000
   127.500    31.053     0.024
   132.500    31.053     3.846
   137.500    31.053     3.875
   142.500    31.053     0.024
   147.500    31.053     0.000
   152.500    31.053     0.000
   157.500    31.053     0.000
   162.500    31.053     0.000
   167.500    31.053     0.000
   172.500    31.053     0.000
   177.500    31.053     0.000
   182.500    31.053     0.000
  -182.500    35.762     0.000
  -177.500    35.762     0.000
  -172.500    35.762     0.000
  -167.500    35.762     0.000
  -162.500    35.762     0.000
  -157.500    35.762     0.000
  -152.500    35.762     0.000
  -147.500    35.762     0.000
  -142.500    35.762     0.000
  -137.500    35.762     7.190
  -132.500    35.762     7.215
  -127.500    35.762     0.000
  -122.500    35.762     0.000
  -117.500    35.762     0.000
  -112.500    35.762     0.000
  -107.500    35.762     0.000
  -102.500    35.762     0.000
   -97.500    35.762     0.000
   -92.500    35.762     0.000
   -87.500    35.762     0.000
   -82.500    35.762     0.000
   -77.500    35.762     0.000
   -72.500    35.762     0.000
   -67.500    35.762     0.000
   -62.500    35.762     0.000
   -57.500    35.762     0.000
   -52.500    35.762     0.000
   -47.500    35.762     7.190
   -42.500    35.762     7.215
   -37.500    35.762     0.000
   -32.500    35.762     0.000
   -27.500    35.762     0.000
   -22.500    35.762     0.000
   -17.500    35.762     0.000
   -12.500    35.762     0.000
    -7.500    35.762     0.000
    -2.500    35.762     0.000
     2.500    35.762     0.000
     7.500    35.762     0.000
    12.500    35.762     0.000
    17.500    35.762     0.000
    22.500    35.762     0.000
    27.500    35.762     0.000
    32.500    35.762     0.000
    37.500    35.762     0.000
    42.500    35.762     7.190
    47.500    35.762     7.215
    52.500    35.762     0.000
    57.500    35.762     0.000
    62.500    35.762     0.000
    67.500    35.762     0.000
    72.500    35.762     0.000
    77.500    35.762     0.000
    82.500    35.762     0.000
    87.500    35.762     0.000
    92.500    35.762     0.000
    97.500    35.762     0.000
   102.500    35.762     0.000
   107.500    35.762     0.000
   112.500    35.762     0.000
   117.500    35.762     0.000
   122.500    35.762     0.000
   127.500    35.762     0.000
   132.500    35.762     7.215
   137.500    35.762     7.190
   142.500    35.762     0.000
