          Evm          Svm          E11          E22          E33          E23          E13          E12             SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP      TIME    TAYLAV      WORKAV      WRATE1      WRATE2 
  0.20759E+01  0.27073E+01     0.18000E+01  0.00000E+00 -0.18000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14336E+01  0.23244E+00 -0.16660E+01 -0.12627E-02  0.21332E-01  0.19083E-01      298. 0.180E+01     2.191  0.4911E+01  0.3096E+01  0.2768E+01
  0.20988E+01  0.27085E+01     0.18200E+01  0.00000E+00 -0.18200E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14300E+01  0.23937E+00 -0.16694E+01 -0.13306E-02  0.21477E-01  0.19148E-01      298. 0.182E+01     2.191  0.4966E+01  0.3096E+01  0.2766E+01
  0.21217E+01  0.27098E+01     0.18400E+01  0.00000E+00 -0.18400E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14266E+01  0.24609E+00 -0.16727E+01 -0.13994E-02  0.21622E-01  0.19217E-01      298. 0.184E+01     2.191  0.5022E+01  0.3096E+01  0.2765E+01
  0.21445E+01  0.27111E+01     0.18600E+01  0.00000E+00 -0.18600E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14233E+01  0.25264E+00 -0.16759E+01 -0.14677E-02  0.21768E-01  0.19291E-01      298. 0.186E+01     2.191  0.5077E+01  0.3096E+01  0.2763E+01
  0.21674E+01  0.27124E+01     0.18800E+01  0.00000E+00 -0.18800E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14201E+01  0.25902E+00 -0.16791E+01 -0.15361E-02  0.21915E-01  0.19369E-01      298. 0.188E+01     2.190  0.5132E+01  0.3096E+01  0.2761E+01
  0.21902E+01  0.27137E+01     0.19000E+01  0.00000E+00 -0.19000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14169E+01  0.26523E+00 -0.16821E+01 -0.16046E-02  0.22063E-01  0.19451E-01      298. 0.190E+01     2.190  0.5187E+01  0.3096E+01  0.2759E+01
  0.22131E+01  0.27150E+01     0.19200E+01  0.00000E+00 -0.19200E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14139E+01  0.27128E+00 -0.16851E+01 -0.16734E-02  0.22211E-01  0.19535E-01      298. 0.192E+01     2.190  0.5242E+01  0.3096E+01  0.2757E+01
  0.22359E+01  0.27163E+01     0.19400E+01  0.00000E+00 -0.19400E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14109E+01  0.27717E+00 -0.16881E+01 -0.17426E-02  0.22359E-01  0.19621E-01      298. 0.194E+01     2.190  0.5297E+01  0.3096E+01  0.2755E+01
  0.22587E+01  0.27175E+01     0.19600E+01  0.00000E+00 -0.19600E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14080E+01  0.28292E+00 -0.16909E+01 -0.18125E-02  0.22508E-01  0.19710E-01      298. 0.196E+01     2.190  0.5353E+01  0.3096E+01  0.2753E+01
  0.22815E+01  0.27188E+01     0.19800E+01  0.00000E+00 -0.19800E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14052E+01  0.28852E+00 -0.16937E+01 -0.18832E-02  0.22657E-01  0.19799E-01      298. 0.198E+01     2.190  0.5408E+01  0.3096E+01  0.2752E+01
  0.23043E+01  0.27188E+01     0.20000E+01  0.00000E+00 -0.20000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14008E+01  0.29532E+00 -0.16961E+01 -0.19684E-02  0.22891E-01  0.19852E-01      298. 0.200E+01     2.190  0.5463E+01  0.3096E+01  0.2751E+01
