     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.43868     0.2685E+03  0.2690E+03  0.2676E+03  0.1065E+03  0.1069E+03  0.1055E+03  0.7044E+02  0.7258E+02  0.7346E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.46176     0.2691E+03  0.2696E+03  0.2679E+03  0.1063E+03  0.1068E+03  0.1051E+03  0.7014E+02  0.7240E+02  0.7319E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.48485     0.2697E+03  0.2702E+03  0.2683E+03  0.1061E+03  0.1066E+03  0.1047E+03  0.6984E+02  0.7224E+02  0.7291E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.50794     0.2703E+03  0.2709E+03  0.2686E+03  0.1059E+03  0.1065E+03  0.1042E+03  0.6954E+02  0.7209E+02  0.7262E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.53102     0.2709E+03  0.2716E+03  0.2690E+03  0.1057E+03  0.1063E+03  0.1037E+03  0.6924E+02  0.7195E+02  0.7232E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.55411     0.2715E+03  0.2722E+03  0.2693E+03  0.1055E+03  0.1062E+03  0.1033E+03  0.6893E+02  0.7182E+02  0.7203E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.57720     0.2721E+03  0.2729E+03  0.2696E+03  0.1053E+03  0.1061E+03  0.1028E+03  0.6863E+02  0.7169E+02  0.7173E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.60028     0.2727E+03  0.2736E+03  0.2699E+03  0.1051E+03  0.1060E+03  0.1023E+03  0.6832E+02  0.7158E+02  0.7143E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.62337     0.2732E+03  0.2743E+03  0.2702E+03  0.1049E+03  0.1059E+03  0.1019E+03  0.6802E+02  0.7147E+02  0.7114E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.64646     0.2738E+03  0.2750E+03  0.2705E+03  0.1047E+03  0.1058E+03  0.1014E+03  0.6771E+02  0.7137E+02  0.7084E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.66955     0.2744E+03  0.2756E+03  0.2708E+03  0.1045E+03  0.1057E+03  0.1009E+03  0.6742E+02  0.7127E+02  0.7054E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.69263     0.2749E+03  0.2763E+03  0.2711E+03  0.1042E+03  0.1056E+03  0.1004E+03  0.6712E+02  0.7118E+02  0.7025E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.71572     0.2755E+03  0.2770E+03  0.2714E+03  0.1040E+03  0.1056E+03  0.9998E+02  0.6683E+02  0.7110E+02  0.6996E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.73881     0.2760E+03  0.2776E+03  0.2717E+03  0.1039E+03  0.1055E+03  0.9951E+02  0.6654E+02  0.7102E+02  0.6967E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.76190     0.2765E+03  0.2783E+03  0.2719E+03  0.1037E+03  0.1054E+03  0.9905E+02  0.6625E+02  0.7094E+02  0.6939E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.78498     0.2770E+03  0.2789E+03  0.2722E+03  0.1035E+03  0.1054E+03  0.9859E+02  0.6597E+02  0.7087E+02  0.6911E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.80807     0.2776E+03  0.2796E+03  0.2724E+03  0.1033E+03  0.1053E+03  0.9814E+02  0.6569E+02  0.7080E+02  0.6883E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.83116     0.2781E+03  0.2802E+03  0.2727E+03  0.1031E+03  0.1052E+03  0.9769E+02  0.6541E+02  0.7074E+02  0.6856E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.85425     0.2786E+03  0.2809E+03  0.2729E+03  0.1029E+03  0.1052E+03  0.9726E+02  0.6514E+02  0.7069E+02  0.6829E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.87733     0.2790E+03  0.2815E+03  0.2731E+03  0.1027E+03  0.1051E+03  0.9682E+02  0.6488E+02  0.7064E+02  0.6803E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.90042     0.2795E+03  0.2821E+03  0.2734E+03  0.1025E+03  0.1051E+03  0.9640E+02  0.6461E+02  0.7059E+02  0.6777E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.92351     0.2800E+03  0.2827E+03  0.2736E+03  0.1023E+03  0.1051E+03  0.9598E+02  0.6435E+02  0.7055E+02  0.6752E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.94660     0.2804E+03  0.2833E+03  0.2738E+03  0.1022E+03  0.1050E+03  0.9557E+02  0.6410E+02  0.7052E+02  0.6728E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.96968     0.2809E+03  0.2838E+03  0.2740E+03  0.1020E+03  0.1050E+03  0.9517E+02  0.6385E+02  0.7048E+02  0.6704E+02     0.1000E-05  0.1000E-05  0.1000E-05
     0.99277     0.2813E+03  0.2844E+03  0.2743E+03  0.1018E+03  0.1049E+03  0.9478E+02  0.6360E+02  0.7045E+02  0.6681E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.01586     0.2817E+03  0.2850E+03  0.2745E+03  0.1016E+03  0.1049E+03  0.9441E+02  0.6336E+02  0.7042E+02  0.6658E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.03894     0.2821E+03  0.2855E+03  0.2747E+03  0.1015E+03  0.1049E+03  0.9404E+02  0.6312E+02  0.7040E+02  0.6636E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.06203     0.2825E+03  0.2860E+03  0.2749E+03  0.1013E+03  0.1048E+03  0.9368E+02  0.6288E+02  0.7037E+02  0.6614E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.08511     0.2829E+03  0.2864E+03  0.2749E+03  0.1013E+03  0.1048E+03  0.9334E+02  0.6252E+02  0.7020E+02  0.6587E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.10820     0.2832E+03  0.2869E+03  0.2751E+03  0.1011E+03  0.1048E+03  0.9301E+02  0.6227E+02  0.7017E+02  0.6567E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.13129     0.2836E+03  0.2874E+03  0.2753E+03  0.1009E+03  0.1047E+03  0.9269E+02  0.6204E+02  0.7014E+02  0.6547E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.15437     0.2839E+03  0.2878E+03  0.2755E+03  0.1008E+03  0.1047E+03  0.9238E+02  0.6180E+02  0.7012E+02  0.6528E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.17746     0.2843E+03  0.2883E+03  0.2757E+03  0.1006E+03  0.1047E+03  0.9208E+02  0.6157E+02  0.7009E+02  0.6510E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.20054     0.2846E+03  0.2888E+03  0.2759E+03  0.1005E+03  0.1046E+03  0.9179E+02  0.6135E+02  0.7007E+02  0.6492E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.22363     0.2849E+03  0.2892E+03  0.2761E+03  0.1003E+03  0.1046E+03  0.9151E+02  0.6113E+02  0.7005E+02  0.6475E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.24671     0.2852E+03  0.2896E+03  0.2763E+03  0.1001E+03  0.1045E+03  0.9124E+02  0.6091E+02  0.7004E+02  0.6458E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.26979     0.2855E+03  0.2901E+03  0.2765E+03  0.9996E+02  0.1045E+03  0.9098E+02  0.6070E+02  0.7002E+02  0.6443E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.29287     0.2858E+03  0.2905E+03  0.2767E+03  0.9979E+02  0.1045E+03  0.9073E+02  0.6050E+02  0.7001E+02  0.6428E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.31596     0.2861E+03  0.2909E+03  0.2769E+03  0.9962E+02  0.1044E+03  0.9049E+02  0.6030E+02  0.7000E+02  0.6413E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.33904     0.2864E+03  0.2913E+03  0.2772E+03  0.9945E+02  0.1044E+03  0.9026E+02  0.6010E+02  0.6999E+02  0.6400E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.36212     0.2866E+03  0.2917E+03  0.2774E+03  0.9928E+02  0.1043E+03  0.9004E+02  0.5991E+02  0.6999E+02  0.6387E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.38519     0.2869E+03  0.2921E+03  0.2776E+03  0.9911E+02  0.1043E+03  0.8983E+02  0.5973E+02  0.6998E+02  0.6375E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.40827     0.2871E+03  0.2924E+03  0.2778E+03  0.9894E+02  0.1043E+03  0.8963E+02  0.5955E+02  0.6998E+02  0.6363E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.43135     0.2873E+03  0.2928E+03  0.2780E+03  0.9877E+02  0.1042E+03  0.8943E+02  0.5937E+02  0.6998E+02  0.6352E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.45442     0.2876E+03  0.2932E+03  0.2782E+03  0.9860E+02  0.1042E+03  0.8925E+02  0.5920E+02  0.6998E+02  0.6342E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.47749     0.2878E+03  0.2935E+03  0.2784E+03  0.9843E+02  0.1041E+03  0.8907E+02  0.5903E+02  0.6997E+02  0.6332E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.50056     0.2880E+03  0.2937E+03  0.2785E+03  0.9839E+02  0.1041E+03  0.8892E+02  0.5876E+02  0.6985E+02  0.6317E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.52363     0.2882E+03  0.2940E+03  0.2787E+03  0.9826E+02  0.1041E+03  0.8877E+02  0.5857E+02  0.6980E+02  0.6307E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.54670     0.2884E+03  0.2942E+03  0.2789E+03  0.9814E+02  0.1040E+03  0.8863E+02  0.5837E+02  0.6975E+02  0.6296E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.56976     0.2885E+03  0.2945E+03  0.2790E+03  0.9801E+02  0.1040E+03  0.8850E+02  0.5818E+02  0.6970E+02  0.6287E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.59282     0.2887E+03  0.2947E+03  0.2792E+03  0.9790E+02  0.1039E+03  0.8837E+02  0.5798E+02  0.6965E+02  0.6277E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.61588     0.2889E+03  0.2950E+03  0.2794E+03  0.9778E+02  0.1039E+03  0.8825E+02  0.5779E+02  0.6959E+02  0.6268E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.63893     0.2890E+03  0.2952E+03  0.2795E+03  0.9767E+02  0.1038E+03  0.8814E+02  0.5760E+02  0.6953E+02  0.6259E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.66199     0.2892E+03  0.2954E+03  0.2797E+03  0.9756E+02  0.1038E+03  0.8804E+02  0.5741E+02  0.6947E+02  0.6250E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.68504     0.2893E+03  0.2956E+03  0.2798E+03  0.9745E+02  0.1037E+03  0.8794E+02  0.5722E+02  0.6941E+02  0.6242E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.70808     0.2895E+03  0.2959E+03  0.2800E+03  0.9726E+02  0.1037E+03  0.8782E+02  0.5711E+02  0.6944E+02  0.6238E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.73112     0.2896E+03  0.2961E+03  0.2802E+03  0.9715E+02  0.1037E+03  0.8773E+02  0.5693E+02  0.6938E+02  0.6230E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.75416     0.2897E+03  0.2963E+03  0.2803E+03  0.9705E+02  0.1036E+03  0.8764E+02  0.5675E+02  0.6932E+02  0.6222E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.77719     0.2899E+03  0.2966E+03  0.2806E+03  0.9684E+02  0.1036E+03  0.8754E+02  0.5666E+02  0.6937E+02  0.6220E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.80022     0.2900E+03  0.2968E+03  0.2807E+03  0.9674E+02  0.1035E+03  0.8746E+02  0.5649E+02  0.6932E+02  0.6213E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.82324     0.2901E+03  0.2970E+03  0.2808E+03  0.9665E+02  0.1035E+03  0.8738E+02  0.5633E+02  0.6926E+02  0.6206E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.84625     0.2902E+03  0.2972E+03  0.2810E+03  0.9649E+02  0.1035E+03  0.8729E+02  0.5621E+02  0.6927E+02  0.6202E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.86926     0.2903E+03  0.2974E+03  0.2812E+03  0.9640E+02  0.1034E+03  0.8722E+02  0.5605E+02  0.6921E+02  0.6195E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.89226     0.2904E+03  0.2975E+03  0.2813E+03  0.9631E+02  0.1034E+03  0.8715E+02  0.5589E+02  0.6915E+02  0.6189E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.91526     0.2906E+03  0.2979E+03  0.2815E+03  0.9608E+02  0.1034E+03  0.8706E+02  0.5585E+02  0.6924E+02  0.6189E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.93824     0.2907E+03  0.2980E+03  0.2817E+03  0.9600E+02  0.1033E+03  0.8699E+02  0.5570E+02  0.6919E+02  0.6183E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.96122     0.2908E+03  0.2982E+03  0.2818E+03  0.9591E+02  0.1033E+03  0.8693E+02  0.5556E+02  0.6914E+02  0.6178E+02     0.1000E-05  0.1000E-05  0.1000E-05
     1.98420     0.2909E+03  0.2983E+03  0.2819E+03  0.9583E+02  0.1033E+03  0.8687E+02  0.5541E+02  0.6909E+02  0.6173E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.00716     0.2910E+03  0.2986E+03  0.2821E+03  0.9563E+02  0.1033E+03  0.8679E+02  0.5537E+02  0.6916E+02  0.6172E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.03012     0.2910E+03  0.2987E+03  0.2822E+03  0.9555E+02  0.1032E+03  0.8673E+02  0.5524E+02  0.6911E+02  0.6167E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.05307     0.2911E+03  0.2988E+03  0.2823E+03  0.9548E+02  0.1032E+03  0.8668E+02  0.5511E+02  0.6907E+02  0.6163E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.07601     0.2912E+03  0.2991E+03  0.2826E+03  0.9527E+02  0.1032E+03  0.8660E+02  0.5510E+02  0.6917E+02  0.6164E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.09894     0.2913E+03  0.2993E+03  0.2827E+03  0.9520E+02  0.1031E+03  0.8654E+02  0.5497E+02  0.6912E+02  0.6159E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.12186     0.2914E+03  0.2995E+03  0.2828E+03  0.9504E+02  0.1031E+03  0.8647E+02  0.5494E+02  0.6919E+02  0.6159E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.14477     0.2915E+03  0.2996E+03  0.2829E+03  0.9497E+02  0.1031E+03  0.8642E+02  0.5483E+02  0.6915E+02  0.6155E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.16767     0.2916E+03  0.2997E+03  0.2830E+03  0.9491E+02  0.1031E+03  0.8638E+02  0.5472E+02  0.6911E+02  0.6151E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.19056     0.2916E+03  0.2998E+03  0.2831E+03  0.9485E+02  0.1030E+03  0.8633E+02  0.5461E+02  0.6907E+02  0.6147E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.21344     0.2917E+03  0.2999E+03  0.2832E+03  0.9479E+02  0.1030E+03  0.8629E+02  0.5451E+02  0.6903E+02  0.6143E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.23632     0.2918E+03  0.3000E+03  0.2833E+03  0.9473E+02  0.1030E+03  0.8626E+02  0.5441E+02  0.6899E+02  0.6140E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.25919     0.2918E+03  0.3001E+03  0.2834E+03  0.9467E+02  0.1029E+03  0.8622E+02  0.5431E+02  0.6895E+02  0.6137E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.28204     0.2918E+03  0.3003E+03  0.2835E+03  0.9456E+02  0.1030E+03  0.8618E+02  0.5426E+02  0.6896E+02  0.6134E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.30488     0.2919E+03  0.3004E+03  0.2836E+03  0.9446E+02  0.1030E+03  0.8615E+02  0.5421E+02  0.6897E+02  0.6131E+02     0.1000E-05  0.1000E-05  0.1000E-05
     2.30488     0.2919E+03  0.3004E+03  0.2836E+03  0.9446E+02  0.1030E+03  0.8615E+02  0.5421E+02  0.6897E+02  0.6131E+02     0.1000E-05  0.1000E-05  0.1000E-05
