     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     1.81818     0.2679E+03  0.2624E+03  0.2755E+03  0.1055E+03  0.1000E+03  0.1131E+03  0.7213E+02  0.6630E+02  0.7795E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.84705     0.2680E+03  0.2621E+03  0.2757E+03  0.1056E+03  0.9975E+02  0.1133E+03  0.7228E+02  0.6610E+02  0.7812E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.87592     0.2681E+03  0.2618E+03  0.2758E+03  0.1057E+03  0.9949E+02  0.1134E+03  0.7243E+02  0.6590E+02  0.7830E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.90478     0.2682E+03  0.2615E+03  0.2759E+03  0.1059E+03  0.9922E+02  0.1136E+03  0.7259E+02  0.6570E+02  0.7851E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.93365     0.2682E+03  0.2612E+03  0.2761E+03  0.1060E+03  0.9895E+02  0.1138E+03  0.7275E+02  0.6550E+02  0.7872E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.96252     0.2682E+03  0.2607E+03  0.2761E+03  0.1062E+03  0.9875E+02  0.1141E+03  0.7284E+02  0.6519E+02  0.7888E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.99138     0.2682E+03  0.2604E+03  0.2762E+03  0.1063E+03  0.9848E+02  0.1143E+03  0.7298E+02  0.6496E+02  0.7909E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.02025     0.2683E+03  0.2600E+03  0.2763E+03  0.1065E+03  0.9820E+02  0.1145E+03  0.7313E+02  0.6473E+02  0.7930E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.04912     0.2683E+03  0.2596E+03  0.2764E+03  0.1067E+03  0.9792E+02  0.1148E+03  0.7329E+02  0.6449E+02  0.7952E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.07798     0.2684E+03  0.2592E+03  0.2765E+03  0.1068E+03  0.9763E+02  0.1150E+03  0.7344E+02  0.6424E+02  0.7975E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.10685     0.2684E+03  0.2588E+03  0.2767E+03  0.1070E+03  0.9734E+02  0.1152E+03  0.7360E+02  0.6400E+02  0.8000E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.13572     0.2685E+03  0.2583E+03  0.2768E+03  0.1072E+03  0.9705E+02  0.1155E+03  0.7375E+02  0.6375E+02  0.8025E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.16458     0.2685E+03  0.2579E+03  0.2769E+03  0.1073E+03  0.9676E+02  0.1158E+03  0.7390E+02  0.6351E+02  0.8051E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.19345     0.2685E+03  0.2575E+03  0.2770E+03  0.1075E+03  0.9648E+02  0.1160E+03  0.7406E+02  0.6326E+02  0.8076E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.22232     0.2686E+03  0.2571E+03  0.2771E+03  0.1077E+03  0.9619E+02  0.1163E+03  0.7421E+02  0.6302E+02  0.8102E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.25118     0.2686E+03  0.2566E+03  0.2773E+03  0.1078E+03  0.9590E+02  0.1165E+03  0.7436E+02  0.6277E+02  0.8128E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.28005     0.2686E+03  0.2562E+03  0.2774E+03  0.1080E+03  0.9561E+02  0.1168E+03  0.7451E+02  0.6252E+02  0.8154E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.30891     0.2687E+03  0.2558E+03  0.2775E+03  0.1082E+03  0.9532E+02  0.1170E+03  0.7466E+02  0.6228E+02  0.8179E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.30891     0.2687E+03  0.2558E+03  0.2775E+03  0.1082E+03  0.9532E+02  0.1170E+03  0.7466E+02  0.6228E+02  0.8179E+02     0.0000E+00  0.0000E+00  0.0000E+00
