    EPSACU     EPSVM   EPSctrl    RHOforest     RHOreverse      RHOtotal       RHOmod1       RHOmod2
    0.4900    0.5393   -0.3900    0.2342E+13    0.8089E+14    0.8323E+14    0.6005E+14    0.2318E+14
    0.4910    0.5403   -0.3910    0.2350E+13    0.8094E+14    0.8329E+14    0.6009E+14    0.2320E+14
    0.4920    0.5414   -0.3920    0.2357E+13    0.8100E+14    0.8336E+14    0.6014E+14    0.2322E+14
    0.4930    0.5425   -0.3930    0.2364E+13    0.8105E+14    0.8342E+14    0.6018E+14    0.2324E+14
    0.4940    0.5436   -0.3940    0.2372E+13    0.8110E+14    0.8348E+14    0.6022E+14    0.2326E+14
    0.4950    0.5446   -0.3950    0.2379E+13    0.8116E+14    0.8354E+14    0.6026E+14    0.2328E+14
    0.4960    0.5457   -0.3960    0.2387E+13    0.8121E+14    0.8360E+14    0.6030E+14    0.2330E+14
    0.4970    0.5468   -0.3970    0.2394E+13    0.8126E+14    0.8366E+14    0.6034E+14    0.2332E+14
    0.4980    0.5478   -0.3980    0.2401E+13    0.8131E+14    0.8371E+14    0.6038E+14    0.2334E+14
    0.4990    0.5489   -0.3990    0.2409E+13    0.8137E+14    0.8377E+14    0.6042E+14    0.2336E+14
    0.5000    0.5500   -0.4000    0.2416E+13    0.8142E+14    0.8383E+14    0.6046E+14    0.2338E+14
    0.5010    0.5510   -0.4010    0.2423E+13    0.8147E+14    0.8389E+14    0.6050E+14    0.2340E+14
    0.5020    0.5521   -0.4020    0.2431E+13    0.8152E+14    0.8395E+14    0.6054E+14    0.2342E+14
    0.5030    0.5532   -0.4030    0.2438E+13    0.8157E+14    0.8401E+14    0.6057E+14    0.2344E+14
    0.5040    0.5542   -0.4040    0.2446E+13    0.8162E+14    0.8407E+14    0.6061E+14    0.2346E+14
    0.5050    0.5553   -0.4050    0.2453E+13    0.8167E+14    0.8413E+14    0.6065E+14    0.2348E+14
    0.5060    0.5564   -0.4060    0.2460E+13    0.8172E+14    0.8419E+14    0.6069E+14    0.2350E+14
    0.5070    0.5574   -0.4070    0.2468E+13    0.8177E+14    0.8424E+14    0.6073E+14    0.2351E+14
    0.5080    0.5585   -0.4080    0.2475E+13    0.8182E+14    0.8430E+14    0.6076E+14    0.2353E+14
    0.5090    0.5596   -0.4090    0.2483E+13    0.8187E+14    0.8436E+14    0.6080E+14    0.2355E+14
    0.5100    0.5606   -0.4100    0.2490E+13    0.8192E+14    0.8441E+14    0.6084E+14    0.2357E+14
    0.5110    0.5617   -0.4110    0.2497E+13    0.8197E+14    0.8447E+14    0.6088E+14    0.2359E+14
    0.5120    0.5628   -0.4120    0.2505E+13    0.8202E+14    0.8453E+14    0.6091E+14    0.2361E+14
    0.5130    0.5638   -0.4130    0.2512E+13    0.8207E+14    0.8458E+14    0.6095E+14    0.2363E+14
    0.5140    0.5649   -0.4140    0.2520E+13    0.8212E+14    0.8464E+14    0.6099E+14    0.2365E+14
    0.5150    0.5659   -0.4150    0.2527E+13    0.8217E+14    0.8470E+14    0.6102E+14    0.2367E+14
    0.5160    0.5670   -0.4160    0.2534E+13    0.8222E+14    0.8475E+14    0.6106E+14    0.2369E+14
    0.5170    0.5681   -0.4170    0.2542E+13    0.8226E+14    0.8481E+14    0.6109E+14    0.2371E+14
    0.5180    0.5691   -0.4180    0.2549E+13    0.8231E+14    0.8486E+14    0.6113E+14    0.2373E+14
    0.5190    0.5702   -0.4190    0.2557E+13    0.8236E+14    0.8492E+14    0.6116E+14    0.2375E+14
    0.5200    0.5712   -0.4200    0.2564E+13    0.8241E+14    0.8497E+14    0.6120E+14    0.2377E+14
    0.5210    0.5723   -0.4210    0.2572E+13    0.8246E+14    0.8503E+14    0.6123E+14    0.2379E+14
    0.5220    0.5734   -0.4220    0.2579E+13    0.8250E+14    0.8508E+14    0.6127E+14    0.2381E+14
    0.5230    0.5744   -0.4230    0.2586E+13    0.8255E+14    0.8514E+14    0.6130E+14    0.2383E+14
    0.5240    0.5755   -0.4240    0.2594E+13    0.8260E+14    0.8519E+14    0.6134E+14    0.2385E+14
    0.5250    0.5765   -0.4250    0.2601E+13    0.8264E+14    0.8524E+14    0.6137E+14    0.2387E+14
    0.5260    0.5776   -0.4260    0.2609E+13    0.8269E+14    0.8530E+14    0.6140E+14    0.2389E+14
    0.5270    0.5787   -0.4270    0.2616E+13    0.8273E+14    0.8535E+14    0.6144E+14    0.2391E+14
    0.5280    0.5797   -0.4280    0.2623E+13    0.8278E+14    0.8540E+14    0.6147E+14    0.2393E+14
    0.5290    0.5808   -0.4290    0.2631E+13    0.8283E+14    0.8546E+14    0.6150E+14    0.2395E+14
    0.5300    0.5818   -0.4300    0.2638E+13    0.8287E+14    0.8551E+14    0.6154E+14    0.2397E+14
    0.5310    0.5829   -0.4310    0.2646E+13    0.8292E+14    0.8556E+14    0.6157E+14    0.2399E+14
    0.5320    0.5839   -0.4320    0.2653E+13    0.8296E+14    0.8561E+14    0.6160E+14    0.2401E+14
    0.5330    0.5850   -0.4330    0.2661E+13    0.8301E+14    0.8567E+14    0.6163E+14    0.2403E+14
    0.5340    0.5860   -0.4340    0.2668E+13    0.8305E+14    0.8572E+14    0.6167E+14    0.2405E+14
    0.5350    0.5871   -0.4350    0.2675E+13    0.8309E+14    0.8577E+14    0.6170E+14    0.2407E+14
    0.5360    0.5882   -0.4360    0.2683E+13    0.8314E+14    0.8582E+14    0.6173E+14    0.2409E+14
    0.5370    0.5892   -0.4370    0.2690E+13    0.8318E+14    0.8587E+14    0.6176E+14    0.2411E+14
    0.5380    0.5903   -0.4380    0.2698E+13    0.8323E+14    0.8592E+14    0.6179E+14    0.2413E+14
    0.5390    0.5913   -0.4390    0.2705E+13    0.8327E+14    0.8597E+14    0.6182E+14    0.2415E+14
    0.5400    0.5924   -0.4400    0.2713E+13    0.8331E+14    0.8602E+14    0.6185E+14    0.2417E+14
    0.5410    0.5934   -0.4410    0.2720E+13    0.8335E+14    0.8607E+14    0.6188E+14    0.2419E+14
    0.5420    0.5945   -0.4420    0.2727E+13    0.8340E+14    0.8612E+14    0.6191E+14    0.2421E+14
    0.5430    0.5955   -0.4430    0.2735E+13    0.8344E+14    0.8617E+14    0.6194E+14    0.2423E+14
    0.5440    0.5966   -0.4440    0.2742E+13    0.8348E+14    0.8622E+14    0.6197E+14    0.2425E+14
    0.5450    0.5976   -0.4450    0.2750E+13    0.8352E+14    0.8627E+14    0.6200E+14    0.2427E+14
    0.5460    0.5987   -0.4460    0.2757E+13    0.8357E+14    0.8632E+14    0.6203E+14    0.2429E+14
    0.5470    0.5997   -0.4470    0.2765E+13    0.8361E+14    0.8637E+14    0.6206E+14    0.2431E+14
    0.5480    0.6008   -0.4480    0.2772E+13    0.8365E+14    0.8642E+14    0.6209E+14    0.2433E+14
    0.5490    0.6018   -0.4490    0.2779E+13    0.8369E+14    0.8647E+14    0.6212E+14    0.2435E+14
    0.5500    0.6029   -0.4500    0.2787E+13    0.8373E+14    0.8652E+14    0.6215E+14    0.2437E+14
    0.5510    0.6039   -0.4510    0.2794E+13    0.8377E+14    0.8657E+14    0.6218E+14    0.2439E+14
    0.5520    0.6050   -0.4520    0.2802E+13    0.8381E+14    0.8662E+14    0.6220E+14    0.2441E+14
    0.5530    0.6060   -0.4530    0.2809E+13    0.8385E+14    0.8666E+14    0.6223E+14    0.2443E+14
    0.5540    0.6071   -0.4540    0.2817E+13    0.8390E+14    0.8671E+14    0.6226E+14    0.2445E+14
    0.5550    0.6081   -0.4550    0.2824E+13    0.8394E+14    0.8676E+14    0.6229E+14    0.2447E+14
    0.5560    0.6092   -0.4560    0.2831E+13    0.8398E+14    0.8681E+14    0.6232E+14    0.2449E+14
    0.5570    0.6102   -0.4570    0.2839E+13    0.8402E+14    0.8685E+14    0.6234E+14    0.2451E+14
    0.5580    0.6113   -0.4580    0.2846E+13    0.8406E+14    0.8690E+14    0.6237E+14    0.2453E+14
    0.5590    0.6123   -0.4590    0.2854E+13    0.8410E+14    0.8695E+14    0.6240E+14    0.2455E+14
    0.5600    0.6134   -0.4600    0.2861E+13    0.8413E+14    0.8700E+14    0.6242E+14    0.2457E+14
    0.5610    0.6144   -0.4610    0.2869E+13    0.8417E+14    0.8704E+14    0.6245E+14    0.2459E+14
    0.5620    0.6155   -0.4620    0.2876E+13    0.8421E+14    0.8709E+14    0.6248E+14    0.2461E+14
    0.5630    0.6165   -0.4630    0.2883E+13    0.8425E+14    0.8714E+14    0.6250E+14    0.2463E+14
    0.5640    0.6175   -0.4640    0.2891E+13    0.8429E+14    0.8718E+14    0.6253E+14    0.2465E+14
    0.5650    0.6186   -0.4650    0.2898E+13    0.8433E+14    0.8723E+14    0.6255E+14    0.2467E+14
    0.5660    0.6196   -0.4660    0.2906E+13    0.8437E+14    0.8727E+14    0.6258E+14    0.2469E+14
    0.5670    0.6207   -0.4670    0.2913E+13    0.8441E+14    0.8732E+14    0.6260E+14    0.2471E+14
    0.5680    0.6217   -0.4680    0.2921E+13    0.8444E+14    0.8736E+14    0.6263E+14    0.2473E+14
    0.5690    0.6228   -0.4690    0.2928E+13    0.8448E+14    0.8741E+14    0.6265E+14    0.2475E+14
    0.5700    0.6238   -0.4700    0.2935E+13    0.8452E+14    0.8745E+14    0.6268E+14    0.2477E+14
    0.5710    0.6248   -0.4710    0.2943E+13    0.8456E+14    0.8750E+14    0.6270E+14    0.2479E+14
    0.5720    0.6259   -0.4720    0.2950E+13    0.8459E+14    0.8754E+14    0.6273E+14    0.2482E+14
    0.5730    0.6269   -0.4730    0.2958E+13    0.8463E+14    0.8759E+14    0.6275E+14    0.2484E+14
    0.5740    0.6280   -0.4740    0.2965E+13    0.8467E+14    0.8763E+14    0.6278E+14    0.2485E+14
    0.5750    0.6290   -0.4750    0.2972E+13    0.8470E+14    0.8767E+14    0.6280E+14    0.2488E+14
    0.5760    0.6301   -0.4760    0.2980E+13    0.8474E+14    0.8772E+14    0.6282E+14    0.2490E+14
    0.5770    0.6311   -0.4770    0.2987E+13    0.8478E+14    0.8776E+14    0.6285E+14    0.2492E+14
    0.5780    0.6321   -0.4780    0.2995E+13    0.8481E+14    0.8781E+14    0.6287E+14    0.2494E+14
    0.5790    0.6332   -0.4790    0.3002E+13    0.8485E+14    0.8785E+14    0.6289E+14    0.2496E+14
    0.5800    0.6342   -0.4800    0.3010E+13    0.8488E+14    0.8789E+14    0.6292E+14    0.2498E+14
    0.5810    0.6353   -0.4810    0.3017E+13    0.8492E+14    0.8794E+14    0.6294E+14    0.2500E+14
    0.5820    0.6363   -0.4820    0.3024E+13    0.8495E+14    0.8798E+14    0.6296E+14    0.2502E+14
    0.5830    0.6373   -0.4830    0.3032E+13    0.8499E+14    0.8802E+14    0.6298E+14    0.2504E+14
    0.5840    0.6384   -0.4840    0.3039E+13    0.8502E+14    0.8806E+14    0.6301E+14    0.2506E+14
    0.5850    0.6394   -0.4850    0.3047E+13    0.8506E+14    0.8811E+14    0.6303E+14    0.2508E+14
    0.5860    0.6404   -0.4860    0.3054E+13    0.8509E+14    0.8815E+14    0.6305E+14    0.2510E+14
    0.5870    0.6415   -0.4870    0.3061E+13    0.8513E+14    0.8819E+14    0.6307E+14    0.2512E+14
    0.5880    0.6425   -0.4880    0.3069E+13    0.8516E+14    0.8823E+14    0.6309E+14    0.2514E+14
    0.5890    0.6436   -0.4890    0.3076E+13    0.8519E+14    0.8827E+14    0.6311E+14    0.2516E+14
    0.5900    0.6446   -0.4900    0.3084E+13    0.8523E+14    0.8831E+14    0.6313E+14    0.2518E+14
    0.5910    0.6456   -0.4910    0.3091E+13    0.8526E+14    0.8835E+14    0.6315E+14    0.2520E+14
    0.5920    0.6467   -0.4920    0.3098E+13    0.8530E+14    0.8839E+14    0.6318E+14    0.2522E+14
    0.5930    0.6477   -0.4930    0.3106E+13    0.8533E+14    0.8844E+14    0.6320E+14    0.2524E+14
    0.5940    0.6487   -0.4940    0.3113E+13    0.8536E+14    0.8848E+14    0.6322E+14    0.2526E+14
    0.5950    0.6498   -0.4950    0.3121E+13    0.8540E+14    0.8852E+14    0.6324E+14    0.2528E+14
    0.5960    0.6508   -0.4960    0.3128E+13    0.8543E+14    0.8856E+14    0.6326E+14    0.2530E+14
    0.5970    0.6518   -0.4970    0.3136E+13    0.8546E+14    0.8860E+14    0.6328E+14    0.2532E+14
    0.5980    0.6529   -0.4980    0.3143E+13    0.8549E+14    0.8864E+14    0.6330E+14    0.2534E+14
    0.5990    0.6539   -0.4990    0.3150E+13    0.8553E+14    0.8868E+14    0.6332E+14    0.2536E+14
    0.6000    0.6549   -0.5000    0.3158E+13    0.8556E+14    0.8872E+14    0.6334E+14    0.2538E+14
    0.6010    0.6560   -0.5010    0.3165E+13    0.8559E+14    0.8875E+14    0.6335E+14    0.2540E+14
    0.6020    0.6570   -0.5020    0.3173E+13    0.8562E+14    0.8879E+14    0.6337E+14    0.2542E+14
    0.6030    0.6580   -0.5030    0.3180E+13    0.8565E+14    0.8883E+14    0.6339E+14    0.2544E+14
    0.6040    0.6591   -0.5040    0.3187E+13    0.8568E+14    0.8887E+14    0.6341E+14    0.2546E+14
    0.6050    0.6601   -0.5050    0.3195E+13    0.8572E+14    0.8891E+14    0.6343E+14    0.2548E+14
    0.6060    0.6611   -0.5060    0.3202E+13    0.8575E+14    0.8895E+14    0.6345E+14    0.2550E+14
    0.6070    0.6622   -0.5070    0.3209E+13    0.8578E+14    0.8899E+14    0.6346E+14    0.2552E+14
    0.6080    0.6632   -0.5080    0.3217E+13    0.8581E+14    0.8903E+14    0.6348E+14    0.2554E+14
    0.6090    0.6642   -0.5090    0.3224E+13    0.8584E+14    0.8906E+14    0.6350E+14    0.2556E+14
    0.6100    0.6653   -0.5100    0.3232E+13    0.8587E+14    0.8910E+14    0.6352E+14    0.2558E+14
    0.6110    0.6663   -0.5110    0.3239E+13    0.8590E+14    0.8914E+14    0.6354E+14    0.2560E+14
    0.6120    0.6673   -0.5120    0.3246E+13    0.8593E+14    0.8918E+14    0.6355E+14    0.2562E+14
    0.6130    0.6683   -0.5130    0.3254E+13    0.8596E+14    0.8922E+14    0.6357E+14    0.2565E+14
    0.6140    0.6694   -0.5140    0.3261E+13    0.8599E+14    0.8925E+14    0.6359E+14    0.2567E+14
    0.6150    0.6704   -0.5150    0.3269E+13    0.8602E+14    0.8929E+14    0.6361E+14    0.2569E+14
    0.6160    0.6714   -0.5160    0.3276E+13    0.8605E+14    0.8933E+14    0.6362E+14    0.2571E+14
    0.6170    0.6725   -0.5170    0.3283E+13    0.8608E+14    0.8937E+14    0.6364E+14    0.2573E+14
    0.6180    0.6735   -0.5180    0.3291E+13    0.8611E+14    0.8940E+14    0.6366E+14    0.2575E+14
    0.6190    0.6745   -0.5190    0.3298E+13    0.8614E+14    0.8944E+14    0.6367E+14    0.2577E+14
    0.6200    0.6755   -0.5200    0.3305E+13    0.8617E+14    0.8948E+14    0.6369E+14    0.2579E+14
    0.6210    0.6766   -0.5210    0.3313E+13    0.8620E+14    0.8952E+14    0.6371E+14    0.2581E+14
    0.6220    0.6776   -0.5220    0.3320E+13    0.8623E+14    0.8955E+14    0.6372E+14    0.2583E+14
    0.6230    0.6786   -0.5230    0.3328E+13    0.8626E+14    0.8959E+14    0.6374E+14    0.2585E+14
    0.6240    0.6796   -0.5240    0.3335E+13    0.8629E+14    0.8962E+14    0.6375E+14    0.2587E+14
    0.6250    0.6807   -0.5250    0.3342E+13    0.8632E+14    0.8966E+14    0.6377E+14    0.2589E+14
    0.6260    0.6817   -0.5260    0.3350E+13    0.8635E+14    0.8970E+14    0.6379E+14    0.2591E+14
    0.6270    0.6827   -0.5270    0.3357E+13    0.8638E+14    0.8973E+14    0.6380E+14    0.2593E+14
    0.6280    0.6837   -0.5280    0.3364E+13    0.8640E+14    0.8977E+14    0.6382E+14    0.2595E+14
    0.6290    0.6847   -0.5290    0.3372E+13    0.8643E+14    0.8980E+14    0.6383E+14    0.2597E+14
    0.6300    0.6858   -0.5300    0.3379E+13    0.8646E+14    0.8984E+14    0.6385E+14    0.2599E+14
    0.6310    0.6868   -0.5310    0.3386E+13    0.8649E+14    0.8987E+14    0.6386E+14    0.2601E+14
    0.6320    0.6878   -0.5320    0.3394E+13    0.8652E+14    0.8991E+14    0.6387E+14    0.2604E+14
    0.6330    0.6888   -0.5330    0.3401E+13    0.8654E+14    0.8995E+14    0.6389E+14    0.2606E+14
    0.6340    0.6898   -0.5340    0.3408E+13    0.8657E+14    0.8998E+14    0.6390E+14    0.2608E+14
    0.6350    0.6909   -0.5350    0.3416E+13    0.8660E+14    0.9001E+14    0.6392E+14    0.2610E+14
    0.6360    0.6919   -0.5360    0.3423E+13    0.8663E+14    0.9005E+14    0.6393E+14    0.2612E+14
    0.6370    0.6929   -0.5370    0.3430E+13    0.8665E+14    0.9008E+14    0.6395E+14    0.2614E+14
    0.6380    0.6939   -0.5380    0.3438E+13    0.8668E+14    0.9012E+14    0.6396E+14    0.2616E+14
    0.6390    0.6949   -0.5390    0.3445E+13    0.8671E+14    0.9015E+14    0.6397E+14    0.2618E+14
    0.6400    0.6960   -0.5400    0.3452E+13    0.8673E+14    0.9019E+14    0.6399E+14    0.2620E+14
    0.6410    0.6970   -0.5410    0.3460E+13    0.8676E+14    0.9022E+14    0.6400E+14    0.2622E+14
    0.6420    0.6980   -0.5420    0.3467E+13    0.8679E+14    0.9025E+14    0.6401E+14    0.2624E+14
    0.6430    0.6990   -0.5430    0.3474E+13    0.8681E+14    0.9029E+14    0.6403E+14    0.2626E+14
    0.6440    0.7000   -0.5440    0.3482E+13    0.8684E+14    0.9032E+14    0.6404E+14    0.2628E+14
    0.6450    0.7011   -0.5450    0.3489E+13    0.8687E+14    0.9036E+14    0.6405E+14    0.2630E+14
    0.6460    0.7021   -0.5460    0.3496E+13    0.8689E+14    0.9039E+14    0.6407E+14    0.2632E+14
    0.6470    0.7031   -0.5470    0.3504E+13    0.8692E+14    0.9042E+14    0.6408E+14    0.2634E+14
    0.6480    0.7041   -0.5480    0.3511E+13    0.8694E+14    0.9046E+14    0.6409E+14    0.2636E+14
    0.6490    0.7051   -0.5490    0.3518E+13    0.8697E+14    0.9049E+14    0.6410E+14    0.2639E+14
    0.6500    0.7061   -0.5500    0.3526E+13    0.8700E+14    0.9052E+14    0.6411E+14    0.2641E+14
    0.6510    0.7071   -0.5510    0.3533E+13    0.8702E+14    0.9055E+14    0.6413E+14    0.2643E+14
    0.6520    0.7082   -0.5520    0.3540E+13    0.8705E+14    0.9059E+14    0.6414E+14    0.2645E+14
    0.6530    0.7092   -0.5530    0.3548E+13    0.8707E+14    0.9062E+14    0.6415E+14    0.2647E+14
    0.6540    0.7102   -0.5540    0.3555E+13    0.8710E+14    0.9065E+14    0.6416E+14    0.2649E+14
    0.6550    0.7112   -0.5550    0.3562E+13    0.8712E+14    0.9068E+14    0.6417E+14    0.2651E+14
    0.6560    0.7122   -0.5560    0.3570E+13    0.8715E+14    0.9072E+14    0.6419E+14    0.2653E+14
    0.6570    0.7132   -0.5570    0.3577E+13    0.8717E+14    0.9075E+14    0.6420E+14    0.2655E+14
    0.6580    0.7142   -0.5580    0.3584E+13    0.8719E+14    0.9078E+14    0.6421E+14    0.2657E+14
    0.6590    0.7153   -0.5590    0.3591E+13    0.8722E+14    0.9081E+14    0.6422E+14    0.2659E+14
    0.6600    0.7163   -0.5600    0.3599E+13    0.8724E+14    0.9084E+14    0.6423E+14    0.2661E+14
    0.6610    0.7173   -0.5610    0.3606E+13    0.8727E+14    0.9087E+14    0.6424E+14    0.2663E+14
    0.6620    0.7183   -0.5620    0.3613E+13    0.8729E+14    0.9090E+14    0.6425E+14    0.2665E+14
    0.6630    0.7193   -0.5630    0.3621E+13    0.8732E+14    0.9094E+14    0.6426E+14    0.2667E+14
    0.6640    0.7203   -0.5640    0.3628E+13    0.8734E+14    0.9097E+14    0.6427E+14    0.2670E+14
    0.6650    0.7213   -0.5650    0.3635E+13    0.8736E+14    0.9100E+14    0.6428E+14    0.2672E+14
    0.6660    0.7223   -0.5660    0.3642E+13    0.8739E+14    0.9103E+14    0.6429E+14    0.2674E+14
    0.6670    0.7233   -0.5670    0.3650E+13    0.8741E+14    0.9106E+14    0.6430E+14    0.2676E+14
    0.6680    0.7243   -0.5680    0.3657E+13    0.8743E+14    0.9109E+14    0.6431E+14    0.2678E+14
    0.6690    0.7254   -0.5690    0.3664E+13    0.8746E+14    0.9112E+14    0.6432E+14    0.2680E+14
    0.6700    0.7264   -0.5700    0.3671E+13    0.8748E+14    0.9115E+14    0.6433E+14    0.2682E+14
    0.6710    0.7274   -0.5710    0.3679E+13    0.8750E+14    0.9118E+14    0.6434E+14    0.2684E+14
    0.6720    0.7284   -0.5720    0.3686E+13    0.8753E+14    0.9121E+14    0.6435E+14    0.2686E+14
    0.6730    0.7294   -0.5730    0.3693E+13    0.8755E+14    0.9124E+14    0.6436E+14    0.2688E+14
    0.6740    0.7304   -0.5740    0.3700E+13    0.8757E+14    0.9127E+14    0.6437E+14    0.2690E+14
    0.6750    0.7314   -0.5750    0.3708E+13    0.8759E+14    0.9130E+14    0.6438E+14    0.2692E+14
    0.6760    0.7324   -0.5760    0.3715E+13    0.8761E+14    0.9133E+14    0.6439E+14    0.2694E+14
    0.6770    0.7334   -0.5770    0.3722E+13    0.8764E+14    0.9136E+14    0.6439E+14    0.2696E+14
    0.6780    0.7344   -0.5780    0.3729E+13    0.8766E+14    0.9139E+14    0.6440E+14    0.2698E+14
    0.6790    0.7354   -0.5790    0.3737E+13    0.8768E+14    0.9142E+14    0.6441E+14    0.2701E+14
    0.6800    0.7364   -0.5800    0.3744E+13    0.8770E+14    0.9145E+14    0.6442E+14    0.2703E+14
    0.6810    0.7374   -0.5810    0.3751E+13    0.8772E+14    0.9148E+14    0.6443E+14    0.2705E+14
    0.6820    0.7384   -0.5820    0.3758E+13    0.8775E+14    0.9150E+14    0.6444E+14    0.2707E+14
    0.6830    0.7394   -0.5830    0.3766E+13    0.8777E+14    0.9153E+14    0.6444E+14    0.2709E+14
    0.6840    0.7405   -0.5840    0.3773E+13    0.8779E+14    0.9156E+14    0.6445E+14    0.2711E+14
    0.6850    0.7415   -0.5850    0.3780E+13    0.8781E+14    0.9159E+14    0.6446E+14    0.2713E+14
    0.6860    0.7425   -0.5860    0.3787E+13    0.8783E+14    0.9162E+14    0.6447E+14    0.2715E+14
    0.6870    0.7435   -0.5870    0.3794E+13    0.8785E+14    0.9165E+14    0.6448E+14    0.2717E+14
    0.6880    0.7445   -0.5880    0.3802E+13    0.8787E+14    0.9167E+14    0.6448E+14    0.2719E+14
    0.6890    0.7455   -0.5890    0.3809E+13    0.8789E+14    0.9170E+14    0.6449E+14    0.2721E+14
    0.6900    0.7465   -0.5900    0.3816E+13    0.8791E+14    0.9173E+14    0.6450E+14    0.2723E+14
    0.6910    0.7475   -0.5910    0.3823E+13    0.8793E+14    0.9176E+14    0.6451E+14    0.2725E+14
    0.6920    0.7485   -0.5920    0.3830E+13    0.8796E+14    0.9179E+14    0.6451E+14    0.2727E+14
    0.6930    0.7495   -0.5930    0.3838E+13    0.8798E+14    0.9181E+14    0.6452E+14    0.2729E+14
    0.6940    0.7505   -0.5940    0.3845E+13    0.8800E+14    0.9184E+14    0.6453E+14    0.2731E+14
    0.6950    0.7515   -0.5950    0.3852E+13    0.8802E+14    0.9187E+14    0.6453E+14    0.2734E+14
    0.6960    0.7525   -0.5960    0.3859E+13    0.8804E+14    0.9190E+14    0.6454E+14    0.2736E+14
    0.6970    0.7535   -0.5970    0.3866E+13    0.8806E+14    0.9192E+14    0.6455E+14    0.2738E+14
    0.6980    0.7545   -0.5980    0.3874E+13    0.8808E+14    0.9195E+14    0.6455E+14    0.2740E+14
    0.6990    0.7555   -0.5990    0.3881E+13    0.8810E+14    0.9198E+14    0.6456E+14    0.2742E+14
    0.7000    0.7565   -0.6000    0.3888E+13    0.8812E+14    0.9200E+14    0.6456E+14    0.2744E+14
