text_01.dat                                                                     
poles     1  1  1
       phi     theta      int
  -165.000    47.678     1.296
  -155.000    47.678     3.468
  -145.000    47.678     3.696
  -135.000    47.678     1.033
  -125.000    47.678     0.070
  -115.000    47.678     0.010
  -105.000    47.678     0.000
   -95.000    47.678     0.000
   -85.000    47.678     0.000
   -75.000    47.678     0.000
   -65.000    47.678     0.015
   -55.000    47.678     0.282
   -45.000    47.678     0.826
   -35.000    47.678     2.032
   -25.000    47.678     2.037
   -15.000    47.678     1.552
    -5.000    47.678     0.786
     5.000    47.678     1.177
    15.000    47.678     1.792
    25.000    47.678     3.119
    35.000    47.678     3.372
    45.000    47.678     0.946
    55.000    47.678     0.091
    65.000    47.678     0.000
    75.000    47.678     0.000
    85.000    47.678     0.000
    95.000    47.678     0.000
   105.000    47.678     0.000
   115.000    47.678     0.000
   125.000    47.678     0.198
   135.000    47.678     0.869
   145.000    47.678     2.638
   155.000    47.678     2.583
   165.000    47.678     1.718
   175.000    47.678     0.678
   185.000    47.678     0.863
  -185.000    57.071     0.730
  -175.000    57.071     0.612
  -165.000    57.071     0.848
  -155.000    57.071     2.289
  -145.000    57.071     2.725
  -135.000    57.071     0.500
  -125.000    57.071     0.017
  -115.000    57.071     0.000
  -105.000    57.071     0.000
   -95.000    57.071     0.000
   -85.000    57.071     0.000
   -75.000    57.071     0.000
   -65.000    57.071     0.009
   -55.000    57.071     0.025
   -45.000    57.071     0.677
   -35.000    57.071     3.904
   -25.000    57.071     2.177
   -15.000    57.071     1.380
    -5.000    57.071     0.894
     5.000    57.071     0.893
    15.000    57.071     1.318
    25.000    57.071     2.714
    35.000    57.071     2.949
    45.000    57.071     0.675
    55.000    57.071     0.165
    65.000    57.071     0.000
    75.000    57.071     0.032
    85.000    57.071     0.009
    95.000    57.071     0.000
   105.000    57.071     0.000
   115.000    57.071     0.001
   125.000    57.071     0.012
   135.000    57.071     0.521
   145.000    57.071     2.700
   155.000    57.071     2.155
   165.000    57.071     1.401
   175.000    57.071     0.730
   185.000    57.071     0.612
  -185.000    66.474     0.365
  -175.000    66.474     0.147
  -165.000    66.474     0.099
  -155.000    66.474     0.940
  -145.000    66.474     5.421
  -135.000    66.474     3.681
  -125.000    66.474     0.451
  -115.000    66.474     0.034
  -105.000    66.474     0.017
   -95.000    66.474     0.175
   -85.000    66.474     0.088
   -75.000    66.474     0.000
   -65.000    66.474     0.202
   -55.000    66.474     0.594
   -45.000    66.474     4.414
   -35.000    66.474     4.540
   -25.000    66.474     0.874
   -15.000    66.474     0.318
    -5.000    66.474     0.507
     5.000    66.474     0.436
    15.000    66.474     0.307
    25.000    66.474     0.684
    35.000    66.474     3.552
    45.000    66.474     3.050
    55.000    66.474     0.563
    65.000    66.474     0.173
    75.000    66.474     0.205
    85.000    66.474     0.045
    95.000    66.474     0.000
   105.000    66.474     0.089
   115.000    66.474     0.119
   125.000    66.474     0.445
   135.000    66.474     2.854
   145.000    66.474     3.588
   155.000    66.474     0.956
   165.000    66.474     0.496
   175.000    66.474     0.365
   185.000    66.474     0.147
  -185.000    75.882     0.115
  -175.000    75.882     0.018
  -165.000    75.882     0.051
  -155.000    75.882     0.311
  -145.000    75.882     0.606
  -135.000    75.882     4.018
  -125.000    75.882     2.367
  -115.000    75.882     0.804
  -105.000    75.882     0.725
   -95.000    75.882     0.061
   -85.000    75.882     0.031
   -75.000    75.882     0.065
   -65.000    75.882     0.463
   -55.000    75.882     2.273
   -45.000    75.882     3.196
   -35.000    75.882     0.459
   -25.000    75.882     0.020
   -15.000    75.882     0.254
    -5.000    75.882     0.416
     5.000    75.882     0.203
    15.000    75.882     0.134
    25.000    75.882     0.142
    35.000    75.882     0.524
    45.000    75.882     2.491
    55.000    75.882     2.033
    65.000    75.882     1.055
    75.000    75.882     0.363
    85.000    75.882     0.032
    95.000    75.882     0.027
   105.000    75.882     0.184
   115.000    75.882     0.970
   125.000    75.882     2.478
   135.000    75.882     3.119
   145.000    75.882     0.614
   155.000    75.882     0.290
   165.000    75.882     0.118
   175.000    75.882     0.115
   185.000    75.882     0.018
  -185.000    85.294     0.217
  -175.000    85.294     0.117
  -165.000    85.294     0.014
  -155.000    85.294     0.000
  -145.000    85.294     0.040
  -135.000    85.294     0.894
  -125.000    85.294     1.303
  -115.000    85.294     1.196
  -105.000    85.294     1.582
   -95.000    85.294     0.980
   -85.000    85.294     1.031
   -75.000    85.294     1.069
   -65.000    85.294     1.919
   -55.000    85.294     2.808
   -45.000    85.294     0.865
   -35.000    85.294     0.054
   -25.000    85.294     0.105
   -15.000    85.294     0.002
    -5.000    85.294     0.086
     5.000    85.294     0.329
    15.000    85.294     0.047
    25.000    85.294     0.000
    35.000    85.294     0.127
    45.000    85.294     1.431
    55.000    85.294     1.771
    65.000    85.294     1.741
    75.000    85.294     1.669
    85.000    85.294     1.271
    95.000    85.294     1.724
   105.000    85.294     1.602
   115.000    85.294     1.939
   125.000    85.294     2.337
   135.000    85.294     0.624
   145.000    85.294     0.132
   155.000    85.294     0.012
   165.000    85.294     0.136
   175.000    85.294     0.217
   185.000    85.294     0.117
  -185.000    94.706     0.086
  -175.000    94.706     0.329
  -165.000    94.706     0.047
  -155.000    94.706     0.000
  -145.000    94.706     0.127
  -135.000    94.706     1.431
  -125.000    94.706     1.771
  -115.000    94.706     1.741
  -105.000    94.706     1.669
   -95.000    94.706     1.271
   -85.000    94.706     1.724
   -75.000    94.706     1.602
   -65.000    94.706     1.939
   -55.000    94.706     2.337
   -45.000    94.706     0.624
   -35.000    94.706     0.132
   -25.000    94.706     0.012
   -15.000    94.706     0.136
    -5.000    94.706     0.217
     5.000    94.706     0.117
    15.000    94.706     0.014
    25.000    94.706     0.000
    35.000    94.706     0.040
    45.000    94.706     0.894
    55.000    94.706     1.303
    65.000    94.706     1.196
    75.000    94.706     1.582
    85.000    94.706     0.980
    95.000    94.706     1.031
   105.000    94.706     1.069
   115.000    94.706     1.919
   125.000    94.706     2.808
   135.000    94.706     0.865
   145.000    94.706     0.054
   155.000    94.706     0.105
   165.000    94.706     0.002
   175.000    94.706     0.086
   185.000    94.706     0.329
