text_01.dat                                                                     
poles     1  1  1
       phi     theta      int
  -165.000    47.678     0.364
  -155.000    47.678     0.387
  -145.000    47.678     0.406
  -135.000    47.678     0.391
  -125.000    47.678     0.378
  -115.000    47.678     0.421
  -105.000    47.678     0.509
   -95.000    47.678     0.581
   -85.000    47.678     0.562
   -75.000    47.678     0.468
   -65.000    47.678     0.387
   -55.000    47.678     0.355
   -45.000    47.678     0.349
   -35.000    47.678     0.360
   -25.000    47.678     0.397
   -15.000    47.678     0.434
    -5.000    47.678     0.445
     5.000    47.678     0.437
    15.000    47.678     0.436
    25.000    47.678     0.453
    35.000    47.678     0.488
    45.000    47.678     0.528
    55.000    47.678     0.567
    65.000    47.678     0.628
    75.000    47.678     0.732
    85.000    47.678     0.833
    95.000    47.678     0.827
   105.000    47.678     0.707
   115.000    47.678     0.584
   125.000    47.678     0.506
   135.000    47.678     0.466
   145.000    47.678     0.459
   155.000    47.678     0.448
   165.000    47.678     0.411
   175.000    47.678     0.376
   185.000    47.678     0.359
  -185.000    57.071     0.602
  -175.000    57.071     0.582
  -165.000    57.071     0.642
  -155.000    57.071     0.720
  -145.000    57.071     0.776
  -135.000    57.071     0.776
  -125.000    57.071     0.801
  -115.000    57.071     0.974
  -105.000    57.071     1.279
   -95.000    57.071     1.531
   -85.000    57.071     1.473
   -75.000    57.071     1.154
   -65.000    57.071     0.869
   -55.000    57.071     0.749
   -45.000    57.071     0.723
   -35.000    57.071     0.728
   -25.000    57.071     0.754
   -15.000    57.071     0.757
    -5.000    57.071     0.745
     5.000    57.071     0.772
    15.000    57.071     0.870
    25.000    57.071     1.011
    35.000    57.071     1.117
    45.000    57.071     1.142
    55.000    57.071     1.150
    65.000    57.071     1.244
    75.000    57.071     1.439
    85.000    57.071     1.615
    95.000    57.071     1.583
   105.000    57.071     1.345
   115.000    57.071     1.141
   125.000    57.071     1.045
   135.000    57.071     0.999
   145.000    57.071     0.977
   155.000    57.071     0.890
   165.000    57.071     0.728
   175.000    57.071     0.602
   185.000    57.071     0.582
  -185.000    66.474     0.952
  -175.000    66.474     0.922
  -165.000    66.474     1.041
  -155.000    66.474     1.168
  -145.000    66.474     1.264
  -135.000    66.474     1.280
  -125.000    66.474     1.303
  -115.000    66.474     1.518
  -105.000    66.474     1.898
   -95.000    66.474     2.217
   -85.000    66.474     2.138
   -75.000    66.474     1.699
   -65.000    66.474     1.314
   -55.000    66.474     1.183
   -45.000    66.474     1.180
   -35.000    66.474     1.206
   -25.000    66.474     1.209
   -15.000    66.474     1.125
    -5.000    66.474     1.079
     5.000    66.474     1.150
    15.000    66.474     1.330
    25.000    66.474     1.565
    35.000    66.474     1.656
    45.000    66.474     1.541
    55.000    66.474     1.405
    65.000    66.474     1.410
    75.000    66.474     1.558
    85.000    66.474     1.716
    95.000    66.474     1.702
   105.000    66.474     1.532
   115.000    66.474     1.421
   125.000    66.474     1.420
   135.000    66.474     1.487
   145.000    66.474     1.540
   155.000    66.474     1.418
   165.000    66.474     1.164
   175.000    66.474     0.952
   185.000    66.474     0.922
  -185.000    75.882     0.982
  -175.000    75.882     0.944
  -165.000    75.882     1.090
  -155.000    75.882     1.227
  -145.000    75.882     1.299
  -135.000    75.882     1.263
  -125.000    75.882     1.191
  -115.000    75.882     1.233
  -105.000    75.882     1.381
   -95.000    75.882     1.532
   -85.000    75.882     1.499
   -75.000    75.882     1.265
   -65.000    75.882     1.076
   -55.000    75.882     1.073
   -45.000    75.882     1.168
   -35.000    75.882     1.280
   -25.000    75.882     1.307
   -15.000    75.882     1.156
    -5.000    75.882     1.046
     5.000    75.882     1.113
    15.000    75.882     1.294
    25.000    75.882     1.476
    35.000    75.882     1.437
    45.000    75.882     1.181
    55.000    75.882     0.946
    65.000    75.882     0.842
    75.000    75.882     0.855
    85.000    75.882     0.913
    95.000    75.882     0.929
   105.000    75.882     0.918
   115.000    75.882     0.957
   125.000    75.882     1.088
   135.000    75.882     1.318
   145.000    75.882     1.515
   155.000    75.882     1.473
   165.000    75.882     1.227
   175.000    75.882     0.982
   185.000    75.882     0.944
  -185.000    85.294     0.971
  -175.000    85.294     0.950
  -165.000    85.294     1.125
  -155.000    85.294     1.233
  -145.000    85.294     1.178
  -135.000    85.294     1.004
  -125.000    85.294     0.822
  -115.000    85.294     0.707
  -105.000    85.294     0.660
   -95.000    85.294     0.668
   -85.000    85.294     0.673
   -75.000    85.294     0.642
   -65.000    85.294     0.655
   -55.000    85.294     0.800
   -45.000    85.294     1.041
   -35.000    85.294     1.302
   -25.000    85.294     1.406
   -15.000    85.294     1.210
    -5.000    85.294     0.995
     5.000    85.294     1.025
    15.000    85.294     1.210
    25.000    85.294     1.320
    35.000    85.294     1.184
    45.000    85.294     0.892
    55.000    85.294     0.645
    65.000    85.294     0.491
    75.000    85.294     0.418
    85.000    85.294     0.409
    95.000    85.294     0.428
   105.000    85.294     0.466
   115.000    85.294     0.556
   125.000    85.294     0.759
   135.000    85.294     1.083
   145.000    85.294     1.400
   155.000    85.294     1.481
   165.000    85.294     1.246
   175.000    85.294     0.971
   185.000    85.294     0.950
  -185.000    94.706     0.995
  -175.000    94.706     1.025
  -165.000    94.706     1.210
  -155.000    94.706     1.320
  -145.000    94.706     1.184
  -135.000    94.706     0.892
  -125.000    94.706     0.645
  -115.000    94.706     0.491
  -105.000    94.706     0.418
   -95.000    94.706     0.409
   -85.000    94.706     0.428
   -75.000    94.706     0.466
   -65.000    94.706     0.556
   -55.000    94.706     0.759
   -45.000    94.706     1.083
   -35.000    94.706     1.400
   -25.000    94.706     1.481
   -15.000    94.706     1.246
    -5.000    94.706     0.971
     5.000    94.706     0.950
    15.000    94.706     1.125
    25.000    94.706     1.233
    35.000    94.706     1.178
    45.000    94.706     1.004
    55.000    94.706     0.822
    65.000    94.706     0.707
    75.000    94.706     0.660
    85.000    94.706     0.668
    95.000    94.706     0.673
   105.000    94.706     0.642
   115.000    94.706     0.655
   125.000    94.706     0.800
   135.000    94.706     1.041
   145.000    94.706     1.302
   155.000    94.706     1.406
   165.000    94.706     1.210
   175.000    94.706     0.995
   185.000    94.706     1.025
text_01.dat                                                                     
poles     1  1  0
       phi     theta      int
  -185.000     0.810     0.181
  -175.000     0.810     0.181
  -165.000     0.810     0.181
  -155.000     0.810     0.181
  -145.000     0.810     0.181
  -135.000     0.810     0.181
  -125.000     0.810     0.181
  -115.000     0.810     0.181
  -105.000     0.810     0.181
   -95.000     0.810     0.181
   -85.000     0.810     0.181
   -75.000     0.810     0.181
   -65.000     0.810     0.181
   -55.000     0.810     0.181
   -45.000     0.810     0.181
   -35.000     0.810     0.181
   -25.000     0.810     0.181
   -15.000     0.810     0.181
    -5.000     0.810     0.181
     5.000     0.810     0.181
    15.000     0.810     0.181
    25.000     0.810     0.181
    35.000     0.810     0.181
    45.000     0.810     0.181
    55.000     0.810     0.181
    65.000     0.810     0.181
    75.000     0.810     0.181
    85.000     0.810     0.181
    95.000     0.810     0.181
   105.000     0.810     0.181
   115.000     0.810     0.181
   125.000     0.810     0.181
   135.000     0.810     0.181
   145.000     0.810     0.181
   155.000     0.810     0.181
   165.000     0.810     0.181
   175.000     0.810     0.181
   185.000     0.810     0.181
  -185.000    10.798     0.279
  -175.000    10.798     0.258
  -165.000    10.798     0.250
  -155.000    10.798     0.253
  -145.000    10.798     0.266
  -135.000    10.798     0.289
  -125.000    10.798     0.314
  -115.000    10.798     0.341
  -105.000    10.798     0.363
   -95.000    10.798     0.374
   -85.000    10.798     0.372
   -75.000    10.798     0.357
   -65.000    10.798     0.335
   -55.000    10.798     0.315
   -45.000    10.798     0.297
   -35.000    10.798     0.286
   -25.000    10.798     0.283
   -15.000    10.798     0.286
    -5.000    10.798     0.298
     5.000    10.798     0.319
    15.000    10.798     0.349
    25.000    10.798     0.388
    35.000    10.798     0.431
    45.000    10.798     0.474
    55.000    10.798     0.514
    65.000    10.798     0.548
    75.000    10.798     0.573
    85.000    10.798     0.582
    95.000    10.798     0.575
   105.000    10.798     0.554
   115.000    10.798     0.522
   125.000    10.798     0.481
   135.000    10.798     0.439
   145.000    10.798     0.393
   155.000    10.798     0.348
   165.000    10.798     0.311
   175.000    10.798     0.279
   185.000    10.798     0.258
  -185.000    19.719     0.566
  -175.000    19.719     0.514
  -165.000    19.719     0.510
  -155.000    19.719     0.552
  -145.000    19.719     0.638
  -135.000    19.719     0.763
  -125.000    19.719     0.906
  -115.000    19.719     1.041
  -105.000    19.719     1.137
   -95.000    19.719     1.170
   -85.000    19.719     1.134
   -75.000    19.719     1.041
   -65.000    19.719     0.919
   -55.000    19.719     0.801
   -45.000    19.719     0.708
   -35.000    19.719     0.646
   -25.000    19.719     0.610
   -15.000    19.719     0.596
    -5.000    19.719     0.610
     5.000    19.719     0.662
    15.000    19.719     0.758
    25.000    19.719     0.896
    35.000    19.719     1.054
    45.000    19.719     1.207
    55.000    19.719     1.333
    65.000    19.719     1.424
    75.000    19.719     1.475
    85.000    19.719     1.489
    95.000    19.719     1.467
   105.000    19.719     1.415
   115.000    19.719     1.332
   125.000    19.719     1.219
   135.000    19.719     1.083
   145.000    19.719     0.934
   155.000    19.719     0.788
   165.000    19.719     0.661
   175.000    19.719     0.566
   185.000    19.719     0.514
  -185.000    28.966     0.919
  -175.000    28.966     0.852
  -165.000    28.966     0.884
  -155.000    28.966     1.008
  -145.000    28.966     1.211
  -135.000    28.966     1.473
  -125.000    28.966     1.750
  -115.000    28.966     1.983
  -105.000    28.966     2.119
   -95.000    28.966     2.143
   -85.000    28.966     2.058
   -75.000    28.966     1.888
   -65.000    28.966     1.666
   -55.000    28.966     1.444
   -45.000    28.966     1.261
   -35.000    28.966     1.123
   -25.000    28.966     1.019
   -15.000    28.966     0.952
    -5.000    28.966     0.944
     5.000    28.966     1.018
    15.000    28.966     1.185
    25.000    28.966     1.423
    35.000    28.966     1.672
    45.000    28.966     1.870
    55.000    28.966     1.983
    65.000    28.966     2.021
    75.000    28.966     2.011
    85.000    28.966     1.989
    95.000    28.966     1.979
   105.000    28.966     1.981
   115.000    28.966     1.962
   125.000    28.966     1.885
   135.000    28.966     1.736
   145.000    28.966     1.530
   155.000    28.966     1.298
   165.000    28.966     1.079
   175.000    28.966     0.919
   185.000    28.966     0.852
  -185.000    38.303     1.022
  -175.000    38.303     0.963
  -165.000    38.303     1.056
  -155.000    38.303     1.245
  -145.000    38.303     1.477
  -135.000    38.303     1.703
  -125.000    38.303     1.875
  -115.000    38.303     1.969
  -105.000    38.303     1.987
   -95.000    38.303     1.950
   -85.000    38.303     1.894
   -75.000    38.303     1.819
   -65.000    38.303     1.712
   -55.000    38.303     1.582
   -45.000    38.303     1.449
   -35.000    38.303     1.313
   -25.000    38.303     1.167
   -15.000    38.303     1.042
    -5.000    38.303     1.002
     5.000    38.303     1.080
    15.000    38.303     1.252
    25.000    38.303     1.455
    35.000    38.303     1.605
    45.000    38.303     1.645
    55.000    38.303     1.580
    65.000    38.303     1.465
    75.000    38.303     1.354
    85.000    38.303     1.292
    95.000    38.303     1.310
   105.000    38.303     1.413
   115.000    38.303     1.547
   125.000    38.303     1.646
   135.000    38.303     1.677
   145.000    38.303     1.613
   155.000    38.303     1.446
   165.000    38.303     1.216
   175.000    38.303     1.022
   185.000    38.303     0.963
  -185.000    47.678     0.797
  -175.000    47.678     0.748
  -165.000    47.678     0.851
  -155.000    47.678     0.997
  -145.000    47.678     1.106
  -135.000    47.678     1.148
  -125.000    47.678     1.111
  -115.000    47.678     1.032
  -105.000    47.678     0.951
   -95.000    47.678     0.892
   -85.000    47.678     0.881
   -75.000    47.678     0.921
   -65.000    47.678     0.978
   -55.000    47.678     1.026
   -45.000    47.678     1.049
   -35.000    47.678     1.033
   -25.000    47.678     0.953
   -15.000    47.678     0.833
    -5.000    47.678     0.778
     5.000    47.678     0.838
    15.000    47.678     0.950
    25.000    47.678     1.023
    35.000    47.678     1.007
    45.000    47.678     0.899
    55.000    47.678     0.746
    65.000    47.678     0.603
    75.000    47.678     0.496
    85.000    47.678     0.442
    95.000    47.678     0.461
   105.000    47.678     0.555
   115.000    47.678     0.694
   125.000    47.678     0.856
   135.000    47.678     1.024
   145.000    47.678     1.137
   155.000    47.678     1.125
   165.000    47.678     0.975
   175.000    47.678     0.797
   185.000    47.678     0.748
  -185.000    57.071     0.597
  -175.000    57.071     0.557
  -165.000    57.071     0.588
  -155.000    57.071     0.608
  -145.000    57.071     0.585
  -135.000    57.071     0.541
  -125.000    57.071     0.469
  -115.000    57.071     0.376
  -105.000    57.071     0.304
   -95.000    57.071     0.264
   -85.000    57.071     0.260
   -75.000    57.071     0.313
   -65.000    57.071     0.410
   -55.000    57.071     0.511
   -45.000    57.071     0.590
   -35.000    57.071     0.656
   -25.000    57.071     0.671
   -15.000    57.071     0.616
    -5.000    57.071     0.581
     5.000    57.071     0.615
    15.000    57.071     0.644
    25.000    57.071     0.608
    35.000    57.071     0.534
    45.000    57.071     0.450
    55.000    57.071     0.359
    65.000    57.071     0.270
    75.000    57.071     0.195
    85.000    57.071     0.157
    95.000    57.071     0.174
   105.000    57.071     0.237
   115.000    57.071     0.316
   125.000    57.071     0.407
   135.000    57.071     0.515
   145.000    57.071     0.621
   155.000    57.071     0.700
   165.000    57.071     0.683
   175.000    57.071     0.597
   185.000    57.071     0.557
  -185.000    66.474     0.702
  -175.000    66.474     0.676
  -165.000    66.474     0.612
  -155.000    66.474     0.524
  -145.000    66.474     0.456
  -135.000    66.474     0.440
  -125.000    66.474     0.428
  -115.000    66.474     0.348
  -105.000    66.474     0.250
   -95.000    66.474     0.198
   -85.000    66.474     0.204
   -75.000    66.474     0.292
   -65.000    66.474     0.433
   -55.000    66.474     0.528
   -45.000    66.474     0.545
   -35.000    66.474     0.570
   -25.000    66.474     0.625
   -15.000    66.474     0.668
    -5.000    66.474     0.705
     5.000    66.474     0.735
    15.000    66.474     0.688
    25.000    66.474     0.575
    35.000    66.474     0.517
    45.000    66.474     0.530
    55.000    66.474     0.532
    65.000    66.474     0.478
    75.000    66.474     0.381
    85.000    66.474     0.317
    95.000    66.474     0.357
   105.000    66.474     0.455
   115.000    66.474     0.535
   125.000    66.474     0.553
   135.000    66.474     0.518
   145.000    66.474     0.518
   155.000    66.474     0.609
   165.000    66.474     0.688
   175.000    66.474     0.702
   185.000    66.474     0.676
  -185.000    75.882     1.145
  -175.000    75.882     1.126
  -165.000    75.882     0.953
  -155.000    75.882     0.788
  -145.000    75.882     0.755
  -135.000    75.882     0.852
  -125.000    75.882     0.984
  -115.000    75.882     0.943
  -105.000    75.882     0.746
   -95.000    75.882     0.607
   -85.000    75.882     0.627
   -75.000    75.882     0.810
   -65.000    75.882     1.024
   -55.000    75.882     1.065
   -45.000    75.882     0.931
   -35.000    75.882     0.822
   -25.000    75.882     0.867
   -15.000    75.882     1.027
    -5.000    75.882     1.183
     5.000    75.882     1.241
    15.000    75.882     1.131
    25.000    75.882     0.962
    35.000    75.882     0.937
    45.000    75.882     1.078
    55.000    75.882     1.243
    65.000    75.882     1.293
    75.000    75.882     1.144
    85.000    75.882     0.988
    95.000    75.882     1.038
   105.000    75.882     1.179
   115.000    75.882     1.270
   125.000    75.882     1.207
   135.000    75.882     0.989
   145.000    75.882     0.863
   155.000    75.882     0.940
   165.000    75.882     1.056
   175.000    75.882     1.145
   185.000    75.882     1.126
  -185.000    85.294     1.615
  -175.000    85.294     1.608
  -165.000    85.294     1.376
  -155.000    85.294     1.191
  -145.000    85.294     1.229
  -135.000    85.294     1.467
  -125.000    85.294     1.802
  -115.000    85.294     1.916
  -105.000    85.294     1.663
   -95.000    85.294     1.412
   -85.000    85.294     1.435
   -75.000    85.294     1.652
   -65.000    85.294     1.820
   -55.000    85.294     1.723
   -45.000    85.294     1.429
   -35.000    85.294     1.225
   -25.000    85.294     1.249
   -15.000    85.294     1.432
    -5.000    85.294     1.638
     5.000    85.294     1.685
    15.000    85.294     1.504
    25.000    85.294     1.322
    35.000    85.294     1.353
    45.000    85.294     1.608
    55.000    85.294     1.966
    65.000    85.294     2.153
    75.000    85.294     1.944
    85.000    85.294     1.681
    95.000    85.294     1.710
   105.000    85.294     1.877
   115.000    85.294     1.962
   125.000    85.294     1.815
   135.000    85.294     1.481
   145.000    85.294     1.279
   155.000    85.294     1.321
   165.000    85.294     1.460
   175.000    85.294     1.615
   185.000    85.294     1.608
  -185.000    94.706     1.638
  -175.000    94.706     1.685
  -165.000    94.706     1.504
  -155.000    94.706     1.322
  -145.000    94.706     1.353
  -135.000    94.706     1.608
  -125.000    94.706     1.966
  -115.000    94.706     2.153
  -105.000    94.706     1.944
   -95.000    94.706     1.681
   -85.000    94.706     1.710
   -75.000    94.706     1.877
   -65.000    94.706     1.962
   -55.000    94.706     1.815
   -45.000    94.706     1.481
   -35.000    94.706     1.279
   -25.000    94.706     1.321
   -15.000    94.706     1.460
    -5.000    94.706     1.615
     5.000    94.706     1.608
    15.000    94.706     1.376
    25.000    94.706     1.191
    35.000    94.706     1.229
    45.000    94.706     1.467
    55.000    94.706     1.802
    65.000    94.706     1.916
    75.000    94.706     1.663
    85.000    94.706     1.412
    95.000    94.706     1.435
   105.000    94.706     1.652
   115.000    94.706     1.820
   125.000    94.706     1.723
   135.000    94.706     1.429
   145.000    94.706     1.225
   155.000    94.706     1.249
   165.000    94.706     1.432
   175.000    94.706     1.638
   185.000    94.706     1.685
text_02.dat                                                                     
poles     1  1  0
       phi     theta      int
  -185.000     0.810     0.212
  -175.000     0.810     0.212
  -165.000     0.810     0.212
  -155.000     0.810     0.212
  -145.000     0.810     0.212
  -135.000     0.810     0.212
  -125.000     0.810     0.212
  -115.000     0.810     0.212
  -105.000     0.810     0.212
   -95.000     0.810     0.212
   -85.000     0.810     0.212
   -75.000     0.810     0.212
   -65.000     0.810     0.212
   -55.000     0.810     0.212
   -45.000     0.810     0.212
   -35.000     0.810     0.212
   -25.000     0.810     0.212
   -15.000     0.810     0.212
    -5.000     0.810     0.212
     5.000     0.810     0.212
    15.000     0.810     0.212
    25.000     0.810     0.212
    35.000     0.810     0.212
    45.000     0.810     0.212
    55.000     0.810     0.212
    65.000     0.810     0.212
    75.000     0.810     0.212
    85.000     0.810     0.212
    95.000     0.810     0.212
   105.000     0.810     0.212
   115.000     0.810     0.212
   125.000     0.810     0.212
   135.000     0.810     0.212
   145.000     0.810     0.212
   155.000     0.810     0.212
   165.000     0.810     0.212
   175.000     0.810     0.212
   185.000     0.810     0.212
  -185.000    10.798     0.315
  -175.000    10.798     0.322
  -165.000    10.798     0.355
  -155.000    10.798     0.343
  -145.000    10.798     0.341
  -135.000    10.798     0.313
  -125.000    10.798     0.278
  -115.000    10.798     0.322
  -105.000    10.798     0.348
   -95.000    10.798     0.413
   -85.000    10.798     0.384
   -75.000    10.798     0.490
   -65.000    10.798     0.361
   -55.000    10.798     0.329
   -45.000    10.798     0.342
   -35.000    10.798     0.339
   -25.000    10.798     0.347
   -15.000    10.798     0.301
    -5.000    10.798     0.356
     5.000    10.798     0.344
    15.000    10.798     0.460
    25.000    10.798     0.505
    35.000    10.798     0.597
    45.000    10.798     0.469
    55.000    10.798     0.492
    65.000    10.798     0.537
    75.000    10.798     0.641
    85.000    10.798     0.617
    95.000    10.798     0.579
   105.000    10.798     0.663
   115.000    10.798     0.652
   125.000    10.798     0.648
   135.000    10.798     0.548
   145.000    10.798     0.527
   155.000    10.798     0.420
   165.000    10.798     0.372
   175.000    10.798     0.315
   185.000    10.798     0.322
  -185.000    19.719     0.649
  -175.000    19.719     0.601
  -165.000    19.719     0.581
  -155.000    19.719     0.639
  -145.000    19.719     0.639
  -135.000    19.719     0.855
  -125.000    19.719     0.958
  -115.000    19.719     1.119
  -105.000    19.719     1.280
   -95.000    19.719     1.254
   -85.000    19.719     1.226
   -75.000    19.719     1.056
   -65.000    19.719     0.983
   -55.000    19.719     0.800
   -45.000    19.719     0.661
   -35.000    19.719     0.612
   -25.000    19.719     0.679
   -15.000    19.719     0.774
    -5.000    19.719     0.710
     5.000    19.719     0.686
    15.000    19.719     0.875
    25.000    19.719     1.024
    35.000    19.719     1.246
    45.000    19.719     1.211
    55.000    19.719     1.100
    65.000    19.719     1.134
    75.000    19.719     1.323
    85.000    19.719     1.385
    95.000    19.719     1.547
   105.000    19.719     1.424
   115.000    19.719     1.331
   125.000    19.719     1.289
   135.000    19.719     0.839
   145.000    19.719     0.855
   155.000    19.719     0.791
   165.000    19.719     0.715
   175.000    19.719     0.649
   185.000    19.719     0.601
  -185.000    28.966     0.909
  -175.000    28.966     0.818
  -165.000    28.966     0.967
  -155.000    28.966     1.208
  -145.000    28.966     0.909
  -135.000    28.966     1.458
  -125.000    28.966     1.662
  -115.000    28.966     1.633
  -105.000    28.966     1.602
   -95.000    28.966     2.030
   -85.000    28.966     1.965
   -75.000    28.966     1.928
   -65.000    28.966     1.643
   -55.000    28.966     1.395
   -45.000    28.966     1.280
   -35.000    28.966     1.149
   -25.000    28.966     1.196
   -15.000    28.966     0.911
    -5.000    28.966     0.850
     5.000    28.966     0.901
    15.000    28.966     1.263
    25.000    28.966     1.376
    35.000    28.966     1.478
    45.000    28.966     1.733
    55.000    28.966     2.056
    65.000    28.966     2.165
    75.000    28.966     1.693
    85.000    28.966     2.258
    95.000    28.966     2.011
   105.000    28.966     1.640
   115.000    28.966     1.704
   125.000    28.966     1.987
   135.000    28.966     1.472
   145.000    28.966     1.335
   155.000    28.966     1.295
   165.000    28.966     1.147
   175.000    28.966     0.909
   185.000    28.966     0.818
  -185.000    38.303     1.134
  -175.000    38.303     0.835
  -165.000    38.303     1.016
  -155.000    38.303     1.319
  -145.000    38.303     1.426
  -135.000    38.303     1.729
  -125.000    38.303     1.981
  -115.000    38.303     1.937
  -105.000    38.303     1.745
   -95.000    38.303     2.101
   -85.000    38.303     1.991
   -75.000    38.303     1.596
   -65.000    38.303     1.639
   -55.000    38.303     1.488
   -45.000    38.303     1.473
   -35.000    38.303     1.400
   -25.000    38.303     0.930
   -15.000    38.303     0.926
    -5.000    38.303     0.928
     5.000    38.303     1.178
    15.000    38.303     1.221
    25.000    38.303     1.390
    35.000    38.303     1.473
    45.000    38.303     1.601
    55.000    38.303     1.535
    65.000    38.303     1.526
    75.000    38.303     1.226
    85.000    38.303     1.269
    95.000    38.303     1.231
   105.000    38.303     1.407
   115.000    38.303     1.729
   125.000    38.303     1.913
   135.000    38.303     1.208
   145.000    38.303     1.589
   155.000    38.303     1.568
   165.000    38.303     1.151
   175.000    38.303     1.134
   185.000    38.303     0.835
  -185.000    47.678     0.877
  -175.000    47.678     0.677
  -165.000    47.678     0.893
  -155.000    47.678     1.058
  -145.000    47.678     0.964
  -135.000    47.678     1.285
  -125.000    47.678     0.964
  -115.000    47.678     1.005
  -105.000    47.678     0.812
   -95.000    47.678     0.942
   -85.000    47.678     0.995
   -75.000    47.678     0.895
   -65.000    47.678     0.947
   -55.000    47.678     0.879
   -45.000    47.678     1.168
   -35.000    47.678     0.918
   -25.000    47.678     1.010
   -15.000    47.678     0.795
    -5.000    47.678     0.861
     5.000    47.678     0.731
    15.000    47.678     0.977
    25.000    47.678     1.211
    35.000    47.678     0.821
    45.000    47.678     0.807
    55.000    47.678     0.831
    65.000    47.678     0.562
    75.000    47.678     0.515
    85.000    47.678     0.562
    95.000    47.678     0.505
   105.000    47.678     0.587
   115.000    47.678     0.756
   125.000    47.678     0.735
   135.000    47.678     0.926
   145.000    47.678     1.157
   155.000    47.678     1.086
   165.000    47.678     0.961
   175.000    47.678     0.877
   185.000    47.678     0.677
  -185.000    57.071     0.645
  -175.000    57.071     0.554
  -165.000    57.071     0.697
  -155.000    57.071     0.543
  -145.000    57.071     0.718
  -135.000    57.071     0.544
  -125.000    57.071     0.527
  -115.000    57.071     0.487
  -105.000    57.071     0.355
   -95.000    57.071     0.312
   -85.000    57.071     0.321
   -75.000    57.071     0.435
   -65.000    57.071     0.510
   -55.000    57.071     0.516
   -45.000    57.071     0.664
   -35.000    57.071     0.714
   -25.000    57.071     0.618
   -15.000    57.071     0.608
    -5.000    57.071     0.667
     5.000    57.071     0.674
    15.000    57.071     0.680
    25.000    57.071     0.558
    35.000    57.071     0.592
    45.000    57.071     0.543
    55.000    57.071     0.357
    65.000    57.071     0.333
    75.000    57.071     0.242
    85.000    57.071     0.218
    95.000    57.071     0.221
   105.000    57.071     0.297
   115.000    57.071     0.348
   125.000    57.071     0.507
   135.000    57.071     0.524
   145.000    57.071     0.700
   155.000    57.071     0.655
   165.000    57.071     0.745
   175.000    57.071     0.645
   185.000    57.071     0.554
  -185.000    66.474     0.867
  -175.000    66.474     0.676
  -165.000    66.474     0.704
  -155.000    66.474     0.458
  -145.000    66.474     0.502
  -135.000    66.474     0.449
  -125.000    66.474     0.476
  -115.000    66.474     0.428
  -105.000    66.474     0.316
   -95.000    66.474     0.245
   -85.000    66.474     0.269
   -75.000    66.474     0.314
   -65.000    66.474     0.516
   -55.000    66.474     0.526
   -45.000    66.474     0.553
   -35.000    66.474     0.617
   -25.000    66.474     0.708
   -15.000    66.474     0.689
    -5.000    66.474     0.626
     5.000    66.474     0.807
    15.000    66.474     0.704
    25.000    66.474     0.614
    35.000    66.474     0.575
    45.000    66.474     0.565
    55.000    66.474     0.606
    65.000    66.474     0.490
    75.000    66.474     0.481
    85.000    66.474     0.378
    95.000    66.474     0.446
   105.000    66.474     0.530
   115.000    66.474     0.621
   125.000    66.474     0.539
   135.000    66.474     0.566
   145.000    66.474     0.588
   155.000    66.474     0.731
   165.000    66.474     0.710
   175.000    66.474     0.867
   185.000    66.474     0.676
  -185.000    75.882     1.092
  -175.000    75.882     1.106
  -165.000    75.882     0.758
  -155.000    75.882     0.901
  -145.000    75.882     1.037
  -135.000    75.882     0.800
  -125.000    75.882     1.005
  -115.000    75.882     0.854
  -105.000    75.882     0.829
   -95.000    75.882     0.670
   -85.000    75.882     0.716
   -75.000    75.882     0.768
   -65.000    75.882     1.004
   -55.000    75.882     1.100
   -45.000    75.882     0.998
   -35.000    75.882     0.848
   -25.000    75.882     0.775
   -15.000    75.882     1.094
    -5.000    75.882     1.257
     5.000    75.882     1.305
    15.000    75.882     1.174
    25.000    75.882     1.032
    35.000    75.882     0.881
    45.000    75.882     1.168
    55.000    75.882     1.205
    65.000    75.882     1.208
    75.000    75.882     1.236
    85.000    75.882     1.002
    95.000    75.882     0.954
   105.000    75.882     1.101
   115.000    75.882     1.336
   125.000    75.882     1.099
   135.000    75.882     0.938
   145.000    75.882     1.032
   155.000    75.882     0.965
   165.000    75.882     0.843
   175.000    75.882     1.092
   185.000    75.882     1.106
  -185.000    85.294     1.793
  -175.000    85.294     1.604
  -165.000    85.294     1.352
  -155.000    85.294     1.201
  -145.000    85.294     1.124
  -135.000    85.294     1.213
  -125.000    85.294     1.846
  -115.000    85.294     1.760
  -105.000    85.294     1.535
   -95.000    85.294     1.379
   -85.000    85.294     1.421
   -75.000    85.294     1.523
   -65.000    85.294     1.728
   -55.000    85.294     1.514
   -45.000    85.294     1.571
   -35.000    85.294     1.374
   -25.000    85.294     1.195
   -15.000    85.294     1.220
    -5.000    85.294     1.527
     5.000    85.294     1.370
    15.000    85.294     1.602
    25.000    85.294     1.398
    35.000    85.294     1.157
    45.000    85.294     1.507
    55.000    85.294     2.131
    65.000    85.294     1.926
    75.000    85.294     1.900
    85.000    85.294     1.826
    95.000    85.294     1.531
   105.000    85.294     1.774
   115.000    85.294     2.008
   125.000    85.294     1.824
   135.000    85.294     1.292
   145.000    85.294     1.197
   155.000    85.294     1.276
   165.000    85.294     1.460
   175.000    85.294     1.793
   185.000    85.294     1.604
  -185.000    94.706     1.527
  -175.000    94.706     1.370
  -165.000    94.706     1.602
  -155.000    94.706     1.398
  -145.000    94.706     1.157
  -135.000    94.706     1.507
