text_01.dat                                                                     
poles     1  1  1
       phi     theta      int
   155.000    85.294     1.363
   165.000    85.294     1.161
   175.000    85.294     1.333
   185.000    85.294     1.283
  -185.000    94.706     1.472
  -175.000    94.706     1.307
  -165.000    94.706     1.118
  -155.000    94.706     1.070
  -145.000    94.706     1.319
  -135.000    94.706     1.317
  -125.000    94.706     0.810
  -115.000    94.706     0.308
  -105.000    94.706     0.184
   -95.000    94.706     0.146
   -85.000    94.706     0.164
   -75.000    94.706     0.227
   -65.000    94.706     0.391
   -55.000    94.706     1.048
   -45.000    94.706     1.434
   -35.000    94.706     1.364
   -25.000    94.706     1.363
   -15.000    94.706     1.161
    -5.000    94.706     1.333
     5.000    94.706     1.283
    15.000    94.706     1.320
    25.000    94.706     1.114
    35.000    94.706     1.561
    45.000    94.706     1.256
    55.000    94.706     0.726
    65.000    94.706     0.337
    75.000    94.706     0.208
    85.000    94.706     0.158
    95.000    94.706     0.189
   105.000    94.706     0.249
   115.000    94.706     0.377
   125.000    94.706     0.949
   135.000    94.706     1.509
   145.000    94.706     1.568
   155.000    94.706     1.346
   165.000    94.706     1.252
   175.000    94.706     1.472
   185.000    94.706     1.307
text_03.dat                                                                     
poles     1  1  0
       phi     theta      int
  -185.000     0.810     2.091
  -175.000     0.810     2.091
  -165.000     0.810     2.091
  -155.000     0.810     2.091
  -145.000     0.810     2.091
  -135.000     0.810     2.091
  -125.000     0.810     2.091
  -115.000     0.810     2.091
  -105.000     0.810     2.091
   -95.000     0.810     2.091
   -85.000     0.810     2.091
   -75.000     0.810     2.091
   -65.000     0.810     2.091
   -55.000     0.810     2.091
   -45.000     0.810     2.091
   -35.000     0.810     2.091
   -25.000     0.810     2.091
   -15.000     0.810     2.091
    -5.000     0.810     2.091
     5.000     0.810     2.091
    15.000     0.810     2.091
    25.000     0.810     2.091
    35.000     0.810     2.091
    45.000     0.810     2.091
    55.000     0.810     2.091
    65.000     0.810     2.091
    75.000     0.810     2.091
    85.000     0.810     2.091
    95.000     0.810     2.091
   105.000     0.810     2.091
   115.000     0.810     2.091
   125.000     0.810     2.091
   135.000     0.810     2.091
   145.000     0.810     2.091
   155.000     0.810     2.091
   165.000     0.810     2.091
   175.000     0.810     2.091
   185.000     0.810     2.091
  -185.000    10.798     2.651
  -175.000    10.798     2.726
  -165.000    10.798     2.219
  -155.000    10.798     1.653
  -145.000    10.798     1.345
  -135.000    10.798     1.316
  -125.000    10.798     1.333
  -115.000    10.798     1.059
  -105.000    10.798     0.777
   -95.000    10.798     0.651
   -85.000    10.798     0.632
   -75.000    10.798     0.744
   -65.000    10.798     0.960
   -55.000    10.798     1.128
   -45.000    10.798     1.168
   -35.000    10.798     1.309
   -25.000    10.798     1.741
   -15.000    10.798     2.253
    -5.000    10.798     2.492
     5.000    10.798     2.151
    15.000    10.798     1.553
    25.000    10.798     1.038
    35.000    10.798     0.775
    45.000    10.798     0.694
    55.000    10.798     0.614
    65.000    10.798     0.490
    75.000    10.798     0.398
    85.000    10.798     0.369
    95.000    10.798     0.357
   105.000    10.798     0.408
   115.000    10.798     0.501
   125.000    10.798     0.624
   135.000    10.798     0.752
   145.000    10.798     0.976
   155.000    10.798     1.440
   165.000    10.798     2.099
   175.000    10.798     2.651
   185.000    10.798     2.726
  -185.000    19.719     2.357
  -175.000    19.719     2.529
  -165.000    19.719     2.419
  -155.000    19.719     1.917
  -145.000    19.719     1.190
  -135.000    19.719     0.744
  -125.000    19.719     0.484
  -115.000    19.719     0.273
  -105.000    19.719     0.137
   -95.000    19.719     0.105
   -85.000    19.719     0.143
   -75.000    19.719     0.228
   -65.000    19.719     0.400
   -55.000    19.719     0.635
   -45.000    19.719     0.908
   -35.000    19.719     1.385
   -25.000    19.719     1.961
   -15.000    19.719     2.346
    -5.000    19.719     2.370
     5.000    19.719     2.065
    15.000    19.719     1.661
    25.000    19.719     1.219
    35.000    19.719     0.853
    45.000    19.719     0.596
    55.000    19.719     0.396
    65.000    19.719     0.229
    75.000    19.719     0.136
    85.000    19.719     0.117
    95.000    19.719     0.136
   105.000    19.719     0.203
   115.000    19.719     0.301
   125.000    19.719     0.463
   135.000    19.719     0.676
   145.000    19.719     0.953
   155.000    19.719     1.422
   165.000    19.719     1.929
   175.000    19.719     2.357
   185.000    19.719     2.529
  -185.000    28.966     2.848
  -175.000    28.966     2.720
  -165.000    28.966     1.883
  -155.000    28.966     1.180
  -145.000    28.966     0.768
  -135.000    28.966     0.479
  -125.000    28.966     0.292
  -115.000    28.966     0.167
  -105.000    28.966     0.109
   -95.000    28.966     0.100
   -85.000    28.966     0.126
   -75.000    28.966     0.174
   -65.000    28.966     0.269
   -55.000    28.966     0.450
   -45.000    28.966     0.650
   -35.000    28.966     0.923
   -25.000    28.966     1.418
   -15.000    28.966     2.147
    -5.000    28.966     2.739
     5.000    28.966     2.447
    15.000    28.966     1.669
    25.000    28.966     1.085
    35.000    28.966     0.781
    45.000    28.966     0.529
    55.000    28.966     0.315
    65.000    28.966     0.178
    75.000    28.966     0.146
    85.000    28.966     0.116
    95.000    28.966     0.095
   105.000    28.966     0.149
   115.000    28.966     0.278
   125.000    28.966     0.424
   135.000    28.966     0.514
   145.000    28.966     0.740
   155.000    28.966     1.169
   165.000    28.966     2.025
   175.000    28.966     2.848
   185.000    28.966     2.720
  -185.000    38.303     2.356
  -175.000    38.303     2.120
  -165.000    38.303     1.585
  -155.000    38.303     1.039
  -145.000    38.303     0.617
  -135.000    38.303     0.331
  -125.000    38.303     0.259
  -115.000    38.303     0.289
  -105.000    38.303     0.540
   -95.000    38.303     0.879
   -85.000    38.303     0.835
   -75.000    38.303     0.527
   -65.000    38.303     0.335
   -55.000    38.303     0.331
   -45.000    38.303     0.452
   -35.000    38.303     0.719
   -25.000    38.303     1.084
   -15.000    38.303     1.520
    -5.000    38.303     2.183
     5.000    38.303     2.227
    15.000    38.303     1.700
    25.000    38.303     1.262
    35.000    38.303     0.837
    45.000    38.303     0.485
    55.000    38.303     0.318
    65.000    38.303     0.310
    75.000    38.303     0.535
    85.000    38.303     0.793
    95.000    38.303     0.868
   105.000    38.303     0.558
   115.000    38.303     0.355
   125.000    38.303     0.368
   135.000    38.303     0.464
   145.000    38.303     0.722
   155.000    38.303     1.232
   165.000    38.303     1.903
   175.000    38.303     2.356
   185.000    38.303     2.120
  -185.000    47.678     1.448
  -175.000    47.678     1.467
  -165.000    47.678     1.079
  -155.000    47.678     0.951
  -145.000    47.678     0.620
  -135.000    47.678     0.397
  -125.000    47.678     0.315
  -115.000    47.678     0.410
  -105.000    47.678     0.982
   -95.000    47.678     1.950
   -85.000    47.678     1.663
   -75.000    47.678     0.804
   -65.000    47.678     0.538
   -55.000    47.678     0.491
   -45.000    47.678     0.448
   -35.000    47.678     0.649
   -25.000    47.678     0.836
   -15.000    47.678     0.945
    -5.000    47.678     1.282
     5.000    47.678     1.327
    15.000    47.678     1.147
    25.000    47.678     0.997
    35.000    47.678     0.675
    45.000    47.678     0.500
    55.000    47.678     0.487
    65.000    47.678     0.625
    75.000    47.678     1.209
    85.000    47.678     2.123
    95.000    47.678     2.228
   105.000    47.678     1.165
   115.000    47.678     0.530
   125.000    47.678     0.392
   135.000    47.678     0.411
   145.000    47.678     0.542
   155.000    47.678     0.725
   165.000    47.678     0.963
   175.000    47.678     1.448
   185.000    47.678     1.467
  -185.000    57.071     0.530
  -175.000    57.071     0.590
  -165.000    57.071     0.692
  -155.000    57.071     0.771
  -145.000    57.071     0.538
  -135.000    57.071     0.508
  -125.000    57.071     0.586
  -115.000    57.071     0.948
  -105.000    57.071     1.861
   -95.000    57.071     2.830
   -85.000    57.071     2.647
   -75.000    57.071     1.515
   -65.000    57.071     0.885
   -55.000    57.071     0.591
   -45.000    57.071     0.422
   -35.000    57.071     0.502
   -25.000    57.071     0.595
   -15.000    57.071     0.564
    -5.000    57.071     0.516
     5.000    57.071     0.568
    15.000    57.071     0.820
    25.000    57.071     0.774
    35.000    57.071     0.583
    45.000    57.071     0.597
    55.000    57.071     0.823
    65.000    57.071     1.277
    75.000    57.071     2.309
    85.000    57.071     3.607
    95.000    57.071     3.526
   105.000    57.071     2.296
   115.000    57.071     1.177
   125.000    57.071     0.644
   135.000    57.071     0.461
   145.000    57.071     0.439
   155.000    57.071     0.532
   165.000    57.071     0.524
   175.000    57.071     0.530
   185.000    57.071     0.590
  -185.000    66.474     0.433
  -175.000    66.474     0.503
  -165.000    66.474     0.867
  -155.000    66.474     1.039
  -145.000    66.474     0.832
  -135.000    66.474     0.905
  -125.000    66.474     1.141
  -115.000    66.474     1.577
  -105.000    66.474     2.433
   -95.000    66.474     3.182
   -85.000    66.474     2.854
   -75.000    66.474     1.915
   -65.000    66.474     1.405
   -55.000    66.474     0.984
   -45.000    66.474     0.799
   -35.000    66.474     0.819
   -25.000    66.474     0.832
   -15.000    66.474     0.660
    -5.000    66.474     0.414
     5.000    66.474     0.533
    15.000    66.474     0.880
    25.000    66.474     0.940
    35.000    66.474     0.846
    45.000    66.474     0.865
    55.000    66.474     1.029
    65.000    66.474     1.221
    75.000    66.474     1.530
    85.000    66.474     1.994
    95.000    66.474     2.141
   105.000    66.474     1.805
   115.000    66.474     1.384
   125.000    66.474     1.000
   135.000    66.474     0.764
   145.000    66.474     0.677
   155.000    66.474     0.768
   165.000    66.474     0.658
   175.000    66.474     0.433
   185.000    66.474     0.503
  -185.000    75.882     0.801
  -175.000    75.882     0.866
  -165.000    75.882     1.239
  -155.000    75.882     1.201
  -145.000    75.882     1.207
  -135.000    75.882     1.192
  -125.000    75.882     1.078
  -115.000    75.882     0.937
  -105.000    75.882     0.889
   -95.000    75.882     0.655
   -85.000    75.882     0.653
   -75.000    75.882     0.851
   -65.000    75.882     0.923
   -55.000    75.882     1.014
   -45.000    75.882     1.236
   -35.000    75.882     1.325
   -25.000    75.882     1.171
   -15.000    75.882     1.176
    -5.000    75.882     0.907
     5.000    75.882     0.942
    15.000    75.882     1.051
    25.000    75.882     1.034
    35.000    75.882     1.091
    45.000    75.882     0.958
    55.000    75.882     0.729
    65.000    75.882     0.651
    75.000    75.882     0.525
    85.000    75.882     0.410
    95.000    75.882     0.507
   105.000    75.882     0.702
   115.000    75.882     0.795
   125.000    75.882     0.905
   135.000    75.882     1.061
   145.000    75.882     1.101
   155.000    75.882     1.082
   165.000    75.882     1.057
   175.000    75.882     0.801
   185.000    75.882     0.866
  -185.000    85.294     1.330
  -175.000    85.294     1.303
  -165.000    85.294     1.257
  -155.000    85.294     1.177
  -145.000    85.294     1.440
  -135.000    85.294     1.447
  -125.000    85.294     0.706
  -115.000    85.294     0.305
  -105.000    85.294     0.217
   -95.000    85.294     0.125
   -85.000    85.294     0.141
   -75.000    85.294     0.239
   -65.000    85.294     0.290
   -55.000    85.294     0.897
   -45.000    85.294     1.830
   -35.000    85.294     1.616
   -25.000    85.294     1.218
   -15.000    85.294     1.350
    -5.000    85.294     1.624
     5.000    85.294     1.450
    15.000    85.294     1.008
    25.000    85.294     0.940
    35.000    85.294     1.347
    45.000    85.294     1.635
    55.000    85.294     0.719
    65.000    85.294     0.235
    75.000    85.294     0.164
    85.000    85.294     0.124
    95.000    85.294     0.141
   105.000    85.294     0.217
   115.000    85.294     0.327
   125.000    85.294     0.909
   135.000    85.294     1.536
   145.000    85.294     1.401
   155.000    85.294     1.122
   165.000    85.294     1.202
   175.000    85.294     1.330
   185.000    85.294     1.303
  -185.000    94.706     1.624
  -175.000    94.706     1.450
  -165.000    94.706     1.008
  -155.000    94.706     0.940
  -145.000    94.706     1.347
  -135.000    94.706     1.635
  -125.000    94.706     0.719
  -115.000    94.706     0.235
  -105.000    94.706     0.164
   -95.000    94.706     0.124
   -85.000    94.706     0.141
   -75.000    94.706     0.217
   -65.000    94.706     0.327
   -55.000    94.706     0.909
   -45.000    94.706     1.536
   -35.000    94.706     1.401
   -25.000    94.706     1.122
   -15.000    94.706     1.202
    -5.000    94.706     1.330
     5.000    94.706     1.303
    15.000    94.706     1.257
    25.000    94.706     1.177
    35.000    94.706     1.440
    45.000    94.706     1.447
    55.000    94.706     0.706
    65.000    94.706     0.305
    75.000    94.706     0.217
    85.000    94.706     0.125
    95.000    94.706     0.141
   105.000    94.706     0.239
   115.000    94.706     0.290
   125.000    94.706     0.897
   135.000    94.706     1.830
   145.000    94.706     1.616
   155.000    94.706     1.218
   165.000    94.706     1.350
   175.000    94.706     1.624
   185.000    94.706     1.450
text_01.dat                                                                     
poles     1  0  0
       phi     theta      int
  -185.000     0.810     2.529
  -175.000     0.810     2.529
  -165.000     0.810     2.529
  -155.000     0.810     2.529
  -145.000     0.810     2.529
  -135.000     0.810     2.529
  -125.000     0.810     2.529
  -115.000     0.810     2.529
  -105.000     0.810     2.529
   -95.000     0.810     2.529
   -85.000     0.810     2.529
   -75.000     0.810     2.529
   -65.000     0.810     2.529
   -55.000     0.810     2.529
   -45.000     0.810     2.529
   -35.000     0.810     2.529
   -25.000     0.810     2.529
   -15.000     0.810     2.529
    -5.000     0.810     2.529
     5.000     0.810     2.529
    15.000     0.810     2.529
    25.000     0.810     2.529
    35.000     0.810     2.529
    45.000     0.810     2.529
    55.000     0.810     2.529
    65.000     0.810     2.529
    75.000     0.810     2.529
    85.000     0.810     2.529
    95.000     0.810     2.529
   105.000     0.810     2.529
   115.000     0.810     2.529
   125.000     0.810     2.529
   135.000     0.810     2.529
   145.000     0.810     2.529
   155.000     0.810     2.529
   165.000     0.810     2.529
   175.000     0.810     2.529
   185.000     0.810     2.529
  -185.000    10.798     1.199
  -175.000    10.798     1.207
  -165.000    10.798     1.448
  -155.000    10.798     1.338
  -145.000    10.798     1.017
  -135.000    10.798     0.927
  -125.000    10.798     0.902
  -115.000    10.798     0.804
  -105.000    10.798     0.726
   -95.000    10.798     0.689
   -85.000    10.798     0.649
   -75.000    10.798     0.671
   -65.000    10.798     0.714
   -55.000    10.798     0.772
   -45.000    10.798     0.787
   -35.000    10.798     0.925
   -25.000    10.798     1.153
   -15.000    10.798     1.264
    -5.000    10.798     1.127
     5.000    10.798     1.158
    15.000    10.798     1.106
    25.000    10.798     0.952
    35.000    10.798     0.791
    45.000    10.798     0.723
    55.000    10.798     0.690
    65.000    10.798     0.666
    75.000    10.798     0.641
    85.000    10.798     0.610
    95.000    10.798     0.620
   105.000    10.798     0.666
   115.000    10.798     0.731
   125.000    10.798     0.779
   135.000    10.798     0.849
   145.000    10.798     1.018
   155.000    10.798     1.265
   165.000    10.798     1.325
   175.000    10.798     1.199
   185.000    10.798     1.207
  -185.000    19.719     0.372
  -175.000    19.719     0.374
  -165.000    19.719     0.408
  -155.000    19.719     0.486
  -145.000    19.719     0.543
  -135.000    19.719     0.613
  -125.000    19.719     0.678
  -115.000    19.719     0.712
  -105.000    19.719     0.705
   -95.000    19.719     0.671
   -85.000    19.719     0.643
   -75.000    19.719     0.647
   -65.000    19.719     0.679
   -55.000    19.719     0.668
   -45.000    19.719     0.589
   -35.000    19.719     0.533
   -25.000    19.719     0.485
   -15.000    19.719     0.485
    -5.000    19.719     0.503
     5.000    19.719     0.529
    15.000    19.719     0.510
    25.000    19.719     0.533
    35.000    19.719     0.620
    45.000    19.719     0.691
    55.000    19.719     0.761
    65.000    19.719     0.811
    75.000    19.719     0.835
    85.000    19.719     0.806
    95.000    19.719     0.778
   105.000    19.719     0.743
   115.000    19.719     0.676
   125.000    19.719     0.634
   135.000    19.719     0.581
   145.000    19.719     0.523
   155.000    19.719     0.434
   165.000    19.719     0.381
   175.000    19.719     0.372
   185.000    19.719     0.374
  -185.000    28.966     0.374
  -175.000    28.966     0.360
  -165.000    28.966     0.381
  -155.000    28.966     0.547
  -145.000    28.966     0.824
  -135.000    28.966     1.171
  -125.000    28.966     1.603
  -115.000    28.966     1.897
  -105.000    28.966     1.992
   -95.000    28.966     1.842
   -85.000    28.966     1.722
   -75.000    28.966     1.782
   -65.000    28.966     2.003
   -55.000    28.966     1.915
   -45.000    28.966     1.439
   -35.000    28.966     0.982
   -25.000    28.966     0.639
   -15.000    28.966     0.499
    -5.000    28.966     0.469
     5.000    28.966     0.533
    15.000    28.966     0.557
    25.000    28.966     0.748
    35.000    28.966     1.172
    45.000    28.966     1.647
    55.000    28.966     1.797
    65.000    28.966     1.783
    75.000    28.966     1.645
    85.000    28.966     1.571
    95.000    28.966     1.625
   105.000    28.966     1.755
   115.000    28.966     1.802
   125.000    28.966     1.743
   135.000    28.966     1.445
   145.000    28.966     1.007
   155.000    28.966     0.602
   165.000    28.966     0.415
   175.000    28.966     0.374
   185.000    28.966     0.360
  -185.000    38.303     0.455
  -175.000    38.303     0.433
  -165.000    38.303     0.558
  -155.000    38.303     0.913
  -145.000    38.303     1.326
  -135.000    38.303     1.677
  -125.000    38.303     1.775
  -115.000    38.303     1.749
  -105.000    38.303     1.629
   -95.000    38.303     1.371
   -85.000    38.303     1.273
   -75.000    38.303     1.535
   -65.000    38.303     1.946
   -55.000    38.303     2.270
   -45.000    38.303     2.343
   -35.000    38.303     1.792
   -25.000    38.303     1.001
   -15.000    38.303     0.592
    -5.000    38.303     0.458
     5.000    38.303     0.484
    15.000    38.303     0.647
    25.000    38.303     1.156
    35.000    38.303     1.613
    45.000    38.303     1.517
    55.000    38.303     1.230
    65.000    38.303     1.030
    75.000    38.303     0.817
    85.000    38.303     0.675
    95.000    38.303     0.730
   105.000    38.303     0.900
   115.000    38.303     1.095
   125.000    38.303     1.423
   135.000    38.303     1.935
   145.000    38.303     1.932
   155.000    38.303     1.178
   165.000    38.303     0.630
   175.000    38.303     0.455
   185.000    38.303     0.433
  -185.000    47.678     0.527
  -175.000    47.678     0.458
  -165.000    47.678     0.800
  -155.000    47.678     1.623
  -145.000    47.678     1.510
  -135.000    47.678     0.864
  -125.000    47.678     0.642
  -115.000    47.678     0.768
  -105.000    47.678     0.471
   -95.000    47.678     0.246
   -85.000    47.678     0.245
   -75.000    47.678     0.536
   -65.000    47.678     0.779
   -55.000    47.678     0.804
   -45.000    47.678     1.256
   -35.000    47.678     1.952
   -25.000    47.678     1.603
   -15.000    47.678     0.785
    -5.000    47.678     0.517
     5.000    47.678     0.556
    15.000    47.678     0.983
    25.000    47.678     1.525
    35.000    47.678     1.195
    45.000    47.678     0.571
    55.000    47.678     0.610
    65.000    47.678     0.800
    75.000    47.678     0.582
    85.000    47.678     0.222
    95.000    47.678     0.231
   105.000    47.678     0.457
   115.000    47.678     0.614
   125.000    47.678     0.502
   135.000    47.678     0.936
   145.000    47.678     1.920
   155.000    47.678     2.060
   165.000    47.678     1.017
   175.000    47.678     0.527
   185.000    47.678     0.458
  -185.000    57.071     0.788
  -175.000    57.071     0.701
  -165.000    57.071     1.103
  -155.000    57.071     1.979
  -145.000    57.071     1.496
  -135.000    57.071     0.573
  -125.000    57.071     0.290
  -115.000    57.071     0.361
  -105.000    57.071     0.254
   -95.000    57.071     0.192
   -85.000    57.071     0.155
   -75.000    57.071     0.204
   -65.000    57.071     0.295
   -55.000    57.071     0.358
   -45.000    57.071     0.925
   -35.000    57.071     2.030
   -25.000    57.071     1.859
   -15.000    57.071     1.014
    -5.000    57.071     0.680
     5.000    57.071     0.762
    15.000    57.071     1.340
    25.000    57.071     2.015
    35.000    57.071     1.584
    45.000    57.071     0.711
    55.000    57.071     0.409
    65.000    57.071     0.380
    75.000    57.071     0.267
    85.000    57.071     0.281
    95.000    57.071     0.204
   105.000    57.071     0.177
   115.000    57.071     0.240
   125.000    57.071     0.362
   135.000    57.071     0.808
   145.000    57.071     2.008
   155.000    57.071     2.638
   165.000    57.071     1.453
   175.000    57.071     0.788
   185.000    57.071     0.701
  -185.000    66.474     0.826
  -175.000    66.474     0.734
  -165.000    66.474     0.983
  -155.000    66.474     1.454
  -145.000    66.474     1.792
  -135.000    66.474     1.392
  -125.000    66.474     0.605
  -115.000    66.474     0.387
  -105.000    66.474     0.378
   -95.000    66.474     0.235
   -85.000    66.474     0.208
   -75.000    66.474     0.261
   -65.000    66.474     0.496
   -55.000    66.474     1.068
   -45.000    66.474     1.913
   -35.000    66.474     1.945
   -25.000    66.474     1.053
   -15.000    66.474     0.802
    -5.000    66.474     0.679
     5.000    66.474     0.754
    15.000    66.474     0.915
    25.000    66.474     1.501
    35.000    66.474     2.300
    45.000    66.474     2.123
    55.000    66.474     1.209
    65.000    66.474     0.533
    75.000    66.474     0.254
    85.000    66.474     0.256
    95.000    66.474     0.218
   105.000    66.474     0.315
   115.000    66.474     0.558
   125.000    66.474     1.253
   135.000    66.474     2.210
   145.000    66.474     2.165
   155.000    66.474     1.846
   165.000    66.474     1.248
   175.000    66.474     0.826
   185.000    66.474     0.734
  -185.000    75.882     0.749
  -175.000    75.882     0.644
  -165.000    75.882     0.564
  -155.000    75.882     0.631
  -145.000    75.882     1.184
  -135.000    75.882     1.879
  -125.000    75.882     1.493
  -115.000    75.882     0.829
  -105.000    75.882     0.500
   -95.000    75.882     0.379
   -85.000    75.882     0.478
   -75.000    75.882     0.665
   -65.000    75.882     1.173
   -55.000    75.882     1.789
   -45.000    75.882     1.541
   -35.000    75.882     0.837
   -25.000    75.882     0.429
   -15.000    75.882     0.486
    -5.000    75.882     0.696
     5.000    75.882     0.723
    15.000    75.882     0.485
    25.000    75.882     0.509
    35.000    75.882     1.054
    45.000    75.882     2.044
    55.000    75.882     2.452
    65.000    75.882     1.619
    75.000    75.882     0.750
    85.000    75.882     0.472
    95.000    75.882     0.566
   105.000    75.882     0.826
   115.000    75.882     1.255
   125.000    75.882     2.004
   135.000    75.882     1.907
   145.000    75.882     1.075
   155.000    75.882     0.682
   165.000    75.882     0.701
   175.000    75.882     0.749
   185.000    75.882     0.644
  -185.000    85.294     1.400
  -175.000    85.294     1.023
  -165.000    85.294     0.297
  -155.000    85.294     0.294
  -145.000    85.294     0.408
  -135.000    85.294     1.039
  -125.000    85.294     1.813
  -115.000    85.294     1.363
  -105.000    85.294     1.190
   -95.000    85.294     2.272
   -85.000    85.294     1.962
   -75.000    85.294     1.044
   -65.000    85.294     1.325
   -55.000    85.294     1.392
   -45.000    85.294     0.661
   -35.000    85.294     0.273
   -25.000    85.294     0.216
   -15.000    85.294     0.382
    -5.000    85.294     1.487
     5.000    85.294     1.333
    15.000    85.294     0.365
    25.000    85.294     0.262
    35.000    85.294     0.344
    45.000    85.294     0.967
    55.000    85.294     2.049
    65.000    85.294     1.707
    75.000    85.294     1.472
    85.000    85.294     2.470
    95.000    85.294     1.994
   105.000    85.294     1.049
   115.000    85.294     1.268
   125.000    85.294     1.274
   135.000    85.294     0.670
   145.000    85.294     0.297
   155.000    85.294     0.215
   165.000    85.294     0.412
   175.000    85.294     1.400
   185.000    85.294     1.023
  -185.000    94.706     1.487
  -175.000    94.706     1.333
  -165.000    94.706     0.365
  -155.000    94.706     0.262
  -145.000    94.706     0.344
  -135.000    94.706     0.967
  -125.000    94.706     2.049
  -115.000    94.706     1.707
  -105.000    94.706     1.472
   -95.000    94.706     2.470
   -85.000    94.706     1.994
   -75.000    94.706     1.049
   -65.000    94.706     1.268
   -55.000    94.706     1.274
   -45.000    94.706     0.670
   -35.000    94.706     0.297
   -25.000    94.706     0.215
   -15.000    94.706     0.412
    -5.000    94.706     1.400
     5.000    94.706     1.023
    15.000    94.706     0.297
    25.000    94.706     0.294
    35.000    94.706     0.408
    45.000    94.706     1.039
    55.000    94.706     1.813
    65.000    94.706     1.363
    75.000    94.706     1.190
    85.000    94.706     2.272
    95.000    94.706     1.962
   105.000    94.706     1.044
   115.000    94.706     1.325
   125.000    94.706     1.392
   135.000    94.706     0.661
   145.000    94.706     0.273
   155.000    94.706     0.216
   165.000    94.706     0.382
   175.000    94.706     1.487
   185.000    94.706     1.333
text_02.dat                                                                     
poles     1  0  0
       phi     theta      int
  -185.000     0.810     1.358
  -175.000     0.810     1.358
  -165.000     0.810     1.358
  -155.000     0.810     1.358
  -145.000     0.810     1.358
  -135.000     0.810     1.358
  -125.000     0.810     1.358
  -115.000     0.810     1.358
  -105.000     0.810     1.358
   -95.000     0.810     1.358
   -85.000     0.810     1.358
   -75.000     0.810     1.358
   -65.000     0.810     1.358
   -55.000     0.810     1.358
   -45.000     0.810     1.358
   -35.000     0.810     1.358
   -25.000     0.810     1.358
   -15.000     0.810     1.358
    -5.000     0.810     1.358
     5.000     0.810     1.358
    15.000     0.810     1.358
    25.000     0.810     1.358
    35.000     0.810     1.358
    45.000     0.810     1.358
    55.000     0.810     1.358
    65.000     0.810     1.358
    75.000     0.810     1.358
    85.000     0.810     1.358
    95.000     0.810     1.358
   105.000     0.810     1.358
   115.000     0.810     1.358
   125.000     0.810     1.358
   135.000     0.810     1.358
   145.000     0.810     1.358
   155.000     0.810     1.358
   165.000     0.810     1.358
   175.000     0.810     1.358
   185.000     0.810     1.358
  -185.000    10.798     0.922
  -175.000    10.798     0.933
  -165.000    10.798     1.289
  -155.000    10.798     1.279
  -145.000    10.798     1.018
  -135.000    10.798     1.109
  -125.000    10.798     1.106
  -115.000    10.798     0.908
  -105.000    10.798     0.881
   -95.000    10.798     0.878
   -85.000    10.798     0.839
   -75.000    10.798     0.894
   -65.000    10.798     0.849
   -55.000    10.798     0.892
   -45.000    10.798     1.062
   -35.000    10.798     1.028
   -25.000    10.798     1.135
   -15.000    10.798     0.829
    -5.000    10.798     1.019
     5.000    10.798     1.116
    15.000    10.798     0.924
    25.000    10.798     1.040
    35.000    10.798     1.000
    45.000    10.798     1.074
    55.000    10.798     0.794
    65.000    10.798     0.709
    75.000    10.798     0.650
    85.000    10.798     0.442
    95.000    10.798     0.549
   105.000    10.798     0.800
   115.000    10.798     1.045
   125.000    10.798     1.364
   135.000    10.798     0.995
   145.000    10.798     1.265
   155.000    10.798     0.987
   165.000    10.798     1.128
   175.000    10.798     0.922
   185.000    10.798     0.933
  -185.000    19.719     0.385
  -175.000    19.719     0.481
  -165.000    19.719     0.654
  -155.000    19.719     0.579
  -145.000    19.719     0.581
  -135.000    19.719     0.725
  -125.000    19.719     0.856
  -115.000    19.719     0.801
  -105.000    19.719     0.977
   -95.000    19.719     0.896
   -85.000    19.719     0.789
   -75.000    19.719     0.831
   -65.000    19.719     0.917
   -55.000    19.719     0.704
   -45.000    19.719     0.728
   -35.000    19.719     0.636
   -25.000    19.719     0.509
   -15.000    19.719     0.463
    -5.000    19.719     0.456
     5.000    19.719     0.416
    15.000    19.719     0.492
    25.000    19.719     0.764
    35.000    19.719     0.804
    45.000    19.719     0.949
    55.000    19.719     0.877
    65.000    19.719     0.919
    75.000    19.719     0.950
    85.000    19.719     0.938
    95.000    19.719     1.202
   105.000    19.719     0.975
   115.000    19.719     0.945
   125.000    19.719     0.814
   135.000    19.719     0.749
   145.000    19.719     0.632
   155.000    19.719     0.511
   165.000    19.719     0.452
   175.000    19.719     0.385
   185.000    19.719     0.481
  -185.000    28.966     0.328
  -175.000    28.966     0.404
  -165.000    28.966     0.393
  -155.000    28.966     0.573
  -145.000    28.966     0.914
  -135.000    28.966     1.413
  -125.000    28.966     1.484
  -115.000    28.966     1.896
  -105.000    28.966     1.522
   -95.000    28.966     1.437
   -85.000    28.966     1.520
   -75.000    28.966     1.633
   -65.000    28.966     1.449
   -55.000    28.966     1.477
   -45.000    28.966     1.648
   -35.000    28.966     1.215
   -25.000    28.966     0.662
   -15.000    28.966     0.461
    -5.000    28.966     0.417
     5.000    28.966     0.482
    15.000    28.966     0.680
    25.000    28.966     0.854
    35.000    28.966     1.205
    45.000    28.966     1.302
    55.000    28.966     1.592
    65.000    28.966     1.734
    75.000    28.966     1.205
    85.000    28.966     1.473
    95.000    28.966     1.432
   105.000    28.966     1.346
   115.000    28.966     1.224
   125.000    28.966     1.332
   135.000    28.966     1.356
   145.000    28.966     1.128
   155.000    28.966     0.626
   165.000    28.966     0.422
