text_01.dat                                                                     
poles     0  0  1
       phi     theta      int
  -165.000    47.678     1.129
  -155.000    47.678     1.120
  -145.000    47.678     1.113
  -135.000    47.678     1.112
  -125.000    47.678     1.115
  -115.000    47.678     1.112
  -105.000    47.678     1.103
   -95.000    47.678     1.091
   -85.000    47.678     1.084
   -75.000    47.678     1.084
   -65.000    47.678     1.084
   -55.000    47.678     1.074
   -45.000    47.678     1.054
   -35.000    47.678     1.030
   -25.000    47.678     1.007
   -15.000    47.678     0.989
    -5.000    47.678     0.973
     5.000    47.678     0.958
    15.000    47.678     0.952
    25.000    47.678     0.953
    35.000    47.678     0.957
    45.000    47.678     0.957
    55.000    47.678     0.954
    65.000    47.678     0.953
    75.000    47.678     0.961
    85.000    47.678     0.984
    95.000    47.678     1.018
   105.000    47.678     1.058
   115.000    47.678     1.093
   125.000    47.678     1.116
   135.000    47.678     1.124
   145.000    47.678     1.124
   155.000    47.678     1.125
   165.000    47.678     1.130
   175.000    47.678     1.135
   185.000    47.678     1.136
  -185.000    57.071     1.086
  -175.000    57.071     1.076
  -165.000    57.071     1.063
  -155.000    57.071     1.054
  -145.000    57.071     1.051
  -135.000    57.071     1.058
  -125.000    57.071     1.073
  -115.000    57.071     1.090
  -105.000    57.071     1.100
   -95.000    57.071     1.105
   -85.000    57.071     1.112
   -75.000    57.071     1.124
   -65.000    57.071     1.136
   -55.000    57.071     1.133
   -45.000    57.071     1.116
   -35.000    57.071     1.097
   -25.000    57.071     1.087
   -15.000    57.071     1.077
    -5.000    57.071     1.060
     5.000    57.071     1.040
    15.000    57.071     1.029
    25.000    57.071     1.029
    35.000    57.071     1.032
    45.000    57.071     1.032
    55.000    57.071     1.034
    65.000    57.071     1.044
    75.000    57.071     1.062
    85.000    57.071     1.084
    95.000    57.071     1.104
   105.000    57.071     1.127
   115.000    57.071     1.143
   125.000    57.071     1.144
   135.000    57.071     1.127
   145.000    57.071     1.107
   155.000    57.071     1.094
   165.000    57.071     1.090
   175.000    57.071     1.086
   185.000    57.071     1.076
  -185.000    66.474     1.041
  -175.000    66.474     1.031
  -165.000    66.474     1.026
  -155.000    66.474     1.026
  -145.000    66.474     1.026
  -135.000    66.474     1.027
  -125.000    66.474     1.039
  -115.000    66.474     1.060
  -105.000    66.474     1.079
   -95.000    66.474     1.086
   -85.000    66.474     1.091
   -75.000    66.474     1.104
   -65.000    66.474     1.124
   -55.000    66.474     1.133
   -45.000    66.474     1.127
   -35.000    66.474     1.123
   -25.000    66.474     1.130
   -15.000    66.474     1.133
    -5.000    66.474     1.116
     5.000    66.474     1.091
    15.000    66.474     1.079
    25.000    66.474     1.082
    35.000    66.474     1.085
    45.000    66.474     1.078
    55.000    66.474     1.076
    65.000    66.474     1.092
    75.000    66.474     1.115
    85.000    66.474     1.126
    95.000    66.474     1.122
   105.000    66.474     1.117
   115.000    66.474     1.118
   125.000    66.474     1.112
   135.000    66.474     1.090
   145.000    66.474     1.066
   155.000    66.474     1.053
   165.000    66.474     1.049
   175.000    66.474     1.041
   185.000    66.474     1.031
  -185.000    75.882     1.069
  -175.000    75.882     1.066
  -165.000    75.882     1.080
  -155.000    75.882     1.101
  -145.000    75.882     1.104
  -135.000    75.882     1.086
  -125.000    75.882     1.077
  -115.000    75.882     1.088
  -105.000    75.882     1.104
   -95.000    75.882     1.101
   -85.000    75.882     1.088
   -75.000    75.882     1.091
   -65.000    75.882     1.113
   -55.000    75.882     1.136
   -45.000    75.882     1.145
   -35.000    75.882     1.157
   -25.000    75.882     1.178
   -15.000    75.882     1.190
    -5.000    75.882     1.176
     5.000    75.882     1.156
    15.000    75.882     1.157
    25.000    75.882     1.173
    35.000    75.882     1.177
    45.000    75.882     1.157
    55.000    75.882     1.139
    65.000    75.882     1.146
    75.000    75.882     1.162
    85.000    75.882     1.157
    95.000    75.882     1.129
   105.000    75.882     1.102
   115.000    75.882     1.096
   125.000    75.882     1.097
   135.000    75.882     1.090
   145.000    75.882     1.080
   155.000    75.882     1.078
   165.000    75.882     1.077
   175.000    75.882     1.069
   185.000    75.882     1.066
  -185.000    85.294     1.166
  -175.000    85.294     1.164
  -165.000    85.294     1.188
  -155.000    85.294     1.221
  -145.000    85.294     1.224
  -135.000    85.294     1.187
  -125.000    85.294     1.155
  -115.000    85.294     1.153
  -105.000    85.294     1.161
   -95.000    85.294     1.146
   -85.000    85.294     1.114
   -75.000    85.294     1.099
   -65.000    85.294     1.114
   -55.000    85.294     1.143
   -45.000    85.294     1.165
   -35.000    85.294     1.187
   -25.000    85.294     1.214
   -15.000    85.294     1.225
    -5.000    85.294     1.212
     5.000    85.294     1.202
    15.000    85.294     1.221
    25.000    85.294     1.251
    35.000    85.294     1.255
    45.000    85.294     1.218
    55.000    85.294     1.183
    65.000    85.294     1.179
    75.000    85.294     1.188
    85.000    85.294     1.172
    95.000    85.294     1.130
   105.000    85.294     1.100
   115.000    85.294     1.102
   125.000    85.294     1.122
   135.000    85.294     1.136
   145.000    85.294     1.152
   155.000    85.294     1.171
   165.000    85.294     1.176
   175.000    85.294     1.166
   185.000    85.294     1.164
  -185.000    94.706     1.212
  -175.000    94.706     1.202
  -165.000    94.706     1.221
  -155.000    94.706     1.251
  -145.000    94.706     1.255
  -135.000    94.706     1.218
  -125.000    94.706     1.183
  -115.000    94.706     1.179
  -105.000    94.706     1.188
   -95.000    94.706     1.172
   -85.000    94.706     1.130
   -75.000    94.706     1.100
   -65.000    94.706     1.102
   -55.000    94.706     1.122
   -45.000    94.706     1.136
   -35.000    94.706     1.152
   -25.000    94.706     1.171
   -15.000    94.706     1.176
    -5.000    94.706     1.166
     5.000    94.706     1.164
    15.000    94.706     1.188
    25.000    94.706     1.221
    35.000    94.706     1.224
    45.000    94.706     1.187
    55.000    94.706     1.155
    65.000    94.706     1.153
    75.000    94.706     1.161
    85.000    94.706     1.146
    95.000    94.706     1.114
   105.000    94.706     1.099
   115.000    94.706     1.114
   125.000    94.706     1.143
   135.000    94.706     1.165
   145.000    94.706     1.187
   155.000    94.706     1.214
   165.000    94.706     1.225
   175.000    94.706     1.212
   185.000    94.706     1.202
text_02.dat                                                                     
poles     1  0  1
       phi     theta      int
  -185.000     0.810     0.572
  -175.000     0.810     0.572
  -165.000     0.810     0.572
  -155.000     0.810     0.572
  -145.000     0.810     0.572
  -135.000     0.810     0.572
  -125.000     0.810     0.572
  -115.000     0.810     0.572
  -105.000     0.810     0.572
   -95.000     0.810     0.572
   -85.000     0.810     0.572
   -75.000     0.810     0.572
   -65.000     0.810     0.572
   -55.000     0.810     0.572
   -45.000     0.810     0.572
   -35.000     0.810     0.572
   -25.000     0.810     0.572
   -15.000     0.810     0.572
    -5.000     0.810     0.572
     5.000     0.810     0.572
    15.000     0.810     0.572
    25.000     0.810     0.572
    35.000     0.810     0.572
    45.000     0.810     0.572
    55.000     0.810     0.572
    65.000     0.810     0.572
    75.000     0.810     0.572
    85.000     0.810     0.572
    95.000     0.810     0.572
   105.000     0.810     0.572
   115.000     0.810     0.572
   125.000     0.810     0.572
   135.000     0.810     0.572
   145.000     0.810     0.572
   155.000     0.810     0.572
   165.000     0.810     0.572
   175.000     0.810     0.572
   185.000     0.810     0.572
  -185.000    10.798     0.925
  -175.000    10.798     0.940
  -165.000    10.798     0.924
  -155.000    10.798     0.932
  -145.000    10.798     0.989
  -135.000    10.798     1.043
  -125.000    10.798     1.038
  -115.000    10.798     0.996
  -105.000    10.798     0.971
   -95.000    10.798     0.983
   -85.000    10.798     1.002
   -75.000    10.798     1.016
   -65.000    10.798     1.050
   -55.000    10.798     1.095
   -45.000    10.798     1.102
   -35.000    10.798     1.046
   -25.000    10.798     0.990
   -15.000    10.798     0.990
    -5.000    10.798     1.031
     5.000    10.798     1.045
    15.000    10.798     1.028
    25.000    10.798     1.033
    35.000    10.798     1.081
    45.000    10.798     1.121
    55.000    10.798     1.086
    65.000    10.798     1.010
    75.000    10.798     0.957
    85.000    10.798     0.938
    95.000    10.798     0.925
   105.000    10.798     0.914
   115.000    10.798     0.934
   125.000    10.798     0.977
   135.000    10.798     0.993
   145.000    10.798     0.947
   155.000    10.798     0.894
   165.000    10.798     0.891
   175.000    10.798     0.925
   185.000    10.798     0.940
  -185.000    19.719     0.872
  -175.000    19.719     0.868
  -165.000    19.719     0.876
  -155.000    19.719     0.883
  -145.000    19.719     0.889
  -135.000    19.719     0.901
  -125.000    19.719     0.916
  -115.000    19.719     0.928
  -105.000    19.719     0.938
   -95.000    19.719     0.951
   -85.000    19.719     0.956
   -75.000    19.719     0.953
   -65.000    19.719     0.963
   -55.000    19.719     0.973
   -45.000    19.719     0.975
   -35.000    19.719     0.971
   -25.000    19.719     0.968
   -15.000    19.719     0.970
    -5.000    19.719     0.973
     5.000    19.719     0.988
    15.000    19.719     1.003
    25.000    19.719     1.003
    35.000    19.719     0.996
    45.000    19.719     0.988
    55.000    19.719     0.977
    65.000    19.719     0.954
    75.000    19.719     0.916
    85.000    19.719     0.881
    95.000    19.719     0.849
   105.000    19.719     0.828
   115.000    19.719     0.825
   125.000    19.719     0.830
   135.000    19.719     0.839
   145.000    19.719     0.851
   155.000    19.719     0.869
   165.000    19.719     0.879
   175.000    19.719     0.872
   185.000    19.719     0.868
  -185.000    28.966     1.068
  -175.000    28.966     1.060
  -165.000    28.966     1.036
  -155.000    28.966     1.018
  -145.000    28.966     1.020
  -135.000    28.966     1.030
  -125.000    28.966     1.042
  -115.000    28.966     1.062
  -105.000    28.966     1.091
   -95.000    28.966     1.109
   -85.000    28.966     1.110
   -75.000    28.966     1.097
   -65.000    28.966     1.079
   -55.000    28.966     1.071
   -45.000    28.966     1.073
   -35.000    28.966     1.078
   -25.000    28.966     1.083
   -15.000    28.966     1.102
    -5.000    28.966     1.119
     5.000    28.966     1.121
    15.000    28.966     1.114
    25.000    28.966     1.114
    35.000    28.966     1.129
    45.000    28.966     1.133
    55.000    28.966     1.118
    65.000    28.966     1.088
    75.000    28.966     1.052
    85.000    28.966     1.015
    95.000    28.966     0.976
   105.000    28.966     0.948
   115.000    28.966     0.942
   125.000    28.966     0.962
   135.000    28.966     0.995
   145.000    28.966     1.023
   155.000    28.966     1.037
   165.000    28.966     1.054
   175.000    28.966     1.068
   185.000    28.966     1.060
  -185.000    38.303     1.064
  -175.000    38.303     1.051
  -165.000    38.303     1.054
  -155.000    38.303     1.070
  -145.000    38.303     1.095
  -135.000    38.303     1.124
  -125.000    38.303     1.152
  -115.000    38.303     1.193
  -105.000    38.303     1.229
   -95.000    38.303     1.240
   -85.000    38.303     1.227
   -75.000    38.303     1.196
   -65.000    38.303     1.157
   -55.000    38.303     1.130
   -45.000    38.303     1.123
   -35.000    38.303     1.118
   -25.000    38.303     1.102
   -15.000    38.303     1.072
    -5.000    38.303     1.036
     5.000    38.303     1.019
    15.000    38.303     1.034
    25.000    38.303     1.079
    35.000    38.303     1.142
    45.000    38.303     1.188
    55.000    38.303     1.200
    65.000    38.303     1.194
    75.000    38.303     1.173
    85.000    38.303     1.135
    95.000    38.303     1.095
   105.000    38.303     1.072
   115.000    38.303     1.072
   125.000    38.303     1.099
   135.000    38.303     1.136
   145.000    38.303     1.149
   155.000    38.303     1.128
   165.000    38.303     1.094
   175.000    38.303     1.064
   185.000    38.303     1.051
  -185.000    47.678     0.827
  -175.000    47.678     0.829
  -165.000    47.678     0.887
  -155.000    47.678     0.959
  -145.000    47.678     1.007
  -135.000    47.678     1.027
  -125.000    47.678     1.051
  -115.000    47.678     1.112
  -105.000    47.678     1.196
   -95.000    47.678     1.253
   -85.000    47.678     1.235
   -75.000    47.678     1.145
   -65.000    47.678     1.043
   -55.000    47.678     0.985
   -45.000    47.678     0.986
   -35.000    47.678     0.997
   -25.000    47.678     0.962
   -15.000    47.678     0.879
    -5.000    47.678     0.792
     5.000    47.678     0.750
    15.000    47.678     0.784
    25.000    47.678     0.873
    35.000    47.678     0.970
    45.000    47.678     1.026
    55.000    47.678     1.049
    65.000    47.678     1.085
    75.000    47.678     1.142
    85.000    47.678     1.179
    95.000    47.678     1.156
   105.000    47.678     1.087
   115.000    47.678     1.026
   125.000    47.678     1.016
   135.000    47.678     1.042
   145.000    47.678     1.040
   155.000    47.678     0.978
   165.000    47.678     0.889
   175.000    47.678     0.827
   185.000    47.678     0.829
  -185.000    57.071     0.644
  -175.000    57.071     0.667
  -165.000    57.071     0.812
  -155.000    57.071     0.959
  -145.000    57.071     1.018
  -135.000    57.071     1.021
  -125.000    57.071     1.048
  -115.000    57.071     1.119
  -105.000    57.071     1.200
   -95.000    57.071     1.248
   -85.000    57.071     1.224
   -75.000    57.071     1.136
   -65.000    57.071     1.033
   -55.000    57.071     0.967
   -45.000    57.071     0.969
   -35.000    57.071     1.000
   -25.000    57.071     0.964
   -15.000    57.071     0.821
    -5.000    57.071     0.661
     5.000    57.071     0.604
    15.000    57.071     0.687
    25.000    57.071     0.840
    35.000    57.071     0.957
    45.000    57.071     1.006
    55.000    57.071     1.035
    65.000    57.071     1.095
    75.000    57.071     1.176
    85.000    57.071     1.235
    95.000    57.071     1.225
   105.000    57.071     1.150
   115.000    57.071     1.062
   125.000    57.071     1.008
   135.000    57.071     1.004
   145.000    57.071     0.996
   155.000    57.071     0.912
   165.000    57.071     0.758
   175.000    57.071     0.644
   185.000    57.071     0.667
  -185.000    66.474     0.547
  -175.000    66.474     0.576
  -165.000    66.474     0.786
  -155.000    66.474     1.001
  -145.000    66.474     1.065
  -135.000    66.474     1.020
  -125.000    66.474     1.003
  -115.000    66.474     1.047
  -105.000    66.474     1.109
   -95.000    66.474     1.141
   -85.000    66.474     1.134
   -75.000    66.474     1.085
   -65.000    66.474     1.005
   -55.000    66.474     0.952
   -45.000    66.474     0.987
   -35.000    66.474     1.072
   -25.000    66.474     1.046
   -15.000    66.474     0.846
    -5.000    66.474     0.622
     5.000    66.474     0.562
    15.000    66.474     0.707
    25.000    66.474     0.928
    35.000    66.474     1.045
    45.000    66.474     1.033
    55.000    66.474     1.011
    65.000    66.474     1.051
    75.000    66.474     1.134
    85.000    66.474     1.203
    95.000    66.474     1.209
   105.000    66.474     1.145
   115.000    66.474     1.041
   125.000    66.474     0.969
   135.000    66.474     0.981
   145.000    66.474     1.015
   155.000    66.474     0.929
   165.000    66.474     0.716
   175.000    66.474     0.547
   185.000    66.474     0.576
  -185.000    75.882     0.505
  -175.000    75.882     0.517
  -165.000    75.882     0.768
  -155.000    75.882     1.035
  -145.000    75.882     1.114
  -135.000    75.882     1.028
  -125.000    75.882     0.953
  -115.000    75.882     0.965
  -105.000    75.882     1.023
   -95.000    75.882     1.067
   -85.000    75.882     1.085
   -75.000    75.882     1.063
   -65.000    75.882     1.000
   -55.000    75.882     0.968
   -45.000    75.882     1.044
   -35.000    75.882     1.161
   -25.000    75.882     1.119
   -15.000    75.882     0.863
    -5.000    75.882     0.584
     5.000    75.882     0.531
    15.000    75.882     0.745
    25.000    75.882     1.028
    35.000    75.882     1.147
    45.000    75.882     1.081
    55.000    75.882     0.994
    65.000    75.882     0.998
    75.000    75.882     1.072
    85.000    75.882     1.151
    95.000    75.882     1.177
   105.000    75.882     1.123
   115.000    75.882     1.019
   125.000    75.882     0.959
   135.000    75.882     1.009
   145.000    75.882     1.084
   155.000    75.882     0.997
   165.000    75.882     0.733
   175.000    75.882     0.505
   185.000    75.882     0.517
  -185.000    85.294     0.509
  -175.000    85.294     0.491
  -165.000    85.294     0.773
  -155.000    85.294     1.092
  -145.000    85.294     1.201
  -135.000    85.294     1.106
  -125.000    85.294     1.004
  -115.000    85.294     0.999
  -105.000    85.294     1.051
   -95.000    85.294     1.102
   -85.000    85.294     1.140
   -75.000    85.294     1.141
   -65.000    85.294     1.080
   -55.000    85.294     1.043
   -45.000    85.294     1.122
   -35.000    85.294     1.239
   -25.000    85.294     1.169
   -15.000    85.294     0.859
    -5.000    85.294     0.538
     5.000    85.294     0.498
    15.000    85.294     0.773
    25.000    85.294     1.107
    35.000    85.294     1.234
    45.000    85.294     1.143
    55.000    85.294     1.031
    65.000    85.294     1.018
    75.000    85.294     1.075
    85.000    85.294     1.140
    95.000    85.294     1.179
   105.000    85.294     1.160
   115.000    85.294     1.078
   125.000    85.294     1.029
   135.000    85.294     1.103
   145.000    85.294     1.209
   155.000    85.294     1.124
   165.000    85.294     0.810
   175.000    85.294     0.509
   185.000    85.294     0.491
  -185.000    94.706     0.538
  -175.000    94.706     0.498
  -165.000    94.706     0.773
  -155.000    94.706     1.107
  -145.000    94.706     1.234
  -135.000    94.706     1.143
  -125.000    94.706     1.031
  -115.000    94.706     1.018
  -105.000    94.706     1.075
   -95.000    94.706     1.140
   -85.000    94.706     1.179
   -75.000    94.706     1.160
   -65.000    94.706     1.078
   -55.000    94.706     1.029
   -45.000    94.706     1.103
   -35.000    94.706     1.209
   -25.000    94.706     1.124
   -15.000    94.706     0.810
    -5.000    94.706     0.509
     5.000    94.706     0.491
    15.000    94.706     0.773
    25.000    94.706     1.092
    35.000    94.706     1.201
    45.000    94.706     1.106
    55.000    94.706     1.004
    65.000    94.706     0.999
    75.000    94.706     1.051
    85.000    94.706     1.102
    95.000    94.706     1.140
   105.000    94.706     1.141
   115.000    94.706     1.080
   125.000    94.706     1.043
   135.000    94.706     1.122
   145.000    94.706     1.239
   155.000    94.706     1.169
   165.000    94.706     0.859
   175.000    94.706     0.538
   185.000    94.706     0.498
text_01.dat                                                                     
poles     1  0  0
       phi     theta      int
  -185.000     0.810     0.037
  -175.000     0.810     0.037
  -165.000     0.810     0.037
  -155.000     0.810     0.037
  -145.000     0.810     0.037
  -135.000     0.810     0.037
  -125.000     0.810     0.037
  -115.000     0.810     0.037
  -105.000     0.810     0.037
   -95.000     0.810     0.037
   -85.000     0.810     0.037
   -75.000     0.810     0.037
   -65.000     0.810     0.037
   -55.000     0.810     0.037
   -45.000     0.810     0.037
   -35.000     0.810     0.037
   -25.000     0.810     0.037
   -15.000     0.810     0.037
    -5.000     0.810     0.037
     5.000     0.810     0.037
    15.000     0.810     0.037
    25.000     0.810     0.037
    35.000     0.810     0.037
    45.000     0.810     0.037
    55.000     0.810     0.037
    65.000     0.810     0.037
    75.000     0.810     0.037
    85.000     0.810     0.037
    95.000     0.810     0.037
   105.000     0.810     0.037
   115.000     0.810     0.037
   125.000     0.810     0.037
   135.000     0.810     0.037
   145.000     0.810     0.037
   155.000     0.810     0.037
   165.000     0.810     0.037
   175.000     0.810     0.037
   185.000     0.810     0.037
  -185.000    10.798     0.060
  -175.000    10.798     0.058
  -165.000    10.798     0.062
  -155.000    10.798     0.069
  -145.000    10.798     0.073
  -135.000    10.798     0.075
  -125.000    10.798     0.075
  -115.000    10.798     0.076
  -105.000    10.798     0.077
   -95.000    10.798     0.072
   -85.000    10.798     0.064
   -75.000    10.798     0.059
   -65.000    10.798     0.060
   -55.000    10.798     0.061
   -45.000    10.798     0.061
   -35.000    10.798     0.061
   -25.000    10.798     0.061
   -15.000    10.798     0.058
    -5.000    10.798     0.052
     5.000    10.798     0.047
    15.000    10.798     0.045
    25.000    10.798     0.046
    35.000    10.798     0.045
    45.000    10.798     0.043
    55.000    10.798     0.042
    65.000    10.798     0.041
    75.000    10.798     0.043
    85.000    10.798     0.042
    95.000    10.798     0.038
   105.000    10.798     0.040
   115.000    10.798     0.044
   125.000    10.798     0.048
   135.000    10.798     0.052
   145.000    10.798     0.056
   155.000    10.798     0.058
   165.000    10.798     0.060
   175.000    10.798     0.060
   185.000    10.798     0.058
  -185.000    19.719     0.104
  -175.000    19.719     0.112
  -165.000    19.719     0.117
  -155.000    19.719     0.121
  -145.000    19.719     0.124
  -135.000    19.719     0.129
  -125.000    19.719     0.131
  -115.000    19.719     0.129
  -105.000    19.719     0.125
   -95.000    19.719     0.123
   -85.000    19.719     0.124
   -75.000    19.719     0.120
   -65.000    19.719     0.113
   -55.000    19.719     0.108
   -45.000    19.719     0.110
   -35.000    19.719     0.110
   -25.000    19.719     0.104
   -15.000    19.719     0.099
    -5.000    19.719     0.097
     5.000    19.719     0.096
    15.000    19.719     0.094
    25.000    19.719     0.088
    35.000    19.719     0.083
    45.000    19.719     0.081
    55.000    19.719     0.079
    65.000    19.719     0.077
    75.000    19.719     0.078
    85.000    19.719     0.080
    95.000    19.719     0.083
   105.000    19.719     0.084
   115.000    19.719     0.083
   125.000    19.719     0.084
   135.000    19.719     0.090
   145.000    19.719     0.095
   155.000    19.719     0.096
   165.000    19.719     0.098
   175.000    19.719     0.104
   185.000    19.719     0.112
  -185.000    28.966     0.145
  -175.000    28.966     0.154
  -165.000    28.966     0.163
  -155.000    28.966     0.170
  -145.000    28.966     0.174
  -135.000    28.966     0.175
  -125.000    28.966     0.177
  -115.000    28.966     0.176
  -105.000    28.966     0.174
   -95.000    28.966     0.172
   -85.000    28.966     0.170
   -75.000    28.966     0.166
   -65.000    28.966     0.157
   -55.000    28.966     0.149
   -45.000    28.966     0.139
   -35.000    28.966     0.132
   -25.000    28.966     0.128
   -15.000    28.966     0.127
    -5.000    28.966     0.127
     5.000    28.966     0.125
    15.000    28.966     0.121
    25.000    28.966     0.115
    35.000    28.966     0.111
    45.000    28.966     0.110
    55.000    28.966     0.112
    65.000    28.966     0.116
    75.000    28.966     0.123
    85.000    28.966     0.129
    95.000    28.966     0.132
   105.000    28.966     0.131
   115.000    28.966     0.129
   125.000    28.966     0.127
   135.000    28.966     0.128
   145.000    28.966     0.130
   155.000    28.966     0.132
   165.000    28.966     0.136
   175.000    28.966     0.145
   185.000    28.966     0.154
  -185.000    38.303     0.307
  -175.000    38.303     0.328
  -165.000    38.303     0.347
  -155.000    38.303     0.358
  -145.000    38.303     0.359
  -135.000    38.303     0.354
  -125.000    38.303     0.346
  -115.000    38.303     0.337
  -105.000    38.303     0.329
   -95.000    38.303     0.322
   -85.000    38.303     0.315
   -75.000    38.303     0.302
   -65.000    38.303     0.284
   -55.000    38.303     0.268
   -45.000    38.303     0.251
   -35.000    38.303     0.237
   -25.000    38.303     0.225
   -15.000    38.303     0.217
    -5.000    38.303     0.213
     5.000    38.303     0.210
    15.000    38.303     0.206
    25.000    38.303     0.199
    35.000    38.303     0.195
    45.000    38.303     0.198
    55.000    38.303     0.206
    65.000    38.303     0.216
    75.000    38.303     0.230
    85.000    38.303     0.243
    95.000    38.303     0.252
   105.000    38.303     0.255
   115.000    38.303     0.254
   125.000    38.303     0.257
   135.000    38.303     0.265
   145.000    38.303     0.273
   155.000    38.303     0.282
   165.000    38.303     0.292
   175.000    38.303     0.307
   185.000    38.303     0.328
  -185.000    47.678     0.612
  -175.000    47.678     0.644
  -165.000    47.678     0.678
  -155.000    47.678     0.698
  -145.000    47.678     0.693
  -135.000    47.678     0.667
  -125.000    47.678     0.635
  -115.000    47.678     0.611
  -105.000    47.678     0.595
   -95.000    47.678     0.578
   -85.000    47.678     0.555
   -75.000    47.678     0.524
   -65.000    47.678     0.494
   -55.000    47.678     0.468
   -45.000    47.678     0.444
   -35.000    47.678     0.422
   -25.000    47.678     0.404
   -15.000    47.678     0.390
    -5.000    47.678     0.379
     5.000    47.678     0.375
    15.000    47.678     0.374
    25.000    47.678     0.373
    35.000    47.678     0.372
    45.000    47.678     0.369
    55.000    47.678     0.370
    65.000    47.678     0.382
    75.000    47.678     0.399
    85.000    47.678     0.419
    95.000    47.678     0.436
   105.000    47.678     0.450
   115.000    47.678     0.465
   125.000    47.678     0.484
   135.000    47.678     0.509
   145.000    47.678     0.538
   155.000    47.678     0.563
   165.000    47.678     0.587
   175.000    47.678     0.612
   185.000    47.678     0.644
  -185.000    57.071     1.139
  -175.000    57.071     1.178
  -165.000    57.071     1.217
  -155.000    57.071     1.235
  -145.000    57.071     1.219
  -135.000    57.071     1.175
  -125.000    57.071     1.120
  -115.000    57.071     1.077
  -105.000    57.071     1.047
   -95.000    57.071     1.019
   -85.000    57.071     0.981
   -75.000    57.071     0.931
   -65.000    57.071     0.884
   -55.000    57.071     0.852
   -45.000    57.071     0.833
   -35.000    57.071     0.811
   -25.000    57.071     0.780
   -15.000    57.071     0.748
    -5.000    57.071     0.727
     5.000    57.071     0.724
    15.000    57.071     0.731
    25.000    57.071     0.736
    35.000    57.071     0.732
    45.000    57.071     0.722
    55.000    57.071     0.713
    65.000    57.071     0.716
    75.000    57.071     0.729
    85.000    57.071     0.754
    95.000    57.071     0.784
   105.000    57.071     0.816
   115.000    57.071     0.855
   125.000    57.071     0.906
   135.000    57.071     0.968
   145.000    57.071     1.028
   155.000    57.071     1.074
   165.000    57.071     1.107
   175.000    57.071     1.139
   185.000    57.071     1.178
  -185.000    66.474     1.693
  -175.000    66.474     1.726
  -165.000    66.474     1.751
  -155.000    66.474     1.751
  -145.000    66.474     1.723
  -135.000    66.474     1.676
  -125.000    66.474     1.624
  -115.000    66.474     1.587
  -105.000    66.474     1.561
   -95.000    66.474     1.538
   -85.000    66.474     1.499
   -75.000    66.474     1.438
   -65.000    66.474     1.381
   -55.000    66.474     1.348
   -45.000    66.474     1.334
   -35.000    66.474     1.315
   -25.000    66.474     1.276
   -15.000    66.474     1.230
    -5.000    66.474     1.200
     5.000    66.474     1.195
    15.000    66.474     1.201
    25.000    66.474     1.203
    35.000    66.474     1.196
    45.000    66.474     1.185
    55.000    66.474     1.172
    65.000    66.474     1.166
    75.000    66.474     1.176
    85.000    66.474     1.212
    95.000    66.474     1.263
   105.000    66.474     1.313
   115.000    66.474     1.368
   125.000    66.474     1.438
   135.000    66.474     1.523
   145.000    66.474     1.599
   155.000    66.474     1.645
   165.000    66.474     1.669
   175.000    66.474     1.693
   185.000    66.474     1.726
  -185.000    75.882     1.868
  -175.000    75.882     1.881
  -165.000    75.882     1.878
  -155.000    75.882     1.851
  -145.000    75.882     1.817
  -135.000    75.882     1.795
  -125.000    75.882     1.778
  -115.000    75.882     1.769
  -105.000    75.882     1.768
   -95.000    75.882     1.773
   -85.000    75.882     1.761
   -75.000    75.882     1.721
   -65.000    75.882     1.672
   -55.000    75.882     1.643
   -45.000    75.882     1.636
   -35.000    75.882     1.625
   -25.000    75.882     1.590
   -15.000    75.882     1.543
    -5.000    75.882     1.514
     5.000    75.882     1.508
    15.000    75.882     1.500
    25.000    75.882     1.485
    35.000    75.882     1.473
    45.000    75.882     1.469
    55.000    75.882     1.466
    65.000    75.882     1.467
    75.000    75.882     1.484
    85.000    75.882     1.530
    95.000    75.882     1.587
   105.000    75.882     1.637
   115.000    75.882     1.679
   125.000    75.882     1.725
   135.000    75.882     1.786
   145.000    75.882     1.841
   155.000    75.882     1.863
   165.000    75.882     1.863
   175.000    75.882     1.868
   185.000    75.882     1.881
  -185.000    85.294     1.798
  -175.000    85.294     1.792
  -165.000    85.294     1.768
  -155.000    85.294     1.729
  -145.000    85.294     1.700
  -135.000    85.294     1.699
  -125.000    85.294     1.708
  -115.000    85.294     1.725
  -105.000    85.294     1.752
   -95.000    85.294     1.789
   -85.000    85.294     1.814
   -75.000    85.294     1.810
   -65.000    85.294     1.785
   -55.000    85.294     1.767
   -45.000    85.294     1.773
   -35.000    85.294     1.780
   -25.000    85.294     1.758
   -15.000    85.294     1.718
    -5.000    85.294     1.693
     5.000    85.294     1.682
    15.000    85.294     1.660
    25.000    85.294     1.629
    35.000    85.294     1.607
    45.000    85.294     1.607
    55.000    85.294     1.615
    65.000    85.294     1.631
    75.000    85.294     1.661
    85.000    85.294     1.711
    95.000    85.294     1.759
   105.000    85.294     1.781
   115.000    85.294     1.785
   125.000    85.294     1.794
   135.000    85.294     1.821
   145.000    85.294     1.844
   155.000    85.294     1.839
   165.000    85.294     1.812
   175.000    85.294     1.798
   185.000    85.294     1.792
  -185.000    94.706     1.693
  -175.000    94.706     1.682
  -165.000    94.706     1.660
  -155.000    94.706     1.629
  -145.000    94.706     1.607
  -135.000    94.706     1.607
