    EPSACU     EPSVM   EPSctrl    RHOforest     RHOreverse      RHOtotal       RHOmod1       RHOmod2
    0.4900    0.5348   -0.3900    0.1417E+13    0.7759E+14    0.7900E+14    0.5521E+14    0.2379E+14
    0.4910    0.5359   -0.3910    0.1424E+13    0.7766E+14    0.7908E+14    0.5528E+14    0.2380E+14
    0.4920    0.5370   -0.3920    0.1431E+13    0.7773E+14    0.7916E+14    0.5535E+14    0.2381E+14
    0.4930    0.5381   -0.3930    0.1439E+13    0.7780E+14    0.7924E+14    0.5542E+14    0.2382E+14
    0.4940    0.5392   -0.3940    0.1446E+13    0.7787E+14    0.7932E+14    0.5549E+14    0.2383E+14
    0.4950    0.5403   -0.3950    0.1453E+13    0.7794E+14    0.7940E+14    0.5555E+14    0.2384E+14
    0.4960    0.5415   -0.3960    0.1461E+13    0.7801E+14    0.7947E+14    0.5562E+14    0.2385E+14
    0.4970    0.5426   -0.3970    0.1468E+13    0.7808E+14    0.7955E+14    0.5569E+14    0.2386E+14
    0.4980    0.5437   -0.3980    0.1475E+13    0.7815E+14    0.7963E+14    0.5576E+14    0.2387E+14
    0.4990    0.5448   -0.3990    0.1483E+13    0.7822E+14    0.7970E+14    0.5582E+14    0.2388E+14
    0.5000    0.5459   -0.4000    0.1490E+13    0.7829E+14    0.7978E+14    0.5589E+14    0.2389E+14
    0.5010    0.5470   -0.4010    0.1498E+13    0.7836E+14    0.7986E+14    0.5596E+14    0.2390E+14
    0.5020    0.5481   -0.4020    0.1505E+13    0.7842E+14    0.7993E+14    0.5602E+14    0.2391E+14
    0.5030    0.5492   -0.4030    0.1513E+13    0.7849E+14    0.8001E+14    0.5609E+14    0.2392E+14
    0.5040    0.5503   -0.4040    0.1520E+13    0.7856E+14    0.8008E+14    0.5615E+14    0.2393E+14
    0.5050    0.5514   -0.4050    0.1528E+13    0.7863E+14    0.8015E+14    0.5622E+14    0.2394E+14
    0.5060    0.5526   -0.4060    0.1535E+13    0.7869E+14    0.8023E+14    0.5628E+14    0.2394E+14
    0.5070    0.5537   -0.4070    0.1543E+13    0.7876E+14    0.8030E+14    0.5635E+14    0.2395E+14
    0.5080    0.5548   -0.4080    0.1550E+13    0.7883E+14    0.8038E+14    0.5641E+14    0.2396E+14
    0.5090    0.5559   -0.4090    0.1558E+13    0.7889E+14    0.8045E+14    0.5648E+14    0.2397E+14
    0.5100    0.5570   -0.4100    0.1566E+13    0.7896E+14    0.8052E+14    0.5654E+14    0.2398E+14
    0.5110    0.5581   -0.4110    0.1574E+13    0.7902E+14    0.8060E+14    0.5661E+14    0.2399E+14
    0.5120    0.5592   -0.4120    0.1581E+13    0.7909E+14    0.8067E+14    0.5667E+14    0.2400E+14
    0.5130    0.5603   -0.4130    0.1589E+13    0.7915E+14    0.8074E+14    0.5673E+14    0.2401E+14
    0.5140    0.5614   -0.4140    0.1597E+13    0.7922E+14    0.8081E+14    0.5680E+14    0.2402E+14
    0.5150    0.5625   -0.4150    0.1605E+13    0.7928E+14    0.8089E+14    0.5686E+14    0.2403E+14
    0.5160    0.5636   -0.4160    0.1612E+13    0.7935E+14    0.8096E+14    0.5692E+14    0.2404E+14
    0.5170    0.5647   -0.4170    0.1620E+13    0.7941E+14    0.8103E+14    0.5698E+14    0.2405E+14
    0.5180    0.5658   -0.4180    0.1628E+13    0.7947E+14    0.8110E+14    0.5704E+14    0.2406E+14
    0.5190    0.5669   -0.4190    0.1636E+13    0.7953E+14    0.8117E+14    0.5711E+14    0.2406E+14
    0.5200    0.5680   -0.4200    0.1644E+13    0.7960E+14    0.8124E+14    0.5717E+14    0.2407E+14
    0.5210    0.5691   -0.4210    0.1652E+13    0.7966E+14    0.8131E+14    0.5723E+14    0.2408E+14
    0.5220    0.5702   -0.4220    0.1660E+13    0.7972E+14    0.8138E+14    0.5729E+14    0.2409E+14
    0.5230    0.5713   -0.4230    0.1668E+13    0.7978E+14    0.8145E+14    0.5735E+14    0.2410E+14
    0.5240    0.5724   -0.4240    0.1676E+13    0.7985E+14    0.8152E+14    0.5741E+14    0.2411E+14
    0.5250    0.5735   -0.4250    0.1684E+13    0.7991E+14    0.8159E+14    0.5747E+14    0.2412E+14
    0.5260    0.5746   -0.4260    0.1692E+13    0.7997E+14    0.8166E+14    0.5753E+14    0.2413E+14
    0.5270    0.5757   -0.4270    0.1700E+13    0.8003E+14    0.8173E+14    0.5759E+14    0.2414E+14
    0.5280    0.5768   -0.4280    0.1708E+13    0.8009E+14    0.8180E+14    0.5765E+14    0.2415E+14
    0.5290    0.5779   -0.4290    0.1716E+13    0.8015E+14    0.8186E+14    0.5771E+14    0.2416E+14
    0.5300    0.5790   -0.4300    0.1724E+13    0.8021E+14    0.8193E+14    0.5777E+14    0.2416E+14
    0.5310    0.5801   -0.4310    0.1732E+13    0.8027E+14    0.8200E+14    0.5783E+14    0.2417E+14
    0.5320    0.5812   -0.4320    0.1740E+13    0.8033E+14    0.8207E+14    0.5788E+14    0.2418E+14
    0.5330    0.5823   -0.4330    0.1748E+13    0.8038E+14    0.8213E+14    0.5794E+14    0.2419E+14
    0.5340    0.5834   -0.4340    0.1757E+13    0.8044E+14    0.8220E+14    0.5800E+14    0.2420E+14
    0.5350    0.5845   -0.4350    0.1765E+13    0.8050E+14    0.8227E+14    0.5806E+14    0.2421E+14
    0.5360    0.5856   -0.4360    0.1773E+13    0.8056E+14    0.8233E+14    0.5811E+14    0.2422E+14
    0.5370    0.5867   -0.4370    0.1781E+13    0.8062E+14    0.8240E+14    0.5817E+14    0.2423E+14
    0.5380    0.5878   -0.4380    0.1790E+13    0.8067E+14    0.8246E+14    0.5823E+14    0.2423E+14
    0.5390    0.5889   -0.4390    0.1798E+13    0.8073E+14    0.8253E+14    0.5829E+14    0.2424E+14
    0.5400    0.5900   -0.4400    0.1806E+13    0.8079E+14    0.8259E+14    0.5834E+14    0.2425E+14
    0.5410    0.5911   -0.4410    0.1815E+13    0.8084E+14    0.8266E+14    0.5840E+14    0.2426E+14
    0.5420    0.5922   -0.4420    0.1823E+13    0.8090E+14    0.8272E+14    0.5845E+14    0.2427E+14
    0.5430    0.5933   -0.4430    0.1831E+13    0.8096E+14    0.8279E+14    0.5851E+14    0.2428E+14
    0.5440    0.5944   -0.4440    0.1840E+13    0.8101E+14    0.8285E+14    0.5857E+14    0.2429E+14
    0.5450    0.5955   -0.4450    0.1848E+13    0.8107E+14    0.8292E+14    0.5862E+14    0.2429E+14
    0.5460    0.5966   -0.4460    0.1857E+13    0.8112E+14    0.8298E+14    0.5868E+14    0.2430E+14
    0.5470    0.5977   -0.4470    0.1865E+13    0.8118E+14    0.8304E+14    0.5873E+14    0.2431E+14
    0.5480    0.5988   -0.4480    0.1874E+13    0.8123E+14    0.8311E+14    0.5879E+14    0.2432E+14
    0.5490    0.5999   -0.4490    0.1882E+13    0.8129E+14    0.8317E+14    0.5884E+14    0.2433E+14
    0.5500    0.6009   -0.4500    0.1891E+13    0.8134E+14    0.8323E+14    0.5889E+14    0.2434E+14
    0.5510    0.6020   -0.4510    0.1899E+13    0.8139E+14    0.8329E+14    0.5895E+14    0.2435E+14
    0.5520    0.6031   -0.4520    0.1908E+13    0.8145E+14    0.8335E+14    0.5900E+14    0.2436E+14
    0.5530    0.6042   -0.4530    0.1916E+13    0.8150E+14    0.8342E+14    0.5905E+14    0.2436E+14
    0.5540    0.6053   -0.4540    0.1925E+13    0.8155E+14    0.8348E+14    0.5911E+14    0.2437E+14
    0.5550    0.6064   -0.4550    0.1933E+13    0.8161E+14    0.8354E+14    0.5916E+14    0.2438E+14
    0.5560    0.6075   -0.4560    0.1942E+13    0.8166E+14    0.8360E+14    0.5921E+14    0.2439E+14
    0.5570    0.6086   -0.4570    0.1951E+13    0.8171E+14    0.8366E+14    0.5926E+14    0.2440E+14
    0.5580    0.6097   -0.4580    0.1959E+13    0.8176E+14    0.8372E+14    0.5932E+14    0.2440E+14
    0.5590    0.6107   -0.4590    0.1968E+13    0.8181E+14    0.8378E+14    0.5937E+14    0.2441E+14
    0.5600    0.6118   -0.4600    0.1977E+13    0.8187E+14    0.8384E+14    0.5942E+14    0.2442E+14
    0.5610    0.6129   -0.4610    0.1986E+13    0.8192E+14    0.8390E+14    0.5947E+14    0.2443E+14
    0.5620    0.6140   -0.4620    0.1994E+13    0.8197E+14    0.8396E+14    0.5953E+14    0.2444E+14
    0.5630    0.6151   -0.4630    0.2003E+13    0.8202E+14    0.8402E+14    0.5958E+14    0.2444E+14
    0.5640    0.6162   -0.4640    0.2012E+13    0.8207E+14    0.8408E+14    0.5963E+14    0.2445E+14
    0.5650    0.6173   -0.4650    0.2021E+13    0.8212E+14    0.8414E+14    0.5968E+14    0.2446E+14
    0.5660    0.6184   -0.4660    0.2029E+13    0.8217E+14    0.8420E+14    0.5973E+14    0.2447E+14
    0.5670    0.6194   -0.4670    0.2038E+13    0.8222E+14    0.8426E+14    0.5978E+14    0.2448E+14
    0.5680    0.6205   -0.4680    0.2047E+13    0.8227E+14    0.8431E+14    0.5983E+14    0.2448E+14
    0.5690    0.6216   -0.4690    0.2056E+13    0.8232E+14    0.8437E+14    0.5988E+14    0.2449E+14
    0.5700    0.6227   -0.4700    0.2065E+13    0.8236E+14    0.8443E+14    0.5993E+14    0.2450E+14
    0.5710    0.6238   -0.4710    0.2074E+13    0.8241E+14    0.8449E+14    0.5998E+14    0.2451E+14
    0.5720    0.6249   -0.4720    0.2083E+13    0.8246E+14    0.8454E+14    0.6003E+14    0.2452E+14
    0.5730    0.6259   -0.4730    0.2092E+13    0.8251E+14    0.8460E+14    0.6007E+14    0.2453E+14
    0.5740    0.6270   -0.4740    0.2101E+13    0.8256E+14    0.8466E+14    0.6012E+14    0.2453E+14
    0.5750    0.6281   -0.4750    0.2110E+13    0.8261E+14    0.8471E+14    0.6017E+14    0.2454E+14
    0.5760    0.6292   -0.4760    0.2119E+13    0.8265E+14    0.8477E+14    0.6022E+14    0.2455E+14
    0.5770    0.6303   -0.4770    0.2128E+13    0.8270E+14    0.8483E+14    0.6027E+14    0.2456E+14
    0.5780    0.6314   -0.4780    0.2137E+13    0.8275E+14    0.8488E+14    0.6032E+14    0.2457E+14
    0.5790    0.6324   -0.4790    0.2146E+13    0.8279E+14    0.8494E+14    0.6037E+14    0.2457E+14
    0.5800    0.6335   -0.4800    0.2155E+13    0.8284E+14    0.8499E+14    0.6041E+14    0.2458E+14
    0.5810    0.6346   -0.4810    0.2164E+13    0.8289E+14    0.8505E+14    0.6046E+14    0.2459E+14
    0.5820    0.6357   -0.4820    0.2173E+13    0.8293E+14    0.8510E+14    0.6051E+14    0.2460E+14
    0.5830    0.6367   -0.4830    0.2182E+13    0.8298E+14    0.8516E+14    0.6055E+14    0.2460E+14
    0.5840    0.6378   -0.4840    0.2191E+13    0.8302E+14    0.8521E+14    0.6060E+14    0.2461E+14
    0.5850    0.6389   -0.4850    0.2200E+13    0.8307E+14    0.8527E+14    0.6065E+14    0.2462E+14
    0.5860    0.6400   -0.4860    0.2210E+13    0.8311E+14    0.8532E+14    0.6070E+14    0.2463E+14
    0.5870    0.6411   -0.4870    0.2219E+13    0.8316E+14    0.8538E+14    0.6074E+14    0.2464E+14
    0.5880    0.6421   -0.4880    0.2228E+13    0.8320E+14    0.8543E+14    0.6079E+14    0.2464E+14
    0.5890    0.6432   -0.4890    0.2237E+13    0.8325E+14    0.8548E+14    0.6083E+14    0.2465E+14
    0.5900    0.6443   -0.4900    0.2246E+13    0.8329E+14    0.8554E+14    0.6088E+14    0.2466E+14
    0.5910    0.6454   -0.4910    0.2256E+13    0.8334E+14    0.8559E+14    0.6092E+14    0.2467E+14
    0.5920    0.6464   -0.4920    0.2265E+13    0.8338E+14    0.8564E+14    0.6097E+14    0.2468E+14
    0.5930    0.6475   -0.4930    0.2274E+13    0.8342E+14    0.8570E+14    0.6101E+14    0.2469E+14
    0.5940    0.6486   -0.4940    0.2283E+13    0.8347E+14    0.8575E+14    0.6106E+14    0.2469E+14
    0.5950    0.6497   -0.4950    0.2293E+13    0.8351E+14    0.8580E+14    0.6110E+14    0.2470E+14
    0.5960    0.6507   -0.4960    0.2302E+13    0.8355E+14    0.8585E+14    0.6115E+14    0.2471E+14
    0.5970    0.6518   -0.4970    0.2311E+13    0.8359E+14    0.8591E+14    0.6119E+14    0.2472E+14
    0.5980    0.6529   -0.4980    0.2321E+13    0.8364E+14    0.8596E+14    0.6123E+14    0.2472E+14
    0.5990    0.6540   -0.4990    0.2330E+13    0.8368E+14    0.8601E+14    0.6128E+14    0.2473E+14
    0.6000    0.6550   -0.5000    0.2339E+13    0.8372E+14    0.8606E+14    0.6132E+14    0.2474E+14
    0.6010    0.6561   -0.5010    0.2349E+13    0.8376E+14    0.8611E+14    0.6137E+14    0.2475E+14
    0.6020    0.6572   -0.5020    0.2358E+13    0.8380E+14    0.8616E+14    0.6141E+14    0.2475E+14
    0.6030    0.6582   -0.5030    0.2368E+13    0.8385E+14    0.8621E+14    0.6145E+14    0.2476E+14
    0.6040    0.6593   -0.5040    0.2377E+13    0.8389E+14    0.8626E+14    0.6149E+14    0.2477E+14
    0.6050    0.6604   -0.5050    0.2387E+13    0.8393E+14    0.8631E+14    0.6154E+14    0.2478E+14
    0.6060    0.6614   -0.5060    0.2396E+13    0.8397E+14    0.8636E+14    0.6158E+14    0.2478E+14
    0.6070    0.6625   -0.5070    0.2405E+13    0.8401E+14    0.8641E+14    0.6162E+14    0.2479E+14
    0.6080    0.6636   -0.5080    0.2415E+13    0.8405E+14    0.8646E+14    0.6166E+14    0.2480E+14
    0.6090    0.6647   -0.5090    0.2424E+13    0.8409E+14    0.8651E+14    0.6171E+14    0.2481E+14
    0.6100    0.6657   -0.5100    0.2434E+13    0.8413E+14    0.8656E+14    0.6175E+14    0.2481E+14
    0.6110    0.6668   -0.5110    0.2443E+13    0.8417E+14    0.8661E+14    0.6179E+14    0.2482E+14
    0.6120    0.6679   -0.5120    0.2453E+13    0.8421E+14    0.8666E+14    0.6183E+14    0.2483E+14
    0.6130    0.6689   -0.5130    0.2463E+13    0.8425E+14    0.8671E+14    0.6187E+14    0.2484E+14
    0.6140    0.6700   -0.5140    0.2472E+13    0.8428E+14    0.8676E+14    0.6191E+14    0.2484E+14
    0.6150    0.6711   -0.5150    0.2482E+13    0.8432E+14    0.8681E+14    0.6195E+14    0.2485E+14
    0.6160    0.6721   -0.5160    0.2491E+13    0.8436E+14    0.8685E+14    0.6199E+14    0.2486E+14
    0.6170    0.6732   -0.5170    0.2501E+13    0.8440E+14    0.8690E+14    0.6203E+14    0.2487E+14
    0.6180    0.6743   -0.5180    0.2511E+13    0.8444E+14    0.8695E+14    0.6208E+14    0.2487E+14
    0.6190    0.6753   -0.5190    0.2520E+13    0.8448E+14    0.8700E+14    0.6212E+14    0.2488E+14
    0.6200    0.6764   -0.5200    0.2530E+13    0.8451E+14    0.8704E+14    0.6216E+14    0.2489E+14
    0.6210    0.6774   -0.5210    0.2540E+13    0.8455E+14    0.8709E+14    0.6220E+14    0.2490E+14
    0.6220    0.6785   -0.5220    0.2549E+13    0.8459E+14    0.8714E+14    0.6224E+14    0.2490E+14
    0.6230    0.6796   -0.5230    0.2559E+13    0.8463E+14    0.8719E+14    0.6228E+14    0.2491E+14
    0.6240    0.6806   -0.5240    0.2569E+13    0.8466E+14    0.8723E+14    0.6231E+14    0.2492E+14
    0.6250    0.6817   -0.5250    0.2578E+13    0.8470E+14    0.8728E+14    0.6235E+14    0.2493E+14
    0.6260    0.6828   -0.5260    0.2588E+13    0.8474E+14    0.8732E+14    0.6239E+14    0.2493E+14
    0.6270    0.6838   -0.5270    0.2598E+13    0.8477E+14    0.8737E+14    0.6243E+14    0.2494E+14
    0.6280    0.6849   -0.5280    0.2608E+13    0.8481E+14    0.8742E+14    0.6247E+14    0.2495E+14
    0.6290    0.6859   -0.5290    0.2617E+13    0.8484E+14    0.8746E+14    0.6251E+14    0.2495E+14
    0.6300    0.6870   -0.5300    0.2627E+13    0.8488E+14    0.8751E+14    0.6254E+14    0.2496E+14
    0.6310    0.6881   -0.5310    0.2637E+13    0.8492E+14    0.8755E+14    0.6258E+14    0.2497E+14
    0.6320    0.6891   -0.5320    0.2647E+13    0.8495E+14    0.8760E+14    0.6262E+14    0.2498E+14
    0.6330    0.6902   -0.5330    0.2656E+13    0.8499E+14    0.8764E+14    0.6266E+14    0.2499E+14
    0.6340    0.6912   -0.5340    0.2666E+13    0.8502E+14    0.8769E+14    0.6269E+14    0.2499E+14
    0.6350    0.6923   -0.5350    0.2676E+13    0.8506E+14    0.8773E+14    0.6273E+14    0.2500E+14
    0.6360    0.6934   -0.5360    0.2686E+13    0.8509E+14    0.8778E+14    0.6277E+14    0.2501E+14
    0.6370    0.6944   -0.5370    0.2696E+13    0.8512E+14    0.8782E+14    0.6281E+14    0.2502E+14
    0.6380    0.6955   -0.5380    0.2706E+13    0.8516E+14    0.8786E+14    0.6284E+14    0.2502E+14
    0.6390    0.6965   -0.5390    0.2715E+13    0.8519E+14    0.8791E+14    0.6288E+14    0.2503E+14
    0.6400    0.6976   -0.5400    0.2725E+13    0.8523E+14    0.8795E+14    0.6291E+14    0.2504E+14
    0.6410    0.6986   -0.5410    0.2735E+13    0.8526E+14    0.8800E+14    0.6295E+14    0.2505E+14
    0.6420    0.6997   -0.5420    0.2745E+13    0.8529E+14    0.8804E+14    0.6299E+14    0.2505E+14
    0.6430    0.7007   -0.5430    0.2755E+13    0.8533E+14    0.8808E+14    0.6302E+14    0.2506E+14
    0.6440    0.7018   -0.5440    0.2765E+13    0.8536E+14    0.8813E+14    0.6306E+14    0.2507E+14
    0.6450    0.7029   -0.5450    0.2775E+13    0.8539E+14    0.8817E+14    0.6309E+14    0.2508E+14
    0.6460    0.7039   -0.5460    0.2785E+13    0.8543E+14    0.8821E+14    0.6313E+14    0.2508E+14
    0.6470    0.7050   -0.5470    0.2795E+13    0.8546E+14    0.8825E+14    0.6316E+14    0.2509E+14
    0.6480    0.7060   -0.5480    0.2805E+13    0.8549E+14    0.8830E+14    0.6320E+14    0.2510E+14
    0.6490    0.7071   -0.5490    0.2815E+13    0.8552E+14    0.8834E+14    0.6323E+14    0.2511E+14
    0.6500    0.7081   -0.5500    0.2824E+13    0.8556E+14    0.8838E+14    0.6327E+14    0.2511E+14
    0.6510    0.7092   -0.5510    0.2834E+13    0.8559E+14    0.8842E+14    0.6330E+14    0.2512E+14
    0.6520    0.7102   -0.5520    0.2844E+13    0.8562E+14    0.8846E+14    0.6334E+14    0.2513E+14
    0.6530    0.7113   -0.5530    0.2854E+13    0.8565E+14    0.8851E+14    0.6337E+14    0.2514E+14
    0.6540    0.7123   -0.5540    0.2864E+13    0.8568E+14    0.8855E+14    0.6340E+14    0.2514E+14
    0.6550    0.7134   -0.5550    0.2874E+13    0.8571E+14    0.8859E+14    0.6344E+14    0.2515E+14
    0.6560    0.7144   -0.5560    0.2884E+13    0.8574E+14    0.8863E+14    0.6347E+14    0.2516E+14
    0.6570    0.7155   -0.5570    0.2894E+13    0.8578E+14    0.8867E+14    0.6350E+14    0.2517E+14
    0.6580    0.7165   -0.5580    0.2904E+13    0.8581E+14    0.8871E+14    0.6354E+14    0.2517E+14
    0.6590    0.7176   -0.5590    0.2915E+13    0.8584E+14    0.8875E+14    0.6357E+14    0.2518E+14
    0.6600    0.7186   -0.5600    0.2925E+13    0.8587E+14    0.8879E+14    0.6360E+14    0.2519E+14
    0.6610    0.7197   -0.5610    0.2935E+13    0.8590E+14    0.8883E+14    0.6364E+14    0.2520E+14
    0.6620    0.7207   -0.5620    0.2945E+13    0.8593E+14    0.8887E+14    0.6367E+14    0.2520E+14
    0.6630    0.7218   -0.5630    0.2955E+13    0.8596E+14    0.8891E+14    0.6370E+14    0.2521E+14
    0.6640    0.7228   -0.5640    0.2965E+13    0.8599E+14    0.8895E+14    0.6373E+14    0.2522E+14
    0.6650    0.7239   -0.5650    0.2975E+13    0.8602E+14    0.8899E+14    0.6376E+14    0.2523E+14
    0.6660    0.7249   -0.5660    0.2985E+13    0.8605E+14    0.8903E+14    0.6380E+14    0.2523E+14
    0.6670    0.7260   -0.5670    0.2995E+13    0.8607E+14    0.8907E+14    0.6383E+14    0.2524E+14
    0.6680    0.7270   -0.5680    0.3005E+13    0.8610E+14    0.8911E+14    0.6386E+14    0.2525E+14
    0.6690    0.7280   -0.5690    0.3015E+13    0.8613E+14    0.8915E+14    0.6389E+14    0.2526E+14
    0.6700    0.7291   -0.5700    0.3026E+13    0.8616E+14    0.8919E+14    0.6392E+14    0.2527E+14
    0.6710    0.7301   -0.5710    0.3036E+13    0.8619E+14    0.8923E+14    0.6395E+14    0.2527E+14
    0.6720    0.7312   -0.5720    0.3046E+13    0.8622E+14    0.8926E+14    0.6398E+14    0.2528E+14
    0.6730    0.7322   -0.5730    0.3056E+13    0.8625E+14    0.8930E+14    0.6401E+14    0.2529E+14
    0.6740    0.7333   -0.5740    0.3066E+13    0.8627E+14    0.8934E+14    0.6404E+14    0.2530E+14
    0.6750    0.7343   -0.5750    0.3076E+13    0.8630E+14    0.8938E+14    0.6407E+14    0.2530E+14
    0.6760    0.7353   -0.5760    0.3086E+13    0.8633E+14    0.8942E+14    0.6410E+14    0.2531E+14
    0.6770    0.7364   -0.5770    0.3097E+13    0.8636E+14    0.8945E+14    0.6413E+14    0.2532E+14
    0.6780    0.7374   -0.5780    0.3107E+13    0.8639E+14    0.8949E+14    0.6416E+14    0.2533E+14
    0.6790    0.7385   -0.5790    0.3117E+13    0.8641E+14    0.8953E+14    0.6419E+14    0.2533E+14
    0.6800    0.7395   -0.5800    0.3127E+13    0.8644E+14    0.8957E+14    0.6423E+14    0.2534E+14
    0.6810    0.7406   -0.5810    0.3137E+13    0.8647E+14    0.8960E+14    0.6425E+14    0.2535E+14
    0.6820    0.7416   -0.5820    0.3147E+13    0.8649E+14    0.8964E+14    0.6428E+14    0.2536E+14
    0.6830    0.7426   -0.5830    0.3158E+13    0.8652E+14    0.8968E+14    0.6431E+14    0.2536E+14
    0.6840    0.7437   -0.5840    0.3168E+13    0.8655E+14    0.8971E+14    0.6434E+14    0.2537E+14
    0.6850    0.7447   -0.5850    0.3178E+13    0.8657E+14    0.8975E+14    0.6437E+14    0.2538E+14
    0.6860    0.7457   -0.5860    0.3188E+13    0.8660E+14    0.8979E+14    0.6440E+14    0.2539E+14
    0.6870    0.7468   -0.5870    0.3198E+13    0.8663E+14    0.8982E+14    0.6443E+14    0.2540E+14
    0.6880    0.7478   -0.5880    0.3209E+13    0.8665E+14    0.8986E+14    0.6446E+14    0.2540E+14
    0.6890    0.7489   -0.5890    0.3219E+13    0.8668E+14    0.8990E+14    0.6448E+14    0.2541E+14
    0.6900    0.7499   -0.5900    0.3229E+13    0.8670E+14    0.8993E+14    0.6451E+14    0.2542E+14
    0.6910    0.7509   -0.5910    0.3239E+13    0.8673E+14    0.8997E+14    0.6454E+14    0.2543E+14
    0.6920    0.7520   -0.5920    0.3250E+13    0.8675E+14    0.9000E+14    0.6457E+14    0.2544E+14
    0.6930    0.7530   -0.5930    0.3260E+13    0.8678E+14    0.9004E+14    0.6460E+14    0.2544E+14
    0.6940    0.7540   -0.5940    0.3270E+13    0.8680E+14    0.9007E+14    0.6462E+14    0.2545E+14
    0.6950    0.7551   -0.5950    0.3280E+13    0.8683E+14    0.9011E+14    0.6465E+14    0.2546E+14
    0.6960    0.7561   -0.5960    0.3291E+13    0.8685E+14    0.9014E+14    0.6468E+14    0.2547E+14
    0.6970    0.7572   -0.5970    0.3301E+13    0.8688E+14    0.9018E+14    0.6470E+14    0.2547E+14
    0.6980    0.7582   -0.5980    0.3311E+13    0.8690E+14    0.9021E+14    0.6473E+14    0.2548E+14
    0.6990    0.7592   -0.5990    0.3321E+13    0.8693E+14    0.9025E+14    0.6476E+14    0.2549E+14
    0.7000    0.7603   -0.6000    0.3332E+13    0.8695E+14    0.9028E+14    0.6478E+14    0.2550E+14
