     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.15297     0.1451E+06  0.1416E+06  0.1465E+06  0.7050E+05  0.7072E+05  0.7106E+05  0.3523E+05  0.3621E+05  0.3559E+05     0.7667E-05  0.6109E-05  0.7983E-05
     0.15491     0.1452E+06  0.1416E+06  0.1464E+06  0.7051E+05  0.7072E+05  0.7106E+05  0.3522E+05  0.3621E+05  0.3561E+05     0.7709E-05  0.6110E-05  0.7941E-05
     0.15685     0.1453E+06  0.1416E+06  0.1463E+06  0.7051E+05  0.7073E+05  0.7106E+05  0.3520E+05  0.3622E+05  0.3562E+05     0.7751E-05  0.6106E-05  0.7903E-05
     0.15879     0.1454E+06  0.1416E+06  0.1462E+06  0.7053E+05  0.7072E+05  0.7107E+05  0.3519E+05  0.3621E+05  0.3565E+05     0.7785E-05  0.6110E-05  0.7864E-05
     0.16072     0.1455E+06  0.1416E+06  0.1461E+06  0.7055E+05  0.7071E+05  0.7107E+05  0.3519E+05  0.3620E+05  0.3568E+05     0.7820E-05  0.6113E-05  0.7827E-05
     0.16265     0.1456E+06  0.1416E+06  0.1460E+06  0.7057E+05  0.7071E+05  0.7107E+05  0.3519E+05  0.3620E+05  0.3570E+05     0.7854E-05  0.6115E-05  0.7789E-05
     0.16458     0.1456E+06  0.1416E+06  0.1458E+06  0.7060E+05  0.7071E+05  0.7108E+05  0.3521E+05  0.3619E+05  0.3572E+05     0.7890E-05  0.6120E-05  0.7749E-05
     0.16651     0.1457E+06  0.1415E+06  0.1457E+06  0.7061E+05  0.7071E+05  0.7109E+05  0.3520E+05  0.3619E+05  0.3575E+05     0.7926E-05  0.6123E-05  0.7710E-05
     0.16844     0.1458E+06  0.1415E+06  0.1456E+06  0.7064E+05  0.7070E+05  0.7110E+05  0.3522E+05  0.3618E+05  0.3578E+05     0.7958E-05  0.6130E-05  0.7670E-05
     0.17036     0.1459E+06  0.1415E+06  0.1455E+06  0.7066E+05  0.7069E+05  0.7111E+05  0.3522E+05  0.3617E+05  0.3581E+05     0.7992E-05  0.6134E-05  0.7632E-05
     0.17228     0.1460E+06  0.1415E+06  0.1454E+06  0.7069E+05  0.7068E+05  0.7112E+05  0.3523E+05  0.3616E+05  0.3584E+05     0.8023E-05  0.6142E-05  0.7593E-05
     0.17419     0.1460E+06  0.1415E+06  0.1453E+06  0.7070E+05  0.7067E+05  0.7114E+05  0.3523E+05  0.3614E+05  0.3588E+05     0.8058E-05  0.6146E-05  0.7554E-05
     0.17611     0.1461E+06  0.1414E+06  0.1452E+06  0.7072E+05  0.7066E+05  0.7116E+05  0.3523E+05  0.3613E+05  0.3591E+05     0.8088E-05  0.6151E-05  0.7519E-05
     0.17803     0.1462E+06  0.1414E+06  0.1451E+06  0.7073E+05  0.7066E+05  0.7116E+05  0.3523E+05  0.3613E+05  0.3593E+05     0.8116E-05  0.6151E-05  0.7491E-05
     0.17994     0.1462E+06  0.1414E+06  0.1450E+06  0.7074E+05  0.7066E+05  0.7115E+05  0.3522E+05  0.3613E+05  0.3593E+05     0.8142E-05  0.6151E-05  0.7464E-05
     0.18184     0.1463E+06  0.1414E+06  0.1450E+06  0.7075E+05  0.7065E+05  0.7117E+05  0.3521E+05  0.3612E+05  0.3596E+05     0.8169E-05  0.6154E-05  0.7434E-05
     0.18375     0.1464E+06  0.1414E+06  0.1449E+06  0.7075E+05  0.7065E+05  0.7116E+05  0.3520E+05  0.3612E+05  0.3597E+05     0.8196E-05  0.6153E-05  0.7408E-05
     0.18565     0.1465E+06  0.1414E+06  0.1448E+06  0.7077E+05  0.7064E+05  0.7117E+05  0.3521E+05  0.3610E+05  0.3599E+05     0.8221E-05  0.6158E-05  0.7378E-05
     0.18755     0.1465E+06  0.1414E+06  0.1447E+06  0.7079E+05  0.7064E+05  0.7117E+05  0.3522E+05  0.3610E+05  0.3601E+05     0.8247E-05  0.6160E-05  0.7349E-05
     0.18945     0.1466E+06  0.1414E+06  0.1446E+06  0.7081E+05  0.7063E+05  0.7118E+05  0.3522E+05  0.3609E+05  0.3603E+05     0.8276E-05  0.6165E-05  0.7315E-05
     0.19135     0.1466E+06  0.1413E+06  0.1445E+06  0.7083E+05  0.7064E+05  0.7119E+05  0.3523E+05  0.3609E+05  0.3606E+05     0.8301E-05  0.6168E-05  0.7286E-05
     0.19325     0.1467E+06  0.1413E+06  0.1445E+06  0.7083E+05  0.7063E+05  0.7119E+05  0.3522E+05  0.3609E+05  0.3607E+05     0.8318E-05  0.6170E-05  0.7268E-05
     0.19514     0.1467E+06  0.1413E+06  0.1444E+06  0.7084E+05  0.7063E+05  0.7121E+05  0.3522E+05  0.3608E+05  0.3609E+05     0.8338E-05  0.6174E-05  0.7243E-05
     0.19514     0.1467E+06  0.1413E+06  0.1444E+06  0.7084E+05  0.7063E+05  0.7121E+05  0.3522E+05  0.3608E+05  0.3609E+05     0.8338E-05  0.6174E-05  0.7243E-05
