     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.39250     0.2680E+03  0.2678E+03  0.2627E+03  0.1092E+03  0.1090E+03  0.1039E+03  0.7312E+02  0.7443E+02  0.7193E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.41558     0.2686E+03  0.2684E+03  0.2629E+03  0.1091E+03  0.1089E+03  0.1035E+03  0.7286E+02  0.7432E+02  0.7166E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.43867     0.2691E+03  0.2690E+03  0.2631E+03  0.1090E+03  0.1089E+03  0.1030E+03  0.7260E+02  0.7421E+02  0.7139E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.46175     0.2697E+03  0.2696E+03  0.2634E+03  0.1089E+03  0.1088E+03  0.1025E+03  0.7233E+02  0.7411E+02  0.7111E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.48484     0.2702E+03  0.2702E+03  0.2636E+03  0.1087E+03  0.1087E+03  0.1021E+03  0.7206E+02  0.7401E+02  0.7083E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.50792     0.2708E+03  0.2708E+03  0.2638E+03  0.1086E+03  0.1086E+03  0.1016E+03  0.7178E+02  0.7391E+02  0.7056E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.53101     0.2713E+03  0.2714E+03  0.2640E+03  0.1085E+03  0.1086E+03  0.1011E+03  0.7151E+02  0.7381E+02  0.7028E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.55409     0.2719E+03  0.2720E+03  0.2642E+03  0.1083E+03  0.1085E+03  0.1007E+03  0.7124E+02  0.7372E+02  0.7001E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.57718     0.2724E+03  0.2726E+03  0.2644E+03  0.1082E+03  0.1084E+03  0.1002E+03  0.7096E+02  0.7364E+02  0.6975E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.60026     0.2729E+03  0.2732E+03  0.2646E+03  0.1081E+03  0.1084E+03  0.9972E+02  0.7068E+02  0.7355E+02  0.6949E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.62335     0.2734E+03  0.2738E+03  0.2648E+03  0.1079E+03  0.1083E+03  0.9927E+02  0.7041E+02  0.7346E+02  0.6923E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.64643     0.2740E+03  0.2744E+03  0.2650E+03  0.1078E+03  0.1082E+03  0.9882E+02  0.7013E+02  0.7338E+02  0.6899E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.66952     0.2745E+03  0.2749E+03  0.2652E+03  0.1077E+03  0.1081E+03  0.9839E+02  0.6986E+02  0.7329E+02  0.6875E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.69260     0.2750E+03  0.2755E+03  0.2654E+03  0.1075E+03  0.1081E+03  0.9797E+02  0.6959E+02  0.7321E+02  0.6851E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.71569     0.2755E+03  0.2760E+03  0.2656E+03  0.1074E+03  0.1080E+03  0.9755E+02  0.6933E+02  0.7312E+02  0.6829E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.73878     0.2759E+03  0.2766E+03  0.2658E+03  0.1073E+03  0.1079E+03  0.9715E+02  0.6906E+02  0.7303E+02  0.6807E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.76186     0.2764E+03  0.2771E+03  0.2660E+03  0.1072E+03  0.1078E+03  0.9677E+02  0.6880E+02  0.7295E+02  0.6786E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.78495     0.2769E+03  0.2776E+03  0.2662E+03  0.1071E+03  0.1077E+03  0.9639E+02  0.6855E+02  0.7286E+02  0.6766E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.80803     0.2773E+03  0.2780E+03  0.2664E+03  0.1069E+03  0.1076E+03  0.9603E+02  0.6830E+02  0.7277E+02  0.6746E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.83111     0.2778E+03  0.2785E+03  0.2667E+03  0.1068E+03  0.1075E+03  0.9568E+02  0.6805E+02  0.7268E+02  0.6728E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.85420     0.2782E+03  0.2790E+03  0.2669E+03  0.1067E+03  0.1074E+03  0.9535E+02  0.6781E+02  0.7259E+02  0.6710E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.87728     0.2787E+03  0.2794E+03  0.2671E+03  0.1066E+03  0.1073E+03  0.9502E+02  0.6757E+02  0.7250E+02  0.6693E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.90036     0.2791E+03  0.2798E+03  0.2673E+03  0.1065E+03  0.1072E+03  0.9471E+02  0.6734E+02  0.7242E+02  0.6676E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.92345     0.2795E+03  0.2802E+03  0.2675E+03  0.1064E+03  0.1071E+03  0.9442E+02  0.6711E+02  0.7233E+02  0.6660E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.94653     0.2799E+03  0.2806E+03  0.2677E+03  0.1063E+03  0.1070E+03  0.9413E+02  0.6688E+02  0.7224E+02  0.6645E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.96961     0.2803E+03  0.2810E+03  0.2680E+03  0.1062E+03  0.1069E+03  0.9386E+02  0.6667E+02  0.7215E+02  0.6631E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.99269     0.2806E+03  0.2813E+03  0.2682E+03  0.1061E+03  0.1067E+03  0.9360E+02  0.6645E+02  0.7206E+02  0.6617E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.01576     0.2810E+03  0.2817E+03  0.2684E+03  0.1060E+03  0.1066E+03  0.9335E+02  0.6624E+02  0.7197E+02  0.6604E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.03884     0.2814E+03  0.2820E+03  0.2686E+03  0.1059E+03  0.1065E+03  0.9312E+02  0.6603E+02  0.7189E+02  0.6591E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.06192     0.2817E+03  0.2823E+03  0.2689E+03  0.1058E+03  0.1064E+03  0.9289E+02  0.6583E+02  0.7180E+02  0.6579E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.08499     0.2820E+03  0.2825E+03  0.2689E+03  0.1058E+03  0.1063E+03  0.9269E+02  0.6551E+02  0.7158E+02  0.6561E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.10806     0.2824E+03  0.2828E+03  0.2691E+03  0.1057E+03  0.1061E+03  0.9250E+02  0.6530E+02  0.7148E+02  0.6550E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.13113     0.2827E+03  0.2830E+03  0.2693E+03  0.1057E+03  0.1060E+03  0.9231E+02  0.6510E+02  0.7138E+02  0.6540E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15420     0.2830E+03  0.2833E+03  0.2696E+03  0.1056E+03  0.1059E+03  0.9214E+02  0.6490E+02  0.7129E+02  0.6530E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15420     0.2830E+03  0.2833E+03  0.2696E+03  0.1056E+03  0.1059E+03  0.9214E+02  0.6490E+02  0.7129E+02  0.6530E+02     0.0000E+00  0.0000E+00  0.0000E+00
