text_01.dat                                                                     
poles     0  0  1
       phi     theta      int
  -165.000    47.678     0.288
  -155.000    47.678     0.389
  -145.000    47.678     0.403
  -135.000    47.678     0.195
  -125.000    47.678     0.311
  -115.000    47.678     0.454
  -105.000    47.678     0.579
   -95.000    47.678     0.626
   -85.000    47.678     0.682
   -75.000    47.678     0.762
   -65.000    47.678     0.716
   -55.000    47.678     0.423
   -45.000    47.678     0.257
   -35.000    47.678     0.428
   -25.000    47.678     0.475
   -15.000    47.678     0.353
    -5.000    47.678     0.580
     5.000    47.678     0.572
    15.000    47.678     0.360
    25.000    47.678     0.498
    35.000    47.678     0.503
    45.000    47.678     0.342
    55.000    47.678     0.631
    65.000    47.678     1.224
    75.000    47.678     1.622
    85.000    47.678     1.666
    95.000    47.678     1.755
   105.000    47.678     1.904
   115.000    47.678     1.605
   125.000    47.678     0.908
   135.000    47.678     0.469
   145.000    47.678     0.325
   155.000    47.678     0.317
   165.000    47.678     0.254
   175.000    47.678     0.497
   185.000    47.678     0.482
  -185.000    57.071     0.515
  -175.000    57.071     0.498
  -165.000    57.071     0.447
  -155.000    57.071     0.334
  -145.000    57.071     0.206
  -135.000    57.071     0.253
  -125.000    57.071     0.527
  -115.000    57.071     0.584
  -105.000    57.071     1.456
   -95.000    57.071     1.496
   -85.000    57.071     1.636
   -75.000    57.071     1.929
   -65.000    57.071     0.954
   -55.000    57.071     1.157
   -45.000    57.071     0.468
   -35.000    57.071     0.270
   -25.000    57.071     0.390
   -15.000    57.071     0.553
    -5.000    57.071     0.582
     5.000    57.071     0.564
    15.000    57.071     0.570
    25.000    57.071     0.453
    35.000    57.071     0.307
    45.000    57.071     0.519
    55.000    57.071     1.311
    65.000    57.071     1.228
    75.000    57.071     2.776
    85.000    57.071     2.710
    95.000    57.071     2.779
   105.000    57.071     3.061
   115.000    57.071     1.584
   125.000    57.071     2.088
   135.000    57.071     0.791
   145.000    57.071     0.260
   155.000    57.071     0.246
   165.000    57.071     0.374
   175.000    57.071     0.515
   185.000    57.071     0.498
  -185.000    66.474     0.519
  -175.000    66.474     0.495
  -165.000    66.474     0.460
  -155.000    66.474     0.367
  -145.000    66.474     0.254
  -135.000    66.474     0.301
  -125.000    66.474     0.785
  -115.000    66.474     1.529
  -105.000    66.474     2.333
   -95.000    66.474     2.621
   -85.000    66.474     2.748
   -75.000    66.474     2.687
   -65.000    66.474     2.380
   -55.000    66.474     1.573
   -45.000    66.474     0.699
   -35.000    66.474     0.417
   -25.000    66.474     0.368
   -15.000    66.474     0.518
    -5.000    66.474     0.530
     5.000    66.474     0.494
    15.000    66.474     0.509
    25.000    66.474     0.434
    35.000    66.474     0.363
    45.000    66.474     0.542
    55.000    66.474     1.346
    65.000    66.474     2.505
    75.000    66.474     3.081
    85.000    66.474     3.301
    95.000    66.474     3.235
   105.000    66.474     3.040
   115.000    66.474     3.155
   125.000    66.474     2.238
   135.000    66.474     1.055
   145.000    66.474     0.557
   155.000    66.474     0.252
   165.000    66.474     0.389
   175.000    66.474     0.519
   185.000    66.474     0.495
  -185.000    75.882     0.499
  -175.000    75.882     0.465
  -165.000    75.882     0.462
  -155.000    75.882     0.381
  -145.000    75.882     0.252
  -135.000    75.882     0.496
  -125.000    75.882     1.122
  -115.000    75.882     2.218
  -105.000    75.882     2.631
   -95.000    75.882     3.228
   -85.000    75.882     3.137
   -75.000    75.882     2.740
   -65.000    75.882     2.693
   -55.000    75.882     1.949
   -45.000    75.882     1.265
   -35.000    75.882     0.395
   -25.000    75.882     0.306
   -15.000    75.882     0.469
    -5.000    75.882     0.467
     5.000    75.882     0.412
    15.000    75.882     0.441
    25.000    75.882     0.378
    35.000    75.882     0.273
    45.000    75.882     0.679
    55.000    75.882     1.458
    65.000    75.882     2.622
    75.000    75.882     2.951
    85.000    75.882     3.185
    95.000    75.882     2.889
   105.000    75.882     2.708
   115.000    75.882     2.854
   125.000    75.882     2.335
   135.000    75.882     1.700
   145.000    75.882     0.515
   155.000    75.882     0.245
   165.000    75.882     0.410
   175.000    75.882     0.499
   185.000    75.882     0.465
  -185.000    85.294     0.449
  -175.000    85.294     0.402
  -165.000    85.294     0.405
  -155.000    85.294     0.361
  -145.000    85.294     0.251
  -135.000    85.294     0.468
  -125.000    85.294     1.485
  -115.000    85.294     2.632
  -105.000    85.294     3.302
   -95.000    85.294     2.505
   -85.000    85.294     2.188
   -75.000    85.294     2.863
   -65.000    85.294     2.959
   -55.000    85.294     2.523
   -45.000    85.294     1.234
   -35.000    85.294     0.420
   -25.000    85.294     0.249
   -15.000    85.294     0.401
    -5.000    85.294     0.430
     5.000    85.294     0.370
    15.000    85.294     0.385
    25.000    85.294     0.347
    35.000    85.294     0.248
    45.000    85.294     0.505
    55.000    85.294     1.611
    65.000    85.294     2.768
    75.000    85.294     3.334
    85.000    85.294     2.319
    95.000    85.294     1.971
   105.000    85.294     2.720
   115.000    85.294     2.985
   125.000    85.294     2.695
   135.000    85.294     1.374
   145.000    85.294     0.470
   155.000    85.294     0.236
   165.000    85.294     0.388
   175.000    85.294     0.449
   185.000    85.294     0.402
  -185.000    94.706     0.430
  -175.000    94.706     0.370
  -165.000    94.706     0.385
  -155.000    94.706     0.347
  -145.000    94.706     0.248
  -135.000    94.706     0.505
  -125.000    94.706     1.611
  -115.000    94.706     2.768
  -105.000    94.706     3.334
   -95.000    94.706     2.319
   -85.000    94.706     1.971
   -75.000    94.706     2.720
   -65.000    94.706     2.985
   -55.000    94.706     2.695
   -45.000    94.706     1.374
   -35.000    94.706     0.470
   -25.000    94.706     0.236
   -15.000    94.706     0.388
    -5.000    94.706     0.449
     5.000    94.706     0.402
    15.000    94.706     0.405
    25.000    94.706     0.361
    35.000    94.706     0.251
    45.000    94.706     0.468
    55.000    94.706     1.485
    65.000    94.706     2.632
    75.000    94.706     3.302
    85.000    94.706     2.505
    95.000    94.706     2.188
   105.000    94.706     2.863
   115.000    94.706     2.959
   125.000    94.706     2.523
   135.000    94.706     1.234
   145.000    94.706     0.420
   155.000    94.706     0.249
   165.000    94.706     0.401
   175.000    94.706     0.430
   185.000    94.706     0.370
text_01.dat                                                                     
poles     1  0  0
       phi     theta      int
  -185.000     0.810     1.488
  -175.000     0.810     1.488
  -165.000     0.810     1.488
  -155.000     0.810     1.488
  -145.000     0.810     1.488
  -135.000     0.810     1.488
  -125.000     0.810     1.488
  -115.000     0.810     1.488
  -105.000     0.810     1.488
   -95.000     0.810     1.488
   -85.000     0.810     1.488
   -75.000     0.810     1.488
   -65.000     0.810     1.488
   -55.000     0.810     1.488
   -45.000     0.810     1.488
   -35.000     0.810     1.488
   -25.000     0.810     1.488
   -15.000     0.810     1.488
    -5.000     0.810     1.488
     5.000     0.810     1.488
    15.000     0.810     1.488
    25.000     0.810     1.488
    35.000     0.810     1.488
    45.000     0.810     1.488
    55.000     0.810     1.488
    65.000     0.810     1.488
    75.000     0.810     1.488
    85.000     0.810     1.488
    95.000     0.810     1.488
   105.000     0.810     1.488
   115.000     0.810     1.488
   125.000     0.810     1.488
   135.000     0.810     1.488
   145.000     0.810     1.488
   155.000     0.810     1.488
   165.000     0.810     1.488
   175.000     0.810     1.488
   185.000     0.810     1.488
  -185.000    10.798     1.404
  -175.000    10.798     1.406
  -165.000    10.798     1.557
  -155.000    10.798     1.476
  -145.000    10.798     1.615
  -135.000    10.798     1.474
  -125.000    10.798     1.585
  -115.000    10.798     1.506
  -105.000    10.798     1.523
   -95.000    10.798     1.530
   -85.000    10.798     1.473
   -75.000    10.798     1.550
   -65.000    10.798     1.537
   -55.000    10.798     1.561
   -45.000    10.798     1.498
   -35.000    10.798     1.619
   -25.000    10.798     1.496
   -15.000    10.798     1.571
    -5.000    10.798     1.411
     5.000    10.798     1.417
    15.000    10.798     1.564
    25.000    10.798     1.459
    35.000    10.798     1.585
    45.000    10.798     1.427
    55.000    10.798     1.513
    65.000    10.798     1.434
    75.000    10.798     1.417
    85.000    10.798     1.427
    95.000    10.798     1.390
   105.000    10.798     1.428
   115.000    10.798     1.431
   125.000    10.798     1.480
   135.000    10.798     1.418
   145.000    10.798     1.572
   155.000    10.798     1.456
   165.000    10.798     1.554
   175.000    10.798     1.404
   185.000    10.798     1.406
  -185.000    19.719     1.529
  -175.000    19.719     1.525
  -165.000    19.719     1.536
  -155.000    19.719     1.530
  -145.000    19.719     1.540
  -135.000    19.719     1.495
  -125.000    19.719     1.480
  -115.000    19.719     1.448
  -105.000    19.719     1.426
   -95.000    19.719     1.418
   -85.000    19.719     1.417
   -75.000    19.719     1.415
   -65.000    19.719     1.439
   -55.000    19.719     1.477
   -45.000    19.719     1.470
   -35.000    19.719     1.538
   -25.000    19.719     1.513
   -15.000    19.719     1.527
    -5.000    19.719     1.515
     5.000    19.719     1.508
    15.000    19.719     1.496
    25.000    19.719     1.473
    35.000    19.719     1.446
    45.000    19.719     1.367
    55.000    19.719     1.322
    65.000    19.719     1.257
    75.000    19.719     1.206
    85.000    19.719     1.183
    95.000    19.719     1.173
   105.000    19.719     1.181
   115.000    19.719     1.221
   125.000    19.719     1.283
   135.000    19.719     1.324
   145.000    19.719     1.427
   155.000    19.719     1.460
   165.000    19.719     1.509
   175.000    19.719     1.529
   185.000    19.719     1.525
  -185.000    28.966     1.559
  -175.000    28.966     1.561
  -165.000    28.966     1.595
  -155.000    28.966     1.545
  -145.000    28.966     1.479
  -135.000    28.966     1.438
  -125.000    28.966     1.363
  -115.000    28.966     1.281
  -105.000    28.966     1.248
   -95.000    28.966     1.204
   -85.000    28.966     1.189
   -75.000    28.966     1.204
   -65.000    28.966     1.227
   -55.000    28.966     1.296
   -45.000    28.966     1.376
   -35.000    28.966     1.420
   -25.000    28.966     1.492
   -15.000    28.966     1.533
    -5.000    28.966     1.498
     5.000    28.966     1.494
    15.000    28.966     1.505
    25.000    28.966     1.427
    35.000    28.966     1.321
    45.000    28.966     1.226
    55.000    28.966     1.098
    65.000    28.966     0.971
    75.000    28.966     0.905
    85.000    28.966     0.846
    95.000    28.966     0.827
   105.000    28.966     0.849
   115.000    28.966     0.897
   125.000    28.966     1.005
   135.000    28.966     1.141
   145.000    28.966     1.267
   155.000    28.966     1.421
   165.000    28.966     1.540
   175.000    28.966     1.559
   185.000    28.966     1.561
  -185.000    38.303     1.580
  -175.000    38.303     1.586
  -165.000    38.303     1.600
  -155.000    38.303     1.532
  -145.000    38.303     1.461
  -135.000    38.303     1.336
  -125.000    38.303     1.231
  -115.000    38.303     1.130
  -105.000    38.303     1.000
   -95.000    38.303     0.939
   -85.000    38.303     0.923
   -75.000    38.303     0.939
   -65.000    38.303     1.016
   -55.000    38.303     1.095
   -45.000    38.303     1.199
   -35.000    38.303     1.353
   -25.000    38.303     1.448
   -15.000    38.303     1.521
    -5.000    38.303     1.503
     5.000    38.303     1.493
    15.000    38.303     1.483
    25.000    38.303     1.382
    35.000    38.303     1.250
    45.000    38.303     1.053
    55.000    38.303     0.891
    65.000    38.303     0.753
    75.000    38.303     0.630
    85.000    38.303     0.579
    95.000    38.303     0.565
   105.000    38.303     0.579
   115.000    38.303     0.648
   125.000    38.303     0.750
   135.000    38.303     0.900
   145.000    38.303     1.132
   155.000    38.303     1.343
   165.000    38.303     1.528
   175.000    38.303     1.580
   185.000    38.303     1.586
  -185.000    47.678     1.609
  -175.000    47.678     1.612
  -165.000    47.678     1.565
  -155.000    47.678     1.492
  -145.000    47.678     1.383
  -135.000    47.678     1.223
  -125.000    47.678     1.064
  -115.000    47.678     0.895
  -105.000    47.678     0.782
   -95.000    47.678     0.713
   -85.000    47.678     0.699
   -75.000    47.678     0.730
   -65.000    47.678     0.776
   -55.000    47.678     0.880
   -45.000    47.678     1.019
   -35.000    47.678     1.224
   -25.000    47.678     1.404
   -15.000    47.678     1.513
    -5.000    47.678     1.543
     5.000    47.678     1.526
    15.000    47.678     1.461
    25.000    47.678     1.342
    35.000    47.678     1.145
    45.000    47.678     0.905
    55.000    47.678     0.705
    65.000    47.678     0.565
    75.000    47.678     0.499
    85.000    47.678     0.469
    95.000    47.678     0.461
   105.000    47.678     0.470
   115.000    47.678     0.497
   125.000    47.678     0.564
   135.000    47.678     0.702
   145.000    47.678     0.951
   155.000    47.678     1.240
   165.000    47.678     1.477
   175.000    47.678     1.609
   185.000    47.678     1.612
  -185.000    57.071     1.619
  -175.000    57.071     1.617
  -165.000    57.071     1.529
  -155.000    57.071     1.440
  -145.000    57.071     1.274
  -135.000    57.071     1.077
  -125.000    57.071     0.865
  -115.000    57.071     0.694
  -105.000    57.071     0.601
   -95.000    57.071     0.557
   -85.000    57.071     0.564
   -75.000    57.071     0.597
   -65.000    57.071     0.618
   -55.000    57.071     0.679
   -45.000    57.071     0.821
   -35.000    57.071     1.057
   -25.000    57.071     1.345
   -15.000    57.071     1.513
    -5.000    57.071     1.594
     5.000    57.071     1.563
    15.000    57.071     1.449
    25.000    57.071     1.307
    35.000    57.071     1.041
    45.000    57.071     0.770
    55.000    57.071     0.571
    65.000    57.071     0.485
    75.000    57.071     0.475
    85.000    57.071     0.464
    95.000    57.071     0.460
   105.000    57.071     0.471
   115.000    57.071     0.471
   125.000    57.071     0.485
   135.000    57.071     0.566
   145.000    57.071     0.785
   155.000    57.071     1.138
   165.000    57.071     1.424
   175.000    57.071     1.619
   185.000    57.071     1.617
  -185.000    66.474     1.593
  -175.000    66.474     1.586
  -165.000    66.474     1.527
  -155.000    66.474     1.383
  -145.000    66.474     1.169
  -135.000    66.474     0.938
  -125.000    66.474     0.700
  -115.000    66.474     0.558
  -105.000    66.474     0.489
   -95.000    66.474     0.465
   -85.000    66.474     0.486
   -75.000    66.474     0.521
   -65.000    66.474     0.536
   -55.000    66.474     0.543
   -45.000    66.474     0.645
   -35.000    66.474     0.886
   -25.000    66.474     1.246
   -15.000    66.474     1.524
    -5.000    66.474     1.597
     5.000    66.474     1.558
    15.000    66.474     1.468
    25.000    66.474     1.263
    35.000    66.474     0.969
    45.000    66.474     0.693
    55.000    66.474     0.512
    65.000    66.474     0.479
    75.000    66.474     0.489
    85.000    66.474     0.467
    95.000    66.474     0.449
   105.000    66.474     0.474
   115.000    66.474     0.502
   125.000    66.474     0.490
   135.000    66.474     0.509
   145.000    66.474     0.680
   155.000    66.474     1.044
   165.000    66.474     1.418
   175.000    66.474     1.593
   185.000    66.474     1.586
  -185.000    75.882     1.595
  -175.000    75.882     1.585
  -165.000    75.882     1.518
  -155.000    75.882     1.358
  -145.000    75.882     1.138
  -135.000    75.882     0.840
  -125.000    75.882     0.609
  -115.000    75.882     0.493
  -105.000    75.882     0.406
   -95.000    75.882     0.337
   -85.000    75.882     0.342
   -75.000    75.882     0.418
   -65.000    75.882     0.488
   -55.000    75.882     0.487
   -45.000    75.882     0.545
   -35.000    75.882     0.781
   -25.000    75.882     1.154
   -15.000    75.882     1.494
    -5.000    75.882     1.606
     5.000    75.882     1.572
    15.000    75.882     1.478
    25.000    75.882     1.274
    35.000    75.882     0.991
    45.000    75.882     0.679
    55.000    75.882     0.512
    65.000    75.882     0.491
    75.000    75.882     0.454
    85.000    75.882     0.370
    95.000    75.882     0.332
   105.000    75.882     0.403
   115.000    75.882     0.504
   125.000    75.882     0.508
   135.000    75.882     0.504
   145.000    75.882     0.659
   155.000    75.882     1.016
   165.000    75.882     1.411
   175.000    75.882     1.595
   185.000    75.882     1.585
  -185.000    85.294     1.594
  -175.000    85.294     1.582
  -165.000    85.294     1.525
  -155.000    85.294     1.350
  -145.000    85.294     1.070
  -135.000    85.294     0.784
  -125.000    85.294     0.573
  -115.000    85.294     0.479
  -105.000    85.294     0.371
   -95.000    85.294     0.270
   -85.000    85.294     0.242
   -75.000    85.294     0.336
   -65.000    85.294     0.466
   -55.000    85.294     0.491
   -45.000    85.294     0.508
   -35.000    85.294     0.691
   -25.000    85.294     1.089
   -15.000    85.294     1.471
    -5.000    85.294     1.602
     5.000    85.294     1.575
    15.000    85.294     1.510
    25.000    85.294     1.318
    35.000    85.294     1.023
    45.000    85.294     0.727
    55.000    85.294     0.544
    65.000    85.294     0.489
    75.000    85.294     0.397
    85.000    85.294     0.282
    95.000    85.294     0.236
   105.000    85.294     0.331
   115.000    85.294     0.477
   125.000    85.294     0.511
   135.000    85.294     0.506
   145.000    85.294     0.660
   155.000    85.294     1.040
   165.000    85.294     1.441
   175.000    85.294     1.594
   185.000    85.294     1.582
  -185.000    94.706     1.602
  -175.000    94.706     1.575
  -165.000    94.706     1.510
  -155.000    94.706     1.318
  -145.000    94.706     1.023
  -135.000    94.706     0.727
  -125.000    94.706     0.544
  -115.000    94.706     0.489
  -105.000    94.706     0.397
   -95.000    94.706     0.282
   -85.000    94.706     0.236
   -75.000    94.706     0.331
   -65.000    94.706     0.477
   -55.000    94.706     0.511
   -45.000    94.706     0.506
   -35.000    94.706     0.660
   -25.000    94.706     1.040
   -15.000    94.706     1.441
    -5.000    94.706     1.594
     5.000    94.706     1.582
    15.000    94.706     1.525
    25.000    94.706     1.350
    35.000    94.706     1.070
    45.000    94.706     0.784
    55.000    94.706     0.573
    65.000    94.706     0.479
    75.000    94.706     0.371
    85.000    94.706     0.270
    95.000    94.706     0.242
   105.000    94.706     0.336
   115.000    94.706     0.466
   125.000    94.706     0.491
   135.000    94.706     0.508
   145.000    94.706     0.691
   155.000    94.706     1.089
   165.000    94.706     1.471
   175.000    94.706     1.602
   185.000    94.706     1.575
text_02.dat                                                                     
poles     1  0  0
       phi     theta      int
  -185.000     0.810     1.320
  -175.000     0.810     1.320
  -165.000     0.810     1.320
  -155.000     0.810     1.320
  -145.000     0.810     1.320
  -135.000     0.810     1.320
  -125.000     0.810     1.320
  -115.000     0.810     1.320
  -105.000     0.810     1.320
   -95.000     0.810     1.320
   -85.000     0.810     1.320
   -75.000     0.810     1.320
   -65.000     0.810     1.320
   -55.000     0.810     1.320
   -45.000     0.810     1.320
   -35.000     0.810     1.320
   -25.000     0.810     1.320
   -15.000     0.810     1.320
    -5.000     0.810     1.320
     5.000     0.810     1.320
    15.000     0.810     1.320
    25.000     0.810     1.320
    35.000     0.810     1.320
    45.000     0.810     1.320
    55.000     0.810     1.320
    65.000     0.810     1.320
    75.000     0.810     1.320
    85.000     0.810     1.320
    95.000     0.810     1.320
   105.000     0.810     1.320
   115.000     0.810     1.320
   125.000     0.810     1.320
   135.000     0.810     1.320
   145.000     0.810     1.320
   155.000     0.810     1.320
   165.000     0.810     1.320
   175.000     0.810     1.320
   185.000     0.810     1.320
  -185.000    10.798     1.666
  -175.000    10.798     1.628
  -165.000    10.798     1.811
  -155.000    10.798     1.295
  -145.000    10.798     1.275
  -135.000    10.798     1.299
  -125.000    10.798     1.464
  -115.000    10.798     1.506
  -105.000    10.798     1.344
   -95.000    10.798     1.670
   -85.000    10.798     1.654
   -75.000    10.798     1.446
   -65.000    10.798     1.508
   -55.000    10.798     1.492
   -45.000    10.798     1.553
   -35.000    10.798     1.466
   -25.000    10.798     1.315
   -15.000    10.798     1.530
    -5.000    10.798     1.409
     5.000    10.798     1.332
    15.000    10.798     1.634
    25.000    10.798     1.570
    35.000    10.798     1.601
    45.000    10.798     1.518
    55.000    10.798     1.565
    65.000    10.798     1.379
    75.000    10.798     1.495
    85.000    10.798     1.454
    95.000    10.798     1.208
   105.000    10.798     1.201
   115.000    10.798     1.313
   125.000    10.798     1.362
   135.000    10.798     1.541
   145.000    10.798     1.489
   155.000    10.798     1.555
   165.000    10.798     1.408
   175.000    10.798     1.666
   185.000    10.798     1.628
  -185.000    19.719     1.626
  -175.000    19.719     1.624
  -165.000    19.719     1.671
  -155.000    19.719     1.355
  -145.000    19.719     1.196
  -135.000    19.719     1.618
  -125.000    19.719     1.797
  -115.000    19.719     1.752
  -105.000    19.719     1.365
   -95.000    19.719     1.257
   -85.000    19.719     1.521
   -75.000    19.719     1.463
   -65.000    19.719     1.513
   -55.000    19.719     1.408
   -45.000    19.719     1.651
   -35.000    19.719     1.766
   -25.000    19.719     1.635
   -15.000    19.719     1.396
    -5.000    19.719     1.377
     5.000    19.719     1.374
    15.000    19.719     1.362
    25.000    19.719     1.404
    35.000    19.719     1.634
    45.000    19.719     1.354
    55.000    19.719     1.165
    65.000    19.719     1.028
    75.000    19.719     1.033
    85.000    19.719     1.248
    95.000    19.719     1.113
   105.000    19.719     1.548
   115.000    19.719     1.576
   125.000    19.719     1.599
   135.000    19.719     1.319
   145.000    19.719     1.524
   155.000    19.719     1.458
   165.000    19.719     1.432
   175.000    19.719     1.626
   185.000    19.719     1.624
  -185.000    28.966     1.577
  -175.000    28.966     1.327
  -165.000    28.966     1.558
  -155.000    28.966     1.443
  -145.000    28.966     1.271
  -135.000    28.966     1.450
  -125.000    28.966     1.308
  -115.000    28.966     1.376
  -105.000    28.966     1.141
   -95.000    28.966     1.003
   -85.000    28.966     1.331
   -75.000    28.966     1.209
   -65.000    28.966     1.285
   -55.000    28.966     1.298
   -45.000    28.966     1.353
   -35.000    28.966     1.278
   -25.000    28.966     1.465
   -15.000    28.966     1.280
    -5.000    28.966     1.228
     5.000    28.966     1.604
    15.000    28.966     1.790
    25.000    28.966     1.387
    35.000    28.966     1.400
    45.000    28.966     1.105
    55.000    28.966     1.267
    65.000    28.966     0.937
    75.000    28.966     0.877
    85.000    28.966     0.895
    95.000    28.966     0.763
   105.000    28.966     0.976
   115.000    28.966     1.058
   125.000    28.966     0.931
   135.000    28.966     0.962
   145.000    28.966     1.100
   155.000    28.966     1.166
   165.000    28.966     1.265
   175.000    28.966     1.577
   185.000    28.966     1.327
  -185.000    38.303     1.402
  -175.000    38.303     1.564
  -165.000    38.303     1.674
  -155.000    38.303     1.535
  -145.000    38.303     1.325
  -135.000    38.303     1.111
  -125.000    38.303     1.320
  -115.000    38.303     1.016
  -105.000    38.303     1.116
   -95.000    38.303     0.930
   -85.000    38.303     0.950
   -75.000    38.303     0.968
   -65.000    38.303     1.336
   -55.000    38.303     1.075
   -45.000    38.303     1.179
   -35.000    38.303     1.321
   -25.000    38.303     1.419
   -15.000    38.303     1.469
    -5.000    38.303     1.405
     5.000    38.303     1.238
    15.000    38.303     1.295
    25.000    38.303     1.308
    35.000    38.303     1.180
    45.000    38.303     1.016
    55.000    38.303     0.949
    65.000    38.303     0.818
    75.000    38.303     0.710
    85.000    38.303     0.538
    95.000    38.303     0.627
   105.000    38.303     0.642
   115.000    38.303     0.654
   125.000    38.303     0.623
   135.000    38.303     0.968
   145.000    38.303     1.106
   155.000    38.303     1.464
   165.000    38.303     1.465
   175.000    38.303     1.402
   185.000    38.303     1.564
  -185.000    47.678     1.663
  -175.000    47.678     1.546
  -165.000    47.678     1.475
  -155.000    47.678     1.653
  -145.000    47.678     1.382
  -135.000    47.678     1.252
  -125.000    47.678     1.258
  -115.000    47.678     0.857
  -105.000    47.678     0.919
   -95.000    47.678     0.787
   -85.000    47.678     0.832
   -75.000    47.678     0.542
   -65.000    47.678     0.823
   -55.000    47.678     0.876
   -45.000    47.678     1.100
   -35.000    47.678     1.260
   -25.000    47.678     1.550
   -15.000    47.678     1.484
    -5.000    47.678     1.724
     5.000    47.678     1.623
    15.000    47.678     1.309
    25.000    47.678     1.325
    35.000    47.678     1.148
    45.000    47.678     0.932
    55.000    47.678     0.694
    65.000    47.678     0.578
    75.000    47.678     0.522
    85.000    47.678     0.479
    95.000    47.678     0.501
   105.000    47.678     0.414
   115.000    47.678     0.524
   125.000    47.678     0.535
   135.000    47.678     0.836
   145.000    47.678     1.059
   155.000    47.678     1.290
   165.000    47.678     1.557
   175.000    47.678     1.663
   185.000    47.678     1.546
  -185.000    57.071     1.616
  -175.000    57.071     1.657
  -165.000    57.071     1.538
  -155.000    57.071     1.227
  -145.000    57.071     1.385
  -135.000    57.071     0.995
  -125.000    57.071     0.867
  -115.000    57.071     0.705
  -105.000    57.071     0.601
   -95.000    57.071     0.577
   -85.000    57.071     0.625
   -75.000    57.071     0.576
   -65.000    57.071     0.619
   -55.000    57.071     0.655
   -45.000    57.071     0.801
   -35.000    57.071     0.996
   -25.000    57.071     1.330
   -15.000    57.071     1.157
    -5.000    57.071     1.632
     5.000    57.071     1.372
    15.000    57.071     1.639
    25.000    57.071     1.341
    35.000    57.071     1.124
    45.000    57.071     0.752
    55.000    57.071     0.657
    65.000    57.071     0.513
    75.000    57.071     0.493
    85.000    57.071     0.427
    95.000    57.071     0.477
   105.000    57.071     0.460
   115.000    57.071     0.501
   125.000    57.071     0.490
   135.000    57.071     0.534
   145.000    57.071     0.882
   155.000    57.071     1.167
   165.000    57.071     1.140
   175.000    57.071     1.616
   185.000    57.071     1.657
  -185.000    66.474     1.512
  -175.000    66.474     1.473
  -165.000    66.474     1.598
  -155.000    66.474     1.437
  -145.000    66.474     1.224
  -135.000    66.474     1.002
  -125.000    66.474     0.692
  -115.000    66.474     0.581
  -105.000    66.474     0.504
   -95.000    66.474     0.434
   -85.000    66.474     0.459
   -75.000    66.474     0.487
   -65.000    66.474     0.573
   -55.000    66.474     0.533
   -45.000    66.474     0.726
   -35.000    66.474     0.920
   -25.000    66.474     1.199
   -15.000    66.474     1.710
    -5.000    66.474     1.407
     5.000    66.474     1.593
    15.000    66.474     1.233
    25.000    66.474     1.321
    35.000    66.474     1.167
    45.000    66.474     0.617
    55.000    66.474     0.533
    65.000    66.474     0.531
    75.000    66.474     0.493
    85.000    66.474     0.459
    95.000    66.474     0.475
   105.000    66.474     0.444
   115.000    66.474     0.536
   125.000    66.474     0.468
   135.000    66.474     0.540
   145.000    66.474     0.702
   155.000    66.474     1.033
   165.000    66.474     1.447
   175.000    66.474     1.512
   185.000    66.474     1.473
  -185.000    75.882     1.766
  -175.000    75.882     1.651
  -165.000    75.882     1.595
  -155.000    75.882     1.258
  -145.000    75.882     1.207
  -135.000    75.882     0.959
  -125.000    75.882     0.620
  -115.000    75.882     0.507
  -105.000    75.882     0.431
   -95.000    75.882     0.335
   -85.000    75.882     0.343
   -75.000    75.882     0.424
   -65.000    75.882     0.518
   -55.000    75.882     0.470
   -45.000    75.882     0.661
   -35.000    75.882     0.872
   -25.000    75.882     1.195
   -15.000    75.882     1.497
    -5.000    75.882     1.642
     5.000    75.882     1.667
    15.000    75.882     1.599
    25.000    75.882     1.362
    35.000    75.882     0.830
    45.000    75.882     0.800
    55.000    75.882     0.487
    65.000    75.882     0.481
    75.000    75.882     0.450
    85.000    75.882     0.398
    95.000    75.882     0.347
   105.000    75.882     0.409
   115.000    75.882     0.497
   125.000    75.882     0.553
   135.000    75.882     0.546
   145.000    75.882     0.748
   155.000    75.882     1.108
   165.000    75.882     1.352
   175.000    75.882     1.766
   185.000    75.882     1.651
  -185.000    85.294     1.554
  -175.000    85.294     1.402
  -165.000    85.294     1.409
  -155.000    85.294     1.296
  -145.000    85.294     1.042
  -135.000    85.294     0.771
  -125.000    85.294     0.601
  -115.000    85.294     0.484
  -105.000    85.294     0.374
   -95.000    85.294     0.259
   -85.000    85.294     0.263
   -75.000    85.294     0.350
   -65.000    85.294     0.494
   -55.000    85.294     0.484
   -45.000    85.294     0.544
   -35.000    85.294     0.735
   -25.000    85.294     1.111
   -15.000    85.294     1.392
    -5.000    85.294     1.590
     5.000    85.294     1.423
    15.000    85.294     1.552
    25.000    85.294     1.236
    35.000    85.294     1.041
    45.000    85.294     0.710
    55.000    85.294     0.603
    65.000    85.294     0.497
    75.000    85.294     0.406
    85.000    85.294     0.261
    95.000    85.294     0.243
   105.000    85.294     0.333
   115.000    85.294     0.428
   125.000    85.294     0.537
   135.000    85.294     0.455
   145.000    85.294     0.746
   155.000    85.294     0.983
   165.000    85.294     1.133
   175.000    85.294     1.554
   185.000    85.294     1.402
  -185.000    94.706     1.590
  -175.000    94.706     1.423
  -165.000    94.706     1.552
  -155.000    94.706     1.236
  -145.000    94.706     1.041
  -135.000    94.706     0.710
