     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.99014     0.2849E+03  0.2840E+03  0.2771E+03  0.1079E+03  0.1069E+03  0.1000E+03  0.7061E+02  0.7551E+02  0.7180E+02     0.5025E-06  0.4951E-06  0.4892E-06
     1.01316     0.2850E+03  0.2841E+03  0.2772E+03  0.1078E+03  0.1068E+03  0.9996E+02  0.7057E+02  0.7546E+02  0.7175E+02     0.5025E-06  0.4953E-06  0.4890E-06
     1.03618     0.2851E+03  0.2842E+03  0.2773E+03  0.1078E+03  0.1068E+03  0.9991E+02  0.7054E+02  0.7541E+02  0.7170E+02     0.5025E-06  0.4955E-06  0.4889E-06
     1.05921     0.2852E+03  0.2843E+03  0.2774E+03  0.1077E+03  0.1067E+03  0.9985E+02  0.7050E+02  0.7536E+02  0.7164E+02     0.5024E-06  0.4956E-06  0.4888E-06
     1.08224     0.2854E+03  0.2844E+03  0.2775E+03  0.1077E+03  0.1067E+03  0.9978E+02  0.7046E+02  0.7532E+02  0.7158E+02     0.5023E-06  0.4958E-06  0.4887E-06
     1.10528     0.2855E+03  0.2845E+03  0.2776E+03  0.1077E+03  0.1066E+03  0.9971E+02  0.7042E+02  0.7527E+02  0.7152E+02     0.5023E-06  0.4959E-06  0.4886E-06
     1.12832     0.2856E+03  0.2846E+03  0.2777E+03  0.1076E+03  0.1066E+03  0.9965E+02  0.7038E+02  0.7523E+02  0.7146E+02     0.5022E-06  0.4961E-06  0.4886E-06
     1.15135     0.2857E+03  0.2847E+03  0.2778E+03  0.1076E+03  0.1065E+03  0.9957E+02  0.7034E+02  0.7519E+02  0.7140E+02     0.5021E-06  0.4962E-06  0.4885E-06
     1.15135     0.2857E+03  0.2847E+03  0.2778E+03  0.1076E+03  0.1065E+03  0.9957E+02  0.7034E+02  0.7519E+02  0.7140E+02     0.5021E-06  0.4962E-06  0.4885E-06
     1.15135     0.2857E+03  0.2847E+03  0.2778E+03  0.1076E+03  0.1065E+03  0.9957E+02  0.7034E+02  0.7519E+02  0.7140E+02     0.5021E-06  0.4962E-06  0.4885E-06
     1.15135     0.2835E+03  0.2824E+03  0.2778E+03  0.1076E+03  0.1065E+03  0.1018E+03  0.7057E+02  0.7496E+02  0.7367E+02     0.5023E-06  0.4960E-06  0.4885E-06
     1.15135     0.2772E+03  0.2762E+03  0.2778E+03  0.1076E+03  0.1065E+03  0.1081E+03  0.7107E+02  0.7446E+02  0.7988E+02     0.5022E-06  0.4961E-06  0.4885E-06
     1.15135     0.2699E+03  0.2691E+03  0.2778E+03  0.1075E+03  0.1066E+03  0.1153E+03  0.7177E+02  0.7375E+02  0.8714E+02     0.5017E-06  0.4966E-06  0.4885E-06
     1.15135     0.2648E+03  0.2643E+03  0.2778E+03  0.1073E+03  0.1068E+03  0.1202E+03  0.7260E+02  0.7293E+02  0.9204E+02     0.5009E-06  0.4974E-06  0.4885E-06
     1.15135     0.2644E+03  0.2642E+03  0.2778E+03  0.1071E+03  0.1069E+03  0.1205E+03  0.7344E+02  0.7209E+02  0.9230E+02     0.4999E-06  0.4984E-06  0.4885E-06
     1.15135     0.2687E+03  0.2689E+03  0.2778E+03  0.1069E+03  0.1071E+03  0.1160E+03  0.7420E+02  0.7133E+02  0.8779E+02     0.4988E-06  0.4995E-06  0.4885E-06
     1.15135     0.2757E+03  0.2763E+03  0.2778E+03  0.1067E+03  0.1073E+03  0.1088E+03  0.7479E+02  0.7074E+02  0.8062E+02     0.4977E-06  0.5006E-06  0.4885E-06
     1.15135     0.2820E+03  0.2829E+03  0.2778E+03  0.1066E+03  0.1075E+03  0.1023E+03  0.7513E+02  0.7040E+02  0.7415E+02     0.4968E-06  0.5015E-06  0.4885E-06
     1.15135     0.2847E+03  0.2857E+03  0.2778E+03  0.1065E+03  0.1076E+03  0.9957E+02  0.7519E+02  0.7034E+02  0.7140E+02     0.4962E-06  0.5021E-06  0.4885E-06
